# Aperture radius = 15.5 pixels (Full_aperture_diameter = 2 * Aperture_radius)
#            BJD_TDB               F_sci             e_F_sci               F_ref             e_F_ref               Pos_X               Pos_Y              FWHM_X              FWHM_Y                Airm              RotAng
    2456855.48725549        2.298112E+06        1.558372E+03        3.848773E+06        2.014805E+03       -2.981455E-03        6.215210E-01       -4.229131E-01        2.825971E+00        1.400347E+00        4.380043E+01
    2456855.48754409        2.296303E+06        1.557686E+03        3.843584E+06        2.013551E+03       -1.977094E-01        9.912109E-02        4.271412E-02        2.921062E+00        1.398628E+00        4.379170E+01
    2456855.48810391        2.295525E+06        1.557459E+03        3.842461E+06        2.013127E+03        4.723140E-02        3.961487E-01       -5.041647E-01        2.992337E+00        1.395355E+00        4.377359E+01
    2456855.48838755        2.294447E+06        1.557030E+03        3.846059E+06        2.014083E+03       -1.187652E-01        1.297607E-01       -2.550626E-01        2.874184E+00        1.393731E+00        4.376384E+01
    2456855.48867106        2.293478E+06        1.556698E+03        3.842707E+06        2.013238E+03       -4.879445E-02        4.761353E-01        8.329153E-02        2.934935E+00        1.392048E+00        4.375367E+01
    2456855.48895482        2.293531E+06        1.556980E+03        3.837794E+06        2.011827E+03       -4.592729E-01        8.367920E-02       -8.151627E-02        3.316671E+00        1.390440E+00        4.374319E+01
    2456855.48923878        2.291047E+06        1.555875E+03        3.836595E+06        2.011707E+03        1.647378E-02        2.773743E-01        1.748776E-01        3.251515E+00        1.388775E+00        4.373224E+01
    2456855.48952217        2.294282E+06        1.556963E+03        3.842172E+06        2.013042E+03       -1.616632E-01        1.504517E-02        6.928396E-02        2.984469E+00        1.387183E+00        4.372092E+01
    2456855.48980593        2.291707E+06        1.556204E+03        3.841592E+06        2.013020E+03       -1.485130E-01        1.180420E-01       -8.160114E-03        3.234675E+00        1.385534E+00        4.370921E+01
    2456855.49008949        2.293183E+06        1.556700E+03        3.838778E+06        2.012192E+03       -9.552002E-02        5.994873E-01       -2.019229E-01        2.888561E+00        1.383962E+00        4.369704E+01
    2456855.49037327        2.295114E+06        1.557248E+03        3.838919E+06        2.012204E+03       -1.977069E-01        4.797668E-01        1.110512E+00        3.152876E+00        1.382330E+00        4.368453E+01
    2456855.49065704        2.294547E+06        1.557090E+03        3.840183E+06        2.012541E+03       -1.498997E-02        5.950317E-01        9.895349E-01        2.855532E+00        1.380706E+00        4.367154E+01
    2456855.49094234        2.296686E+06        1.557811E+03        3.843577E+06        2.013417E+03        1.755375E-02        2.776184E-01        4.925079E-01        2.824125E+00        1.379155E+00        4.365818E+01
    2456855.49122611        2.295295E+06        1.557362E+03        3.847999E+06        2.014612E+03       -1.649773E-02        4.365234E-01        9.400692E-01        2.865902E+00        1.377548E+00        4.364440E+01
    2456855.49150952        2.293690E+06        1.556783E+03        3.841302E+06        2.012933E+03        1.082586E-02        1.483459E-01       -1.646104E-01        2.695257E+00        1.376012E+00        4.363030E+01
    2456855.49179309        2.295177E+06        1.557323E+03        3.840976E+06        2.012776E+03       -2.408340E-02        3.432007E-01       -4.583430E-01        2.851365E+00        1.374421E+00        4.361582E+01
    2456855.49207663        2.291791E+06        1.556174E+03        3.837680E+06        2.011960E+03       -3.126330E-01        4.395447E-01       -4.464035E-01        2.960955E+00        1.372901E+00        4.360087E+01
    2456855.49236040        2.290896E+06        1.555861E+03        3.839774E+06        2.012540E+03       -1.061930E-01        3.031616E-01        1.268306E+00        3.171017E+00        1.371327E+00        4.358539E+01
    2456855.49264379        2.295135E+06        1.557285E+03        3.840157E+06        2.012532E+03        6.386384E-02        1.338501E-01       -6.614223E-01        3.026258E+00        1.369823E+00        4.356969E+01
    2456855.49292755        2.297568E+06        1.558122E+03        3.847049E+06        2.014428E+03       -2.056197E-01        2.442932E-01       -2.395482E-01        2.896064E+00        1.368264E+00        4.355342E+01
    2456855.49321095        2.292661E+06        1.556508E+03        3.837717E+06        2.011947E+03        4.144069E-02        2.826843E-01       -1.996818E-01        2.957562E+00        1.366776E+00        4.353686E+01
