# Aperture radius =  9.0 pixels (Full_aperture_diameter = 2 * Aperture_radius)
#            BJD_TDB               F_sci             e_F_sci               F_ref             e_F_ref               Pos_X               Pos_Y              FWHM_X              FWHM_Y                Airm              RotAng
    2456895.36502830        1.146278E+06        1.102392E+03        1.854957E+06        1.399531E+03       -6.981971E-02        1.150269E+00       -3.913698E-01        5.290910E+00        1.483439E+00        4.379752E+01
    2456895.36626013        1.144126E+06        1.101312E+03        1.853391E+06        1.398997E+03       -1.086046E-01        1.024689E+00       -2.038021E-01        5.830925E+00        1.474317E+00        4.382612E+01
    2456895.36665386        1.145503E+06        1.101843E+03        1.855647E+06        1.399789E+03       -1.199396E-01        9.815979E-01        1.884209E+00        5.475643E+00        1.471461E+00        4.383389E+01
    2456895.36699024        1.145918E+06        1.102132E+03        1.852395E+06        1.398699E+03       -1.789965E-02        9.447021E-01        1.732995E+00        5.273602E+00        1.469041E+00        4.384003E+01
    2456895.36732106        1.147598E+06        1.102923E+03        1.858448E+06        1.400957E+03       -2.326096E-01        9.560852E-01       -6.247859E-01        5.253031E+00        1.466723E+00        4.384561E+01
    2456895.36765383        1.144208E+06        1.101335E+03        1.851609E+06        1.398281E+03       -6.923618E-02        7.574768E-01        1.696269E+00        5.603883E+00        1.464331E+00        4.385075E+01
    2456895.36798675        1.145585E+06        1.101952E+03        1.857272E+06        1.400491E+03       -6.027971E-02        1.039612E+00        5.338192E-02        5.249262E+00        1.461955E+00        4.385542E+01
    2456895.36832141        1.148322E+06        1.103200E+03        1.856745E+06        1.400357E+03       -1.069260E-01        9.951172E-01        2.357918E+00        5.596255E+00        1.459592E+00        4.385966E+01
    2456895.36865418        1.146052E+06        1.102227E+03        1.856510E+06        1.400226E+03       -1.502821E-01        9.410706E-01        8.557377E-01        5.602445E+00        1.457324E+00        4.386339E+01
    2456895.36898673        1.146876E+06        1.102684E+03        1.859981E+06        1.401550E+03       -2.596158E-01        1.175293E+00        1.327295E+00        5.451024E+00        1.454989E+00        4.386668E+01
    2456895.36931987        1.147365E+06        1.102835E+03        1.857061E+06        1.400422E+03       -1.156197E-01        1.018921E+00        1.023698E-01        5.696057E+00        1.452669E+00        4.386946E+01
    2456895.36965221        1.143272E+06        1.100949E+03        1.857323E+06        1.400448E+03        2.977454E-02        7.826233E-01       -3.027225E-01        5.600947E+00        1.450362E+00        4.387178E+01
    2456895.36998303        1.149792E+06        1.104040E+03        1.858054E+06        1.400732E+03       -3.482898E-01        1.153442E+00        1.282512E+00        5.533008E+00        1.448148E+00        4.387359E+01
    2456895.37031577        1.149330E+06        1.103756E+03        1.864835E+06        1.403376E+03       -1.399954E-01        9.789429E-01        6.857809E+00        5.208224E+00        1.445869E+00        4.387490E+01
    2456895.37064855        1.147733E+06        1.102906E+03        1.864022E+06        1.403088E+03       -1.209598E-01        9.390869E-01        1.997283E+00        5.646772E+00        1.443603E+00        4.387575E+01
    2456895.37098685        1.148839E+06        1.103641E+03        1.856102E+06        1.400097E+03       -8.078615E-02        1.197845E+00       -8.016896E-01        5.581968E+00        1.441351E+00        4.387614E+01
    2456895.37131978        1.147997E+06        1.103185E+03        1.858919E+06        1.401150E+03       -1.135270E-01        9.183350E-01        2.589566E+01        5.449794E+00        1.439112E+00        4.387601E+01
    2456895.37165446        1.151438E+06        1.104895E+03        1.860863E+06        1.401895E+03        9.962504E-02        1.188934E+00       -3.468328E-01        5.341347E+00        1.436887E+00        4.387536E+01
    2456895.37198509        1.149498E+06        1.104026E+03        1.860737E+06        1.401844E+03       -2.280880E-01        9.744263E-01        2.218342E-01        5.321024E+00        1.434751E+00        4.387425E+01
    2456895.37231784        1.151050E+06        1.104637E+03        1.862908E+06        1.402589E+03        4.693517E-02        8.179016E-01        2.130559E+00        5.369860E+00        1.432553E+00        4.387260E+01
    2456895.37265096        1.153549E+06        1.105914E+03        1.863248E+06        1.402747E+03       -1.894097E-01        9.070435E-01        4.636354E-01        5.453164E+00        1.430367E+00        4.387051E+01
    2456895.37298545        1.150835E+06        1.104545E+03        1.861894E+06        1.402281E+03        2.293296E-02        7.592773E-01        4.966394E+00        5.159510E+00        1.428195E+00        4.386789E+01
    2456895.37331838        1.151670E+06        1.104876E+03        1.865943E+06        1.403716E+03       -7.180522E-02        1.192505E+00        1.601629E+00        5.256698E+00        1.426109E+00        4.386480E+01
    2456895.37365132        1.152817E+06        1.105408E+03        1.865356E+06        1.403514E+03       -1.401384E-02        8.718567E-01       -1.300457E+00        5.683705E+00        1.423963E+00        4.386117E+01
    2456895.37417448        1.148429E+06        1.103490E+03        1.862852E+06        1.402658E+03       -1.046335E-01        9.767151E-01       -5.271769E-02        5.222207E+00        1.420657E+00        4.385445E+01
    2456895.37472903        1.153591E+06        1.105887E+03        1.862103E+06        1.402441E+03       -8.801278E-02        8.454590E-01        3.399501E+00        5.556342E+00        1.417165E+00        4.384596E+01
    2456895.37507972        1.150177E+06        1.104168E+03        1.857950E+06        1.400733E+03       -1.889741E-01        9.837036E-01        1.418770E+00        5.285834E+00        1.414928E+00        4.383983E+01
    2456895.37541188        1.150127E+06        1.104198E+03        1.862651E+06        1.402538E+03       -2.062516E-01        8.385315E-01        6.670680E+00        5.332938E+00        1.412920E+00        4.383357E+01
    2456895.37568446        1.150872E+06        1.104527E+03        1.868034E+06        1.404484E+03       -2.601689E-01        7.548828E-01       -3.440328E-01        5.148885E+00        1.411210E+00        4.382802E+01
    2456895.37595643        1.151842E+06        1.105095E+03        1.864801E+06        1.403326E+03       -6.651378E-02        9.701233E-01        3.104831E+00        5.598495E+00        1.409577E+00        4.382206E+01
