# Aperture radius =  9.0 pixels (Full_aperture_diameter = 2 * Aperture_radius)
#            BJD_TDB               F_sci             e_F_sci               F_ref             e_F_ref               Pos_X               Pos_Y              FWHM_X              FWHM_Y                Airm              RotAng
    2456895.36502830        1.078845E+06        1.069551E+03        1.737945E+06        1.354915E+03       -6.981971E-02        1.198792E+00       -3.913698E-01        5.351796E+00        1.483439E+00        4.379752E+01
    2456895.36626013        1.079521E+06        1.069974E+03        1.740110E+06        1.355899E+03       -1.086046E-01        1.031342E+00       -2.038021E-01        5.878604E+00        1.474317E+00        4.382612E+01
    2456895.36665386        1.079917E+06        1.069935E+03        1.736600E+06        1.354479E+03       -1.199396E-01        1.012939E+00        1.884209E+00        5.466141E+00        1.471461E+00        4.383389E+01
    2456895.36699024        1.080356E+06        1.070437E+03        1.738704E+06        1.355388E+03       -1.789965E-02        9.749146E-01        1.732995E+00        5.257945E+00        1.469041E+00        4.384003E+01
    2456895.36732106        1.082595E+06        1.071413E+03        1.741994E+06        1.356616E+03       -2.326096E-01        9.816589E-01       -6.247859E-01        5.328759E+00        1.466723E+00        4.384561E+01
    2456895.36765383        1.078943E+06        1.069687E+03        1.735582E+06        1.354115E+03       -6.923618E-02        8.012390E-01        1.696269E+00        5.651509E+00        1.464331E+00        4.385075E+01
    2456895.36798675        1.079042E+06        1.069734E+03        1.738148E+06        1.355198E+03       -6.027971E-02        1.099518E+00        5.338192E-02        5.292486E+00        1.461955E+00        4.385542E+01
    2456895.36832141        1.078525E+06        1.069634E+03        1.736736E+06        1.354631E+03       -1.069260E-01        1.028839E+00        2.357918E+00        5.624626E+00        1.459592E+00        4.385966E+01
    2456895.36865418        1.079883E+06        1.069980E+03        1.739709E+06        1.355772E+03       -1.502821E-01        9.811401E-01        8.557377E-01        5.656398E+00        1.457324E+00        4.386339E+01
    2456895.36898673        1.077308E+06        1.068801E+03        1.740405E+06        1.356061E+03       -2.596158E-01        1.219238E+00        1.327295E+00        5.471424E+00        1.454989E+00        4.386668E+01
    2456895.36931987        1.079524E+06        1.070026E+03        1.740599E+06        1.356198E+03       -1.156197E-01        1.068085E+00        1.023698E-01        5.703402E+00        1.452669E+00        4.386946E+01
    2456895.36965221        1.078820E+06        1.069660E+03        1.741515E+06        1.356446E+03        2.977454E-02        8.129578E-01       -3.027225E-01        5.670826E+00        1.450362E+00        4.387178E+01
    2456895.36998303        1.082104E+06        1.071218E+03        1.740128E+06        1.355907E+03       -3.482898E-01        1.184113E+00        1.282512E+00        5.597248E+00        1.448148E+00        4.387359E+01
    2456895.37031577        1.081514E+06        1.070891E+03        1.742107E+06        1.356708E+03       -1.399954E-01        9.991760E-01        6.857809E+00        5.252913E+00        1.445869E+00        4.387490E+01
    2456895.37064855        1.081902E+06        1.071047E+03        1.744026E+06        1.357509E+03       -1.209598E-01        9.675598E-01        1.997283E+00        5.657922E+00        1.443603E+00        4.387575E+01
    2456895.37098685        1.084498E+06        1.072556E+03        1.741083E+06        1.356359E+03       -8.078615E-02        1.230469E+00       -8.016896E-01        5.614098E+00        1.441351E+00        4.387614E+01
    2456895.37131978        1.082008E+06        1.071306E+03        1.739156E+06        1.355563E+03       -1.135270E-01        9.380188E-01        2.589566E+01        5.477215E+00        1.439112E+00        4.387601E+01
    2456895.37165446        1.084273E+06        1.072326E+03        1.745104E+06        1.357950E+03        9.962504E-02        1.222931E+00       -3.468328E-01        5.351387E+00        1.436887E+00        4.387536E+01
    2456895.37198509        1.081591E+06        1.070790E+03        1.742879E+06        1.357096E+03       -2.280880E-01        1.003418E+00        2.218342E-01        5.304948E+00        1.434751E+00        4.387425E+01
    2456895.37231784        1.084920E+06        1.072670E+03        1.744153E+06        1.357555E+03        4.693517E-02        8.403320E-01        2.130559E+00        5.390936E+00        1.432553E+00        4.387260E+01
    2456895.37265096        1.082717E+06        1.071454E+03        1.745670E+06        1.358154E+03       -1.894097E-01        9.535828E-01        4.636354E-01        5.501134E+00        1.430367E+00        4.387051E+01
    2456895.37298545        1.082289E+06        1.071308E+03        1.742891E+06        1.356994E+03        2.293296E-02        7.951050E-01        4.966394E+00        5.168641E+00        1.428195E+00        4.386789E+01
