# BJD(TDB)-2450000 flux err airmass sky dx dy baserun
6573.263488 1.007305 0.003007 1.1683 1742.0 0.025 -0.100 h131007_0197
6573.263748 1.002545 0.003000 1.1686 1750.5 0.136 -0.083 h131007_0198
6573.264009 1.002452 0.003014 1.1689 1757.4 -0.332 -1.293 h131007_0199
6573.264271 1.006916 0.003023 1.1691 1775.5 -0.579 0.189 h131007_0200
6573.264532 1.004724 0.003019 1.1694 1781.8 -0.196 -0.312 h131007_0201
6573.264791 1.006852 0.003016 1.1697 1765.3 -0.147 -0.397 h131007_0202
6573.265051 1.005515 0.003007 1.1699 1751.3 0.219 -0.211 h131007_0203
6573.265312 1.001992 0.002990 1.1702 1738.1 -0.010 -0.467 h131007_0204
6573.265574 1.004454 0.002994 1.1705 1724.3 0.245 -0.317 h131007_0205
6573.265835 1.005168 0.003002 1.1708 1734.2 0.009 -0.294 h131007_0206
6573.266098 1.002235 0.002990 1.1711 1741.9 -0.216 -0.658 h131007_0207
6573.266358 1.006643 0.003009 1.1713 1725.3 1.040 -1.065 h131007_0208
6573.266621 1.007034 0.003004 1.1717 1703.0 1.069 -0.357 h131007_0209
6573.266882 1.002005 0.002983 1.1720 1681.8 0.383 -0.326 h131007_0210
6573.267144 1.008165 0.002994 1.1723 1677.0 0.616 -0.170 h131007_0211
6573.267405 1.003488 0.002976 1.1725 1647.2 1.149 -0.593 h131007_0212
6573.267675 1.005354 0.002983 1.1729 1636.7 0.795 0.163 h131007_0213
6573.267941 1.001022 0.002972 1.1732 1661.0 1.842 -1.456 h131007_0214
6573.268203 1.003195 0.002972 1.1735 1664.8 -2.294 0.121 h131007_0215
6573.268473 1.001415 0.002976 1.1738 1652.5 1.517 0.256 h131007_0216
6573.268743 1.005305 0.002987 1.1742 1648.0 1.652 -0.829 h131007_0217
6573.269013 1.007983 0.003000 1.1745 1658.8 -1.483 -0.205 h131007_0218
6573.269276 1.005308 0.002994 1.1748 1674.2 -1.158 0.205 h131007_0219
6573.269540 1.000828 0.002973 1.1751 1658.1 -0.461 -0.902 h131007_0220
6573.269804 1.005499 0.003007 1.1755 1663.5 -1.316 0.573 h131007_0221
6573.270084 1.005209 0.002994 1.1759 1647.0 -0.475 -0.086 h131007_0222
6573.270344 1.003931 0.005134 1.1762 1635.1 -1.113 -0.815 h131007_0223
6573.270608 1.001298 0.002969 1.1765 1632.1 -0.350 -0.094 h131007_0224
6573.270868 1.000080 0.002964 1.1769 1624.5 -0.548 -0.456 h131007_0225
6573.271131 1.006947 0.002987 1.1772 1615.9 0.013 -0.078 h131007_0226
6573.271392 1.002649 0.002973 1.1776 1612.5 -0.064 -0.140 h131007_0227
6573.271652 1.002462 0.002976 1.1780 1610.6 0.030 -0.090 h131007_0228
6573.271911 0.999462 0.002962 1.1783 1602.0 0.922 -0.646 h131007_0229
6573.272181 0.999659 0.002969 1.1787 1620.4 0.729 -0.211 h131007_0230
6573.272444 1.001661 0.002980 1.1790 1634.5 0.710 -0.812 h131007_0231
6573.272706 1.004301 0.003004 1.1794 1646.8 0.713 1.002 h131007_0232
6573.272970 1.002061 0.002994 1.1798 1653.9 1.006 -0.523 h131007_0233
6573.273232 1.002250 0.002993 1.1802 1652.7 1.197 -0.537 h131007_0234
6573.273495 1.007718 0.003000 1.1806 1634.4 0.495 0.525 h131007_0235
6573.273756 1.006039 0.002987 1.1809 1608.9 1.720 -0.448 h131007_0236
6573.274027 1.003678 0.002979 1.1813 1582.9 -1.731 0.127 h131007_0237
6573.274291 1.004232 0.002969 1.1817 1555.6 1.719 0.018 h131007_0238
6573.274554 1.002589 0.002959 1.1821 1541.3 -0.546 -0.580 h131007_0239
6573.274817 1.003280 0.002959 1.1825 1537.2 -0.582 -0.416 h131007_0240
6573.275079 1.005263 0.002969 1.1829 1537.7 -1.134 0.811 h131007_0241
6573.275342 1.001421 0.002959 1.1833 1545.5 -1.571 -0.296 h131007_0242
6573.275604 1.002754 0.002964 1.1838 1552.6 -1.180 -0.348 h131007_0243
6573.275876 1.003016 0.002966 1.1842 1559.6 -0.655 -0.156 h131007_0244
6573.276136 1.005371 0.002980 1.1846 1566.1 -0.803 0.054 h131007_0245
6573.276398 1.000485 0.002966 1.1850 1568.2 -1.794 -0.030 h131007_0246
6573.276661 1.006974 0.002980 1.1854 1558.6 2.878 -0.093 h131007_0247
6573.276931 1.000000 0.002952 1.1859 1537.0 -0.143 -0.209 h131007_0248
6573.277192 1.004118 0.002966 1.1863 1531.6 0.324 -0.066 h131007_0249
6573.277452 1.002600 0.002954 1.1867 1520.4 0.306 -0.358 h131007_0250
6573.277975 1.005909 0.002962 1.1876 1485.2 -0.352 1.012 h131007_0252
6573.278238 1.003168 0.002947 1.1881 1472.9 -0.130 -0.493 h131007_0253
6573.278498 1.000926 0.002940 1.1885 1458.9 0.519 -0.577 h131007_0254
6573.278763 1.001780 0.002943 1.1890 1453.8 0.596 -0.413 h131007_0255
6573.279026 1.002951 0.002943 1.1894 1455.6 0.034 0.395 h131007_0256
6573.279289 1.002689 0.002952 1.1899 1468.3 0.673 0.064 h131007_0257
6573.279550 1.002354 0.002952 1.1903 1481.4 0.671 -0.517 h131007_0258
6573.279813 1.005252 0.002966 1.1908 1490.7 0.516 -0.003 h131007_0259
6573.280073 1.002520 0.002962 1.1913 1496.3 0.974 0.076 h131007_0260
6573.280344 1.006098 0.002973 1.1918 1501.9 1.281 -0.398 h131007_0261
6573.280612 1.002157 0.002964 1.1922 1503.6 0.827 0.002 h131007_0262
6573.280876 1.001559 0.002957 1.1927 1494.4 0.904 -0.156 h131007_0263
6573.281137 1.003751 0.002964 1.1932 1476.2 1.277 0.306 h131007_0264
6573.281399 0.998797 0.002944 1.1937 1440.4 1.496 -0.196 h131007_0265
6573.281663 1.003861 0.002943 1.1942 1399.8 1.523 -0.051 h131007_0266
6573.281925 1.002227 0.002940 1.1947 1380.6 2.132 -0.385 h131007_0267
6573.282189 1.001133 0.002930 1.1952 1366.9 -1.202 -0.343 h131007_0268
6573.282451 1.000678 0.002929 1.1957 1352.9 -1.609 -0.061 h131007_0269
6573.282715 0.998547 0.002916 1.1962 1347.1 -1.677 0.879 h131007_0270
6573.282987 0.997775 0.002916 1.1967 1350.9 -1.516 0.157 h131007_0271
6573.283248 1.000366 0.002933 1.1972 1367.9 -1.680 0.383 h131007_0272
6573.283510 0.997929 0.002929 1.1977 1395.3 -1.508 -0.689 h131007_0273
6573.283789 0.999483 0.002957 1.1983 1417.7 -2.140 0.680 h131007_0274
6573.284053 1.001257 0.002983 1.1988 1447.9 1.094 1.105 h131007_0275
6573.284315 0.998842 0.002969 1.1993 1470.1 1.669 -1.494 h131007_0276
6573.284587 0.997588 0.002972 1.1999 1472.5 -1.402 -0.852 h131007_0277
6573.284850 0.993888 0.002964 1.2004 1469.2 -1.647 0.175 h131007_0278
6573.285114 0.995588 0.002950 1.2010 1451.7 -0.838 -0.285 h131007_0279
6573.285377 0.992176 0.002947 1.2015 1440.9 -1.202 -0.415 h131007_0280
6573.285637 0.998877 0.002972 1.2021 1423.3 -1.979 1.086 h131007_0281
6573.285901 0.992938 0.002944 1.2026 1411.0 1.974 0.165 h131007_0282
6573.286165 0.994279 0.002954 1.2032 1405.9 -0.618 -0.659 h131007_0283
6573.286428 0.995576 0.002962 1.2037 1404.1 -1.292 0.890 h131007_0284
6573.286691 0.993771 0.002954 1.2043 1414.2 -1.370 -0.697 h131007_0285
6573.286952 0.989190 0.002937 1.2048 1422.3 -0.555 -1.061 h131007_0286
6573.287216 0.991846 0.002943 1.2054 1417.5 -1.134 -0.116 h131007_0287
6573.287479 0.990927 0.002937 1.2060 1415.3 -1.402 -0.551 h131007_0288
6573.287740 0.989394 0.002943 1.2066 1418.6 -0.496 -0.694 h131007_0289
6573.288003 0.990216 0.002940 1.2071 1411.5 -0.687 0.560 h131007_0290
6573.288266 0.987815 0.002936 1.2077 1410.9 -0.414 -0.208 h131007_0291
6573.288526 0.986267 0.002940 1.2083 1409.9 -0.996 -0.287 h131007_0292
6573.288788 0.985867 0.002933 1.2089 1401.4 -1.437 0.399 h131007_0293
6573.289050 0.983635 0.002929 1.2095 1411.0 -1.309 -0.556 h131007_0294
6573.289312 0.987957 0.002947 1.2101 1407.8 -0.597 -0.586 h131007_0295
6573.289576 0.986546 0.002947 1.2107 1399.5 -0.530 1.173 h131007_0296
6573.289838 0.982222 0.002933 1.2113 1405.5 -1.369 1.025 h131007_0297
6573.290100 0.982418 0.002936 1.2119 1418.3 -0.653 -1.698 h131007_0298
6573.290364 0.986143 0.002947 1.2125 1406.8 -1.225 -0.510 h131007_0299
6573.290628 0.978365 0.002926 1.2132 1421.0 -1.274 -0.105 h131007_0300
6573.290891 0.981293 0.002937 1.2138 1415.3 -0.928 -0.091 h131007_0301
6573.291152 0.983398 0.002943 1.2144 1410.9 -1.123 -0.552 h131007_0302
6573.291414 0.979750 0.002929 1.2150 1406.8 -0.489 0.139 h131007_0303
6573.291677 0.981332 0.002937 1.2157 1406.4 -0.744 -0.492 h131007_0304
6573.291937 0.974398 0.002907 1.2163 1374.6 -0.879 -0.416 h131007_0305
6573.292201 0.975955 0.002919 1.2169 1369.7 -0.475 -0.271 h131007_0306
6573.292463 0.975932 0.002914 1.2176 1362.8 -0.463 0.569 h131007_0307
6573.292723 0.975785 0.002907 1.2182 1339.2 -1.030 0.049 h131007_0308
6573.292985 0.975472 0.002903 1.2189 1325.8 -1.131 -0.591 h131007_0309
6573.294436 0.975779 0.002929 1.2226 1343.6 -0.953 0.385 h131007_0311
6573.294697 0.973638 0.002929 1.2232 1362.4 -1.621 0.012 h131007_0312
6573.294961 0.974072 0.002940 1.2239 1381.2 -0.570 0.102 h131007_0313
6573.295221 0.975242 0.002947 1.2246 1383.9 -1.151 -0.996 h131007_0314
6573.295483 0.975001 0.002952 1.2253 1368.2 -0.071 -0.514 h131007_0315
6573.295744 0.973674 0.002929 1.2260 1352.4 -0.587 -1.186 h131007_0316
6573.296009 0.975635 0.002936 1.2267 1346.5 0.055 0.062 h131007_0317
6573.296272 0.972086 0.002922 1.2274 1343.2 0.232 -0.049 h131007_0318
6573.296532 0.974369 0.002940 1.2281 1340.4 -0.593 -0.050 h131007_0319
6573.296793 0.972871 0.002940 1.2288 1324.3 -1.005 -0.438 h131007_0320
6573.298024 0.970698 0.002937 1.2322 1236.7 -0.020 0.827 h131007_0321
6573.298288 0.974052 0.002916 1.2329 1239.0 -0.068 -1.497 h131007_0322
6573.298552 0.976278 0.002944 1.2337 1257.2 -0.035 0.468 h131007_0323
6573.298812 0.974685 0.002952 1.2344 1291.0 0.813 -2.467 h131007_0324
6573.299077 0.975004 0.002959 1.2352 1314.6 0.520 1.686 h131007_0325
6573.299340 0.973150 0.002954 1.2359 1345.4 0.275 -0.188 h131007_0326
6573.299600 0.971362 0.002954 1.2367 1363.8 -0.634 0.226 h131007_0327
6573.299861 0.972958 0.002957 1.2374 1372.6 -0.814 -0.121 h131007_0328
6573.300122 0.970143 0.002957 1.2382 1366.6 0.186 -1.143 h131007_0329
6573.300386 0.972953 0.002969 1.2390 1366.3 0.304 0.000 h131007_0330
6573.300647 0.973290 0.002962 1.2397 1351.2 0.368 -0.193 h131007_0331
6573.300907 0.975032 0.002972 1.2405 1336.0 -0.168 -0.987 h131007_0332
6573.301171 0.973553 0.002969 1.2413 1315.1 -0.697 1.441 h131007_0333
6573.301434 0.968513 0.002947 1.2421 1281.6 -0.589 0.477 h131007_0334
6573.301694 0.974304 0.002943 1.2429 1266.5 -0.532 -0.069 h131007_0335
6573.301955 0.973455 0.002930 1.2436 1261.6 -0.130 -0.893 h131007_0336
6573.302216 0.973848 0.002944 1.2444 1261.7 -0.082 -0.081 h131007_0337
6573.302477 0.970475 0.002944 1.2452 1273.8 0.158 -0.208 h131007_0338
6573.302737 0.970719 0.002937 1.2460 1286.8 0.136 0.577 h131007_0339
6573.302997 0.972004 0.002947 1.2468 1294.6 0.325 -0.497 h131007_0340
6573.303258 0.971712 0.002947 1.2476 1305.1 -1.641 0.913 h131007_0341
6573.303521 0.967979 0.002943 1.2485 1319.7 2.571 -1.264 h131007_0342
6573.303790 0.972142 0.002954 1.2493 1316.6 -0.359 -0.829 h131007_0343
6573.304054 0.970558 0.003069 1.2502 1319.3 -0.113 -0.128 h131007_0344
6573.304315 0.971260 0.002957 1.2510 1296.4 -1.064 1.139 h131007_0345
6573.304578 0.970903 0.002947 1.2518 1276.1 -0.850 -0.721 h131007_0346
6573.304842 0.971787 0.002940 1.2527 1254.0 -0.735 0.072 h131007_0347
6573.305103 0.969001 0.002926 1.2535 1230.9 -0.315 -0.263 h131007_0348
6573.305363 0.969132 0.002926 1.2544 1214.5 -1.133 -0.144 h131007_0349
6573.305626 0.972961 0.002937 1.2552 1197.0 -1.163 -0.131 h131007_0350
6573.305905 0.971407 0.002943 1.2561 1169.5 -1.484 -0.365 h131007_0351
6573.306184 0.972193 0.002922 1.2570 1140.6 -0.703 0.688 h131007_0352
6573.306445 0.972282 0.002940 1.2579 1130.8 -1.512 0.132 h131007_0353
6573.306709 0.965366 0.002896 1.2588 1117.1 -0.935 -1.281 h131007_0354
6573.306972 0.971722 0.002923 1.2597 1116.0 -1.200 0.627 h131007_0355
6573.307235 0.971199 0.002922 1.2606 1118.5 -0.615 0.226 h131007_0356
6573.307495 0.973730 0.002937 1.2614 1129.7 -1.488 0.983 h131007_0357
6573.307761 0.970403 0.002933 1.2623 1146.8 -0.855 -0.305 h131007_0358
6573.308022 0.970698 0.002937 1.2632 1156.9 -1.169 0.364 h131007_0359
6573.308285 0.971014 0.002952 1.2641 1169.0 -1.352 -0.288 h131007_0360
6573.308547 0.968220 0.002933 1.2650 1158.8 -1.164 -0.143 h131007_0361
6573.308810 0.969604 0.002929 1.2660 1140.6 -1.168 0.145 h131007_0362
6573.309074 0.970149 0.002923 1.2669 1108.3 -1.825 -0.144 h131007_0363
6573.309336 0.974074 0.002929 1.2678 1078.4 1.857 0.345 h131007_0364
6573.309598 0.970025 0.002910 1.2687 1049.6 -1.330 0.466 h131007_0365
6573.309861 0.966297 0.002890 1.2696 1022.1 -1.772 0.538 h131007_0366
6573.310124 0.968876 0.002893 1.2706 1001.8 2.099 -0.818 h131007_0367
6573.310823 0.971949 0.002914 1.2731 1010.8 1.981 -1.057 h131007_0368
6573.311095 0.969615 0.002907 1.2741 1008.1 -1.919 0.510 h131007_0369
6573.311492 0.969484 0.002923 1.2755 1028.0 -1.612 0.678 h131007_0370
6573.311757 0.969249 0.002926 1.2765 1029.0 -1.980 -0.056 h131007_0371
6573.312023 0.970560 0.002929 1.2775 1026.0 1.422 0.091 h131007_0372
6573.312286 0.969325 0.002929 1.2785 1022.1 1.844 -0.156 h131007_0373
6573.312884 0.974373 0.002943 1.2807 1007.5 1.462 0.646 h131007_0375
6573.313149 0.971223 0.002929 1.2817 993.9 1.831 0.364 h131007_0376
6573.313673 0.966784 0.002914 1.2837 964.6 1.648 0.383 h131007_0378
6573.313935 0.972672 0.002930 1.2847 958.1 1.334 0.459 h131007_0379
6573.314197 0.969126 0.002919 1.2857 949.1 1.902 -0.887 h131007_0380
6573.314505 0.970202 0.002919 1.2869 937.6 1.011 -0.505 h131007_0381
6573.314770 0.972500 0.002929 1.2879 925.5 1.288 0.612 h131007_0382
6573.315033 0.967991 0.002914 1.2890 920.2 1.851 -0.356 h131007_0383
6573.315300 0.973011 0.002929 1.2900 912.3 -1.939 0.087 h131007_0384
6573.315564 0.972555 0.002930 1.2911 913.8 1.598 0.372 h131007_0385
6573.315827 0.970691 0.002926 1.2921 912.9 1.308 -0.493 h131007_0386
6573.316091 0.969136 0.002923 1.2932 904.3 1.240 0.360 h131007_0387
6573.316355 0.970486 0.002929 1.2942 899.3 1.054 -0.095 h131007_0388
6573.316619 0.974593 0.002940 1.2953 890.1 0.613 0.217 h131007_0389
6573.316881 0.974499 0.002943 1.2963 881.4 1.686 0.264 h131007_0390
6573.317146 0.974567 0.002943 1.2974 867.2 -1.548 0.566 h131007_0391
6573.317410 0.972733 0.002930 1.2985 852.6 -1.830 -0.532 h131007_0392
6573.317673 0.972570 0.002936 1.2996 866.5 1.973 -0.209 h131007_0393
6573.318626 0.974126 0.002957 1.3035 894.9 2.070 0.225 h131007_0394
6573.319873 0.972849 0.002943 1.3088 813.1 2.197 -0.615 h131007_0395
6573.320135 0.975742 0.002954 1.3100 796.7 -0.816 0.558 h131007_0396
6573.320396 0.968384 0.002930 1.3111 772.7 -1.704 1.229 h131007_0397
6573.321172 0.971013 0.002940 1.3145 768.2 -0.852 -0.474 h131007_0398
6573.321439 0.969966 0.002950 1.3156 796.1 -0.660 0.078 h131007_0399
6573.321698 0.972429 0.002969 1.3168 821.0 -0.580 -0.145 h131007_0400
6573.321958 0.975146 0.002990 1.3180 853.5 -0.713 -0.247 h131007_0401
6573.322219 0.970933 0.002983 1.3191 883.2 -0.861 -0.608 h131007_0402
6573.322483 0.972700 0.003004 1.3203 918.1 -2.051 1.455 h131007_0403
6573.322747 0.973160 0.003012 1.3215 942.6 1.650 -0.332 h131007_0404
6573.323019 0.973717 0.003023 1.3227 944.5 -1.379 0.350 h131007_0405
6573.323300 0.975297 0.003043 1.3240 950.6 -1.775 0.316 h131007_0406
6573.323563 0.969770 0.003019 1.3252 950.7 -1.090 -0.409 h131007_0407
6573.324095 0.965953 0.003004 1.3277 933.9 -1.088 -1.454 h131007_0408
6573.324623 0.968744 0.003040 1.3301 1003.2 -1.240 -0.460 h131007_0409
6573.324887 0.971859 0.003054 1.3314 1006.8 -0.941 -0.741 h131007_0410
6573.325148 0.972965 0.003062 1.3326 1007.0 -1.192 0.780 h131007_0411
6573.325411 0.976226 0.003072 1.3338 986.9 -1.161 0.275 h131007_0412
6573.325674 0.968146 0.003040 1.3351 953.1 -0.952 0.030 h131007_0413
6573.325938 0.972670 0.003043 1.3363 899.9 -1.080 -0.764 h131007_0414
6573.326199 0.969842 0.003026 1.3376 869.6 -1.455 0.038 h131007_0415
6573.326464 0.971161 0.003033 1.3389 858.3 -1.198 -0.115 h131007_0416
6573.326726 0.968109 0.003022 1.3401 858.8 -1.578 -0.278 h131007_0417
6573.326991 0.977030 0.003050 1.3414 858.2 -1.192 0.148 h131007_0418
6573.327252 0.978780 0.003065 1.3427 862.8 -1.677 0.576 h131007_0419
6573.327530 0.973654 0.003050 1.3441 862.1 -1.990 0.459 h131007_0420
6573.327792 0.970856 0.003044 1.3454 880.6 1.644 -0.288 h131007_0421
6573.328053 0.971443 0.003059 1.3467 896.2 -1.371 -0.044 h131007_0422
6573.328316 0.976479 0.003090 1.3480 912.2 -1.332 0.853 h131007_0423
6573.328578 0.970558 0.003069 1.3493 922.5 -1.903 -0.516 h131007_0424
6573.328841 0.972322 0.003325 1.3506 924.9 1.585 -0.260 h131007_0425
6573.329103 0.972174 0.003079 1.3519 907.4 1.913 -0.707 h131007_0426
6573.329374 0.969134 0.003066 1.3533 882.2 -1.312 -0.580 h131007_0427
6573.329635 0.979619 0.003099 1.3546 874.0 -1.470 1.336 h131007_0428
6573.329898 0.971959 0.003080 1.3560 871.7 -1.870 -0.232 h131007_0429
6573.330162 0.972744 0.003092 1.3574 887.7 -1.551 0.229 h131007_0430
6573.330424 0.970464 0.003090 1.3587 914.8 -0.823 -0.293 h131007_0431
6573.330685 0.974771 0.003119 1.3601 939.9 -1.135 0.619 h131007_0432
6573.330947 0.973702 0.003120 1.3614 956.9 -1.180 0.451 h131007_0433
6573.331210 0.970944 0.003130 1.3628 966.2 -1.208 -0.953 h131007_0434
6573.331472 0.972243 0.003140 1.3642 957.1 -1.215 0.111 h131007_0435
6573.331735 0.977646 0.003155 1.3656 939.6 -1.596 1.676 h131007_0436
6573.331997 0.973535 0.003130 1.3670 922.9 -1.034 -1.869 h131007_0437
6573.332259 0.972352 0.003123 1.3684 910.3 -0.856 0.640 h131007_0438
6573.332521 0.973687 0.003142 1.3698 919.6 -0.802 0.132 h131007_0439
6573.332783 0.977823 0.003163 1.3712 939.2 -0.790 0.424 h131007_0440
6573.333044 0.971151 0.003152 1.3726 962.3 -1.274 0.518 h131007_0441
6573.333306 0.975974 0.003166 1.3740 973.7 -0.904 -0.458 h131007_0442
6573.333567 0.971162 0.003155 1.3755 973.7 -1.311 0.989 h131007_0443
6573.333830 0.974078 0.003173 1.3769 971.4 -0.830 -1.106 h131007_0444
6573.334093 0.970934 0.003166 1.3784 955.4 -0.403 0.426 h131007_0445
6573.334353 0.973790 0.003180 1.3798 960.0 -1.018 1.079 h131007_0446
6573.334617 0.972641 0.003176 1.3813 966.1 -0.877 -0.471 h131007_0447
6573.335140 0.977308 0.003206 1.3842 1002.3 0.085 -0.299 h131007_0449
6573.335399 0.969225 0.003180 1.3857 1017.0 0.180 -0.442 h131007_0450
6573.335662 0.976139 0.003202 1.3872 975.1 -0.420 -0.122 h131007_0451
6573.335926 0.973715 0.003185 1.3887 936.3 -0.258 -0.370 h131007_0452
6573.336209 0.974623 0.003183 1.3903 897.6 -0.527 -0.415 h131007_0453
6573.336470 0.973483 0.003173 1.3918 874.2 -0.164 -1.381 h131007_0454
6573.336732 0.973831 0.003180 1.3933 856.7 0.276 0.903 h131007_0455
6573.336996 0.974615 0.003187 1.3949 857.5 -0.424 0.416 h131007_0456
6573.337256 0.972356 0.003187 1.3964 868.3 0.967 -1.240 h131007_0457
6573.337527 0.975859 0.003202 1.3980 882.4 0.836 0.907 h131007_0458
6573.337796 0.973261 0.003206 1.3996 900.5 0.831 -0.131 h131007_0459
6573.338060 0.977746 0.003230 1.4011 929.3 0.298 0.008 h131007_0460
6573.338330 0.971019 0.003219 1.4027 954.0 -0.063 -0.886 h131007_0461
6573.338602 0.970766 0.003235 1.4044 973.6 0.329 0.797 h131007_0462
6573.338864 0.971366 0.003238 1.4059 985.0 0.000 0.374 h131007_0463
6573.339123 0.974670 0.003259 1.4075 997.7 0.513 -0.522 h131007_0464
6573.339384 0.974123 0.003262 1.4091 1005.4 0.511 0.752 h131007_0465
6573.339647 0.977457 0.003288 1.4107 991.8 0.717 1.015 h131007_0466
6573.339910 0.973156 0.003262 1.4123 979.7 1.056 -1.893 h131007_0467
6573.340174 0.974460 0.003262 1.4139 960.9 1.428 -0.621 h131007_0468
