# BJD(TDB)-2450000 flux err airmass sky dx dy baserun
6518.073546 0.969570 0.004444 1.2483 99.3 -3.370 0.474 MTOTI0001166660
6518.073933 0.976963 0.004455 1.2481 98.3 -2.014 0.541 MTOTI0001166661
6518.074313 0.969196 0.004446 1.2480 97.6 -1.371 0.361 MTOTI0001166662
6518.074700 0.973296 0.004452 1.2478 96.8 -1.273 0.416 MTOTI0001166663
6518.075080 0.971884 0.004471 1.2476 96.3 -1.135 0.159 MTOTI0001166664
6518.075466 0.978970 0.004470 1.2475 95.5 -1.630 0.313 MTOTI0001166665
6518.075847 0.973129 0.004491 1.2473 94.5 -3.939 0.303 MTOTI0001166666
6518.076233 0.979408 0.004498 1.2472 93.8 -4.295 0.290 MTOTI0001166667
6518.076613 0.974707 0.004461 1.2471 93.5 -2.892 0.374 MTOTI0001166668
6518.077000 0.980499 0.004482 1.2470 93.4 0.220 0.312 MTOTI0001166669
6518.077380 0.977649 0.004476 1.2469 93.9 0.229 0.417 MTOTI0001166670
6518.077766 0.976593 0.004472 1.2468 94.5 0.393 0.298 MTOTI0001166671
6518.078147 0.963313 0.004457 1.2467 94.5 -0.127 0.413 MTOTI0001166672
6518.078533 0.976726 0.004502 1.2466 95.4 -1.804 0.318 MTOTI0001166673
6518.078913 0.966869 0.004464 1.2465 96.1 -2.927 0.331 MTOTI0001166674
6518.079299 0.968932 0.004452 1.2464 95.2 -1.519 0.414 MTOTI0001166675
6518.079680 0.971115 0.004483 1.2463 95.1 -0.430 0.197 MTOTI0001166676
6518.080066 0.966901 0.004446 1.2463 94.8 -0.295 0.319 MTOTI0001166677
6518.080446 0.966923 0.004446 1.2462 95.4 -0.581 0.411 MTOTI0001166678
6518.080832 0.972181 0.004461 1.2462 95.4 -0.528 0.442 MTOTI0001166679
6518.081213 0.968760 0.004463 1.2461 95.8 -1.884 0.563 MTOTI0001166680
6518.081598 0.972877 0.004475 1.2461 95.8 -4.108 0.378 MTOTI0001166681
6518.081978 0.973539 0.004502 1.2461 95.7 -3.096 0.394 MTOTI0001166682
6518.082364 0.968508 0.004500 1.2461 127.9 -0.290 0.438 MTOTI0001166683
6518.082744 0.968650 0.004453 1.2461 120.5 0.019 0.489 MTOTI0001166684
6518.083130 0.979501 0.004470 1.2460 100.9 0.007 0.462 MTOTI0001166685
6518.083511 0.972855 0.004435 1.2461 95.6 0.213 0.527 MTOTI0001166686
6518.083897 0.969049 0.004456 1.2461 94.2 -1.190 0.470 MTOTI0001166687
6518.084278 0.974187 0.004463 1.2461 92.8 -2.697 0.439 MTOTI0001166688
6518.084664 0.968868 0.004426 1.2461 92.5 -1.987 0.495 MTOTI0001166689
6518.085045 0.976372 0.004448 1.2462 92.2 -0.761 0.438 MTOTI0001166690
6518.085431 0.969993 0.004418 1.2462 92.0 0.009 0.426 MTOTI0001166691
6518.085812 0.968140 0.004423 1.2463 92.4 -0.220 0.493 MTOTI0001166692
6518.086198 0.971880 0.004461 1.2463 92.9 -0.272 0.372 MTOTI0001166693
6518.086579 0.968917 0.004445 1.2464 92.8 -1.058 0.215 MTOTI0001166694
6518.086965 0.964776 0.004456 1.2465 94.1 -3.245 0.253 MTOTI0001166695
6518.087346 0.969277 0.004445 1.2465 92.5 -3.536 0.218 MTOTI0001166696
6518.087732 0.972728 0.004455 1.2466 91.9 -2.148 0.358 MTOTI0001166697
6518.088113 0.971173 0.004435 1.2467 91.1 -1.267 0.269 MTOTI0001166698
6518.088499 0.961885 0.004410 1.2468 90.5 -0.403 0.271 MTOTI0001166699
6518.088880 0.968040 0.004426 1.2469 91.5 -0.339 0.259 MTOTI0001166700
6518.089266 0.966254 0.004449 1.2470 100.7 -0.956 0.187 MTOTI0001166701
6518.089647 0.977803 0.004485 1.2472 94.5 -3.054 0.182 MTOTI0001166702
6518.090033 0.966923 0.004446 1.2473 91.5 -2.707 0.182 MTOTI0001166703
6518.090414 0.968174 0.004405 1.2474 89.7 -1.263 0.260 MTOTI0001166704
6518.090800 0.967829 0.004426 1.2476 89.2 -0.444 0.133 MTOTI0001166705
6518.091181 0.974933 0.004437 1.2477 89.0 -0.564 0.218 MTOTI0001166706
6518.091567 0.966918 0.004405 1.2479 89.0 -0.466 0.213 MTOTI0001166707
6518.091948 0.968473 0.004414 1.2481 88.3 -0.890 0.203 MTOTI0001166708
6518.092334 0.971773 0.004448 1.2483 87.8 -2.202 0.247 MTOTI0001166709
6518.092714 0.966129 0.004434 1.2484 87.7 -3.709 0.146 MTOTI0001166710
6518.093101 0.961644 0.004404 1.2486 87.6 -2.809 0.285 MTOTI0001166711
6518.093482 0.966544 0.004405 1.2488 88.0 -1.437 0.272 MTOTI0001166712
6518.093868 0.971930 0.004433 1.2490 88.0 -1.364 0.232 MTOTI0001166713
6518.094249 0.966403 0.004408 1.2492 88.1 -0.819 0.223 MTOTI0001166714
6518.094635 0.968764 0.004408 1.2495 88.3 -0.766 0.320 MTOTI0001166715
6518.095015 0.970294 0.004442 1.2497 87.8 -2.196 0.260 MTOTI0001166716
6518.095402 0.968555 0.004440 1.2500 88.9 -4.573 0.199 MTOTI0001166717
6518.095782 0.962805 0.004459 1.2502 89.0 -2.282 0.315 MTOTI0001166718
6518.096169 0.963453 0.004440 1.2505 88.0 -1.021 0.162 MTOTI0001166719
6518.096549 0.968537 0.004468 1.2507 87.9 -0.580 0.278 MTOTI0001166720
6518.096936 0.971640 0.004460 1.2510 88.2 -0.850 0.155 MTOTI0001166721
6518.097316 0.970396 0.004476 1.2512 88.4 -0.525 0.186 MTOTI0001166722
6518.097704 0.961722 0.004491 1.2515 88.3 -1.826 0.169 MTOTI0001166723
6518.098085 0.977517 0.004540 1.2518 88.5 -3.361 0.112 MTOTI0001166724
6518.098471 0.961187 0.004482 1.2521 89.3 -3.288 0.141 MTOTI0001166725
6518.098852 0.969971 0.004525 1.2524 89.5 -2.158 0.126 MTOTI0001166726
6518.099238 0.962555 0.004449 1.2527 89.0 -1.400 0.239 MTOTI0001166727
6518.099619 0.961115 0.004490 1.2531 89.3 -0.884 0.120 MTOTI0001166728
6518.100005 0.973789 0.004495 1.2534 88.7 -0.630 0.034 MTOTI0001166729
6518.100385 0.965712 0.004475 1.2537 88.6 -1.492 -0.004 MTOTI0001166730
6518.100772 0.972569 0.004519 1.2541 88.8 -3.395 -0.007 MTOTI0001166731
6518.101152 0.967152 0.004468 1.2544 88.9 -3.852 -0.018 MTOTI0001166732
6518.101538 0.976312 0.004501 1.2548 88.1 -1.072 0.033 MTOTI0001166733
6518.101919 0.967307 0.004468 1.2551 88.3 0.093 -0.024 MTOTI0001166734
6518.102305 0.966796 0.004470 1.2555 88.4 -0.128 0.064 MTOTI0001166735
6518.102686 0.970790 0.004476 1.2559 88.8 -0.198 0.130 MTOTI0001166736
6518.103072 0.961868 0.004467 1.2563 89.5 -0.377 0.066 MTOTI0001166737
6518.103453 0.967069 0.004506 1.2567 89.0 -2.242 0.093 MTOTI0001166738
6518.103839 0.974015 0.004490 1.2571 88.3 -3.545 0.018 MTOTI0001166739
6518.104219 0.964620 0.004471 1.2575 88.0 -2.142 -0.051 MTOTI0001166740
6518.104606 0.973915 0.004506 1.2579 88.0 -0.998 0.039 MTOTI0001166741
6518.104987 0.965043 0.004474 1.2584 87.9 -1.077 -0.062 MTOTI0001166742
6518.105373 0.965792 0.004486 1.2588 88.4 -0.930 -0.049 MTOTI0001166743
6518.105753 0.963896 0.004489 1.2592 87.2 -0.636 0.038 MTOTI0001166744
6518.106140 0.973110 0.004528 1.2597 86.0 -2.200 0.092 MTOTI0001166745
6518.106520 0.968208 0.004509 1.2602 86.1 -3.853 0.047 MTOTI0001166746
6518.106906 0.967650 0.004510 1.2606 87.1 -2.697 -0.026 MTOTI0001166747
6518.107287 0.969971 0.004525 1.2611 88.2 -1.551 -0.063 MTOTI0001166748
6518.107673 0.968656 0.004516 1.2616 88.5 0.270 -0.063 MTOTI0001166749
6518.108054 0.965946 0.004508 1.2621 87.9 0.115 -0.156 MTOTI0001166750
6518.108440 0.972705 0.004547 1.2626 88.1 0.197 -0.123 MTOTI0001166751
6518.108821 0.966427 0.004510 1.2631 89.7 -0.733 -0.124 MTOTI0001166752
6518.109207 0.968464 0.004534 1.2636 91.2 -2.995 -0.068 MTOTI0001166753
6518.109588 0.973594 0.004562 1.2641 89.8 -2.804 -0.226 MTOTI0001166754
6518.109973 0.972841 0.004524 1.2647 87.5 -1.289 -0.231 MTOTI0001166755
6518.110354 0.967172 0.004483 1.2652 86.6 -0.738 -0.238 MTOTI0001166756
6518.110740 0.975524 0.004538 1.2658 85.6 -1.014 -0.263 MTOTI0001166757
6518.111121 0.969779 0.004519 1.2663 85.0 -0.718 -0.215 MTOTI0001166758
6518.111507 0.970059 0.004528 1.2669 85.9 -1.127 -0.197 MTOTI0001166759
6518.111888 0.973380 0.004570 1.2675 85.7 -3.332 -0.390 MTOTI0001166760
6518.112274 0.964670 0.004508 1.2681 85.0 -3.702 -0.268 MTOTI0001166761
6518.112655 0.975473 0.004557 1.2686 84.0 -2.447 -0.260 MTOTI0001166762
6518.113041 0.965465 0.004510 1.2692 82.7 -0.577 -0.301 MTOTI0001166763
6518.113422 0.966678 0.004510 1.2698 82.7 -0.770 -0.297 MTOTI0001166764
6518.113808 0.972810 0.004504 1.2704 83.7 -0.798 -0.121 MTOTI0001166765
6518.114188 0.973620 0.004539 1.2711 83.7 -1.297 -0.338 MTOTI0001166766
6518.114575 0.974898 0.004557 1.2717 85.6 -3.200 -0.338 MTOTI0001166767
6518.114955 0.965938 0.004525 1.2723 94.1 -4.495 -0.423 MTOTI0001166768
6518.115342 0.966165 0.004509 1.2730 99.5 -2.353 -0.449 MTOTI0001166769
6518.115722 0.967566 0.004500 1.2736 100.2 -1.114 -0.355 MTOTI0001166770
6518.116109 0.973461 0.004510 1.2743 90.4 -1.449 -0.425 MTOTI0001166771
6518.116488 0.965920 0.004482 1.2750 89.0 -1.567 -0.331 MTOTI0001166772
6518.116875 0.968546 0.004512 1.2756 88.6 -0.898 -0.528 MTOTI0001166773
6518.117255 0.971620 0.004543 1.2763 88.1 -2.596 -0.424 MTOTI0001166774
6518.117642 0.956477 0.004479 1.2770 88.5 -4.484 -0.583 MTOTI0001166775
6518.118022 0.970093 0.004515 1.2777 88.7 -3.564 -0.528 MTOTI0001166776
6518.118408 0.968922 0.004504 1.2784 89.5 -2.293 -0.547 MTOTI0001166777
6518.118788 0.966779 0.004509 1.2791 89.0 -2.326 -0.465 MTOTI0001166778
6518.119175 0.964456 0.004494 1.2799 88.2 -1.700 -0.610 MTOTI0001166779
6518.119555 0.967256 0.004504 1.2806 89.1 -1.802 -0.615 MTOTI0001166780
6518.119941 0.971900 0.004538 1.2814 90.1 -3.258 -0.627 MTOTI0001166781
6518.120322 0.963988 0.004549 1.2821 90.7 -5.623 -0.594 MTOTI0001166782
6518.120708 0.972757 0.004570 1.2829 90.4 -5.125 -0.671 MTOTI0001166783
6518.121089 0.973805 0.004619 1.2837 90.5 -3.726 -0.696 MTOTI0001166784
6518.121475 0.966846 0.004563 1.2844 91.6 -1.111 -0.573 MTOTI0001166785
6518.121855 0.970559 0.004584 1.2852 92.2 -1.400 -0.733 MTOTI0001166786
6518.122241 0.970301 0.004591 1.2860 92.9 -1.334 -0.726 MTOTI0001166787
6518.122622 0.970456 0.004608 1.2868 92.9 -2.396 -0.776 MTOTI0001166788
6518.123008 0.969242 0.004633 1.2877 91.8 -4.204 -0.722 MTOTI0001166789
6518.123388 0.966018 0.004604 1.2885 92.0 -4.491 -0.670 MTOTI0001166790
6518.123774 0.967370 0.004612 1.2893 92.5 -3.303 -0.800 MTOTI0001166791
6518.124155 0.976492 0.004641 1.2902 93.3 -2.564 -0.741 MTOTI0001166792
6518.124541 0.963265 0.004580 1.2910 93.8 -3.157 -0.877 MTOTI0001166793
6518.124922 0.975390 0.004667 1.2918 94.6 -2.920 -0.774 MTOTI0001166794
6518.125308 0.970362 0.004631 1.2927 94.9 -1.987 -0.567 MTOTI0001166795
6518.125689 0.969599 0.004649 1.2936 94.4 -4.476 -0.862 MTOTI0001166796
6518.126075 0.971663 0.004636 1.2945 94.9 -5.545 -0.796 MTOTI0001166797
6518.126455 0.966193 0.004606 1.2954 95.6 -4.434 -0.906 MTOTI0001166798
6518.126841 0.972479 0.004648 1.2963 96.0 -1.670 -0.878 MTOTI0001166799
6518.127222 0.976006 0.004652 1.2972 95.6 -1.977 -0.823 MTOTI0001166800
6518.127608 0.979805 0.004663 1.2981 94.8 -1.986 -0.792 MTOTI0001166801
6518.127989 0.972310 0.004646 1.2991 95.0 -2.482 -0.788 MTOTI0001166802
