# BJD(TDB)-2450000 flux err airmass sky dx dy baserun
6490.471676 0.995639 0.002240 1.1574 89.7 1.748 2.242 j130716_0769
6490.471890 0.993951 0.002237 1.1574 91.1 1.016 3.065 j130716_0770
6490.472104 0.997704 0.002244 1.1574 90.8 0.668 3.358 j130716_0771
6490.472316 0.998446 0.002242 1.1574 90.9 0.854 3.220 j130716_0772
6490.472530 0.997624 0.002242 1.1574 93.3 1.297 3.257 j130716_0773
6490.472742 0.994688 0.002237 1.1574 94.5 1.323 3.290 j130716_0774
6490.472953 1.000275 0.002249 1.1574 93.8 1.199 3.795 j130716_0775
6490.473165 0.995270 0.002237 1.1574 92.8 0.940 4.555 j130716_0776
6490.473377 0.997590 0.002246 1.1575 96.0 0.692 4.467 j130716_0777
6490.473588 0.998108 0.002242 1.1575 94.8 1.428 4.151 j130716_0778
6490.473801 0.997113 0.002242 1.1575 95.1 1.242 4.778 j130716_0779
6490.474016 0.994838 0.002237 1.1575 94.3 1.860 4.480 j130716_0780
6490.474229 0.997162 0.002247 1.1575 91.7 2.150 4.685 j130716_0781
6490.474442 0.994278 0.002236 1.1575 91.5 3.690 2.627 j130716_0782
6490.474656 0.995110 0.002239 1.1576 92.3 3.228 3.085 j130716_0783
6490.474878 0.995201 0.002240 1.1576 94.1 4.192 2.636 j130716_0784
6490.475096 0.992286 0.002230 1.1576 92.2 1.660 1.351 j130716_0785
6490.475309 0.994040 0.002236 1.1577 90.9 0.894 2.284 j130716_0786
6490.475534 0.995990 0.002237 1.1577 89.7 0.259 2.680 j130716_0787
6490.475757 0.997825 0.002244 1.1577 93.0 -0.108 3.408 j130716_0788
6490.475970 0.995851 0.002240 1.1578 91.8 -1.272 4.495 j130716_0789
6490.476193 1.001087 0.002250 1.1578 92.4 0.000 7.552 j130716_0790
6490.476407 1.002944 0.002254 1.1578 89.5 2.337 6.032 j130716_0791
6490.476629 0.992826 0.002234 1.1579 88.8 3.420 4.977 j130716_0792
6490.476852 0.991262 0.002232 1.1579 90.2 4.826 3.937 j130716_0793
6490.477066 0.997128 0.002242 1.1580 88.5 4.870 4.064 j130716_0794
6490.477286 0.994520 0.002237 1.1580 86.9 5.438 3.698 j130716_0795
6490.477509 0.994164 0.002236 1.1581 87.5 4.678 4.537 j130716_0796
6490.477721 0.995342 0.002239 1.1581 88.3 5.420 4.248 j130716_0797
6490.477935 0.996773 0.002244 1.1582 85.8 5.746 4.107 j130716_0798
6490.478150 0.995361 0.002239 1.1582 87.1 6.066 3.573 j130716_0799
6490.478362 0.993671 0.002236 1.1583 88.1 5.892 3.753 j130716_0800
6490.478574 0.994808 0.002237 1.1583 88.5 6.093 3.920 j130716_0801
6490.478789 0.996782 0.002240 1.1584 86.0 5.628 4.415 j130716_0802
6490.479000 0.995538 0.002237 1.1585 84.4 6.080 4.147 j130716_0803
6490.479238 0.995664 0.002239 1.1585 87.8 3.870 1.953 j130716_0804
6490.479455 0.991666 0.002230 1.1586 88.9 0.912 0.231 j130716_0805
6490.479666 0.992947 0.002234 1.1587 87.7 1.326 -0.166 j130716_0806
6490.479877 0.997801 0.002244 1.1588 87.3 0.776 0.178 j130716_0807
6490.480091 0.992922 0.002236 1.1588 90.1 1.145 0.000 j130716_0808
6490.480303 0.991081 0.002230 1.1589 88.5 0.886 0.170 j130716_0809
6490.480517 0.992511 0.002232 1.1590 89.5 1.726 0.321 j130716_0810
6490.480730 0.992238 0.002236 1.1591 87.6 1.731 -0.275 j130716_0811
6490.480937 0.993923 0.002236 1.1592 88.9 1.417 0.003 j130716_0812
6490.481151 0.995959 0.002240 1.1593 87.5 0.555 1.276 j130716_0813
6490.481364 0.996773 0.002244 1.1593 89.5 0.334 1.280 j130716_0814
6490.481582 0.995298 0.002239 1.1594 89.1 0.554 0.775 j130716_0815
6490.481796 0.992961 0.002237 1.1595 90.5 0.308 0.508 j130716_0816
6490.482015 0.992953 0.002237 1.1596 88.7 -0.099 1.908 j130716_0817
6490.482238 0.996299 0.002244 1.1597 90.0 -0.399 1.834 j130716_0818
6490.482452 0.997479 0.002244 1.1598 88.9 -0.144 1.310 j130716_0819
6490.482669 0.996817 0.002244 1.1599 88.8 -0.716 1.833 j130716_0820
6490.482882 0.997756 0.002246 1.1600 89.3 -1.022 1.925 j130716_0821
6490.483093 0.997492 0.002246 1.1601 87.8 -1.156 1.919 j130716_0822
6490.483309 0.998212 0.002246 1.1602 89.4 -1.261 2.380 j130716_0823
6490.483524 0.997242 0.002247 1.1603 91.3 -1.696 2.822 j130716_0824
6490.483738 0.997957 0.002250 1.1605 90.2 -2.515 2.903 j130716_0825
6490.483950 0.998791 0.002249 1.1606 88.3 -2.448 2.908 j130716_0826
6490.484180 0.999709 0.002256 1.1607 90.4 -3.717 4.307 j130716_0827
6490.484397 0.999202 0.002252 1.1608 91.9 -1.992 7.062 j130716_0828
6490.484609 0.999534 0.002254 1.1609 88.0 -1.962 6.945 j130716_0829
6490.484820 0.999881 0.002254 1.1610 92.1 -1.521 7.059 j130716_0830
6490.485032 1.003892 0.002266 1.1612 90.3 -1.646 6.797 j130716_0831
6490.485245 1.002619 0.002258 1.1613 89.9 -1.716 6.745 j130716_0832
6490.485477 0.994758 0.002246 1.1614 95.7 0.316 4.428 j130716_0833
6490.485691 0.993395 0.002240 1.1616 91.5 1.989 2.566 j130716_0834
6490.485914 0.997502 0.002252 1.1617 90.9 2.390 1.620 j130716_0835
6490.486128 0.987928 0.002229 1.1618 89.8 3.719 0.856 j130716_0836
6490.486350 0.996169 0.002247 1.1620 91.4 1.111 -1.607 j130716_0837
6490.486565 0.994495 0.002242 1.1621 91.9 1.440 -1.955 j130716_0838
6490.486782 0.993222 0.002242 1.1623 90.6 -0.665 0.215 j130716_0839
6490.486999 0.997130 0.002247 1.1624 87.4 -1.603 0.947 j130716_0840
6490.487221 0.995265 0.002247 1.1626 88.9 -3.410 1.992 j130716_0841
6490.487431 0.996136 0.002249 1.1627 91.4 -3.359 1.491 j130716_0842
6490.487655 0.997057 0.002247 1.1629 88.6 -1.340 4.972 j130716_0843
6490.487868 0.997618 0.002254 1.1630 88.9 -1.157 4.490 j130716_0844
6490.488081 0.993194 0.002242 1.1632 90.6 0.378 2.993 j130716_0845
6490.488315 0.996330 0.002250 1.1633 91.5 0.785 1.858 j130716_0846
6490.488529 0.994841 0.002249 1.1635 91.2 1.497 1.224 j130716_0847
6490.488743 0.993672 0.002247 1.1636 90.1 1.381 0.747 j130716_0848
6490.488958 0.994347 0.002252 1.1638 93.4 2.015 0.640 j130716_0849
6490.489180 0.993539 0.002246 1.1640 93.8 1.961 0.502 j130716_0850
6490.489411 0.994936 0.002252 1.1642 95.8 -1.089 -1.033 j130716_0851
6490.489625 0.997500 0.002254 1.1643 92.8 0.056 2.523 j130716_0852
6490.489835 0.996335 0.002252 1.1645 89.8 0.054 2.431 j130716_0853
6490.490052 0.995754 0.002252 1.1647 93.2 -0.912 3.137 j130716_0854
6490.490266 0.994981 0.002249 1.1648 91.1 1.188 1.295 j130716_0855
6490.490481 0.990803 0.002240 1.1650 88.7 0.843 2.117 j130716_0856
6490.490696 0.994208 0.002249 1.1652 91.6 1.811 1.397 j130716_0857
6490.490911 0.991999 0.002247 1.1654 92.0 2.380 0.851 j130716_0858
6490.491122 0.991338 0.002244 1.1656 91.0 2.226 0.612 j130716_0859
6490.491340 0.993881 0.002252 1.1658 93.7 1.723 1.210 j130716_0860
6490.491555 0.992539 0.002246 1.1659 91.4 2.441 0.324 j130716_0861
6490.491768 0.991929 0.002250 1.1661 91.5 2.338 0.989 j130716_0862
6490.491985 0.988729 0.002240 1.1663 94.7 -0.205 -1.489 j130716_0863
6490.492215 0.996349 0.002258 1.1665 94.8 -1.958 0.488 j130716_0864
6490.492427 0.994642 0.002254 1.1667 96.6 -1.928 -0.100 j130716_0865
6490.492639 0.996240 0.002259 1.1669 97.9 -2.063 0.385 j130716_0866
6490.492850 0.995899 0.002258 1.1671 96.7 -2.106 0.236 j130716_0867
6490.493071 0.994627 0.002258 1.1673 95.7 -1.678 0.040 j130716_0868
6490.493282 0.995620 0.002256 1.1675 95.2 -1.785 -0.176 j130716_0869
6490.493494 0.991677 0.002250 1.1677 96.4 -0.923 -0.328 j130716_0870
6490.493708 0.992086 0.002252 1.1680 95.8 0.379 2.843 j130716_0871
6490.493923 0.991869 0.002250 1.1682 94.2 0.928 2.313 j130716_0872
6490.494137 0.991630 0.002247 1.1684 92.4 2.832 0.757 j130716_0873
6490.494369 0.990724 0.002250 1.1686 96.9 0.040 -1.241 j130716_0874
6490.494583 0.992347 0.002254 1.1688 97.1 -1.576 0.086 j130716_0875
6490.494796 0.991865 0.002252 1.1690 96.0 -1.717 -0.087 j130716_0876
6490.495019 0.992069 0.002256 1.1693 98.1 0.058 3.833 j130716_0877
6490.495234 0.994873 0.002258 1.1695 97.0 1.097 2.719 j130716_0878
6490.495448 0.992141 0.002254 1.1697 97.5 -0.773 -0.195 j130716_0879
6490.495661 0.999932 0.002271 1.1700 96.0 -2.344 1.542 j130716_0880
6490.495875 0.997359 0.002266 1.1702 98.5 -0.538 4.455 j130716_0881
6490.496088 0.995138 0.002262 1.1704 96.7 1.311 2.959 j130716_0882
6490.496303 0.996519 0.002264 1.1707 95.6 2.475 1.921 j130716_0883
6490.496516 0.991736 0.002256 1.1709 96.7 0.713 -0.772 j130716_0884
6490.496733 0.989933 0.002252 1.1711 98.0 -0.184 0.011 j130716_0885
6490.496952 0.996570 0.002269 1.1714 97.4 -0.915 0.634 j130716_0886
6490.497174 0.992450 0.002258 1.1716 97.7 1.848 2.845 j130716_0887
6490.497387 0.991697 0.002258 1.1719 99.4 2.724 2.284 j130716_0888
6490.497600 0.988787 0.002254 1.1721 96.7 1.793 -1.469 j130716_0889
6490.497814 0.992798 0.002261 1.1724 97.8 0.808 -0.293 j130716_0890
6490.498030 0.993656 0.002262 1.1726 98.9 -0.255 1.303 j130716_0891
6490.498260 0.997351 0.002272 1.1729 98.5 -0.997 1.881 j130716_0892
6490.498474 0.997006 0.002269 1.1732 97.6 -1.013 2.111 j130716_0893
6490.498688 0.997393 0.002272 1.1734 98.2 -1.253 2.627 j130716_0894
6490.498901 0.994657 0.002266 1.1737 97.0 -1.191 2.375 j130716_0895
6490.499115 0.997395 0.002274 1.1740 95.2 -2.519 3.793 j130716_0896
6490.499332 0.998368 0.002274 1.1742 96.3 -2.957 4.072 j130716_0897
6490.499545 1.000854 0.002283 1.1745 96.4 -1.603 7.984 j130716_0898
6490.499756 0.998397 0.002276 1.1748 99.3 -1.574 8.323 j130716_0899
6490.499971 0.998491 0.002278 1.1750 99.2 -1.260 8.095 j130716_0900
6490.500181 1.002499 0.002284 1.1753 97.7 -1.350 7.958 j130716_0901
6490.500399 1.002616 0.002286 1.1756 97.1 -1.110 8.144 j130716_0902
6490.500619 0.998535 0.002281 1.1759 100.2 -0.961 8.112 j130716_0903
6490.500832 0.999653 0.002288 1.1762 99.4 -0.901 7.869 j130716_0904
6490.501045 0.999237 0.002281 1.1764 99.4 -0.252 8.038 j130716_0905
6490.501248 0.998256 0.002281 1.1767 95.2 -0.444 7.966 j130716_0906
6490.501464 0.999701 0.002284 1.1770 99.1 0.056 7.731 j130716_0907
6490.501674 0.998532 0.002283 1.1773 97.9 0.072 7.628 j130716_0908
6490.501890 0.998518 0.002281 1.1776 100.5 0.087 7.567 j130716_0909
6490.502101 0.995178 0.002276 1.1779 99.0 0.173 7.679 j130716_0910
6490.502312 0.999271 0.002286 1.1782 100.1 0.550 7.631 j130716_0911
6490.502525 0.994401 0.002274 1.1785 99.5 -0.165 4.145 j130716_0912
6490.502737 0.996196 0.002281 1.1788 101.0 0.028 4.158 j130716_0913
6490.502951 0.999606 0.002288 1.1791 101.5 0.571 4.117 j130716_0914
6490.503173 0.993335 0.002276 1.1794 101.1 2.358 2.425 j130716_0915
6490.503402 0.992428 0.002276 1.1797 102.1 3.168 1.698 j130716_0916
6490.503634 0.992853 0.002278 1.1800 100.5 1.614 -1.360 j130716_0917
6490.503850 0.991742 0.002274 1.1804 99.7 3.128 1.654 j130716_0918
6490.504072 0.989909 0.002269 1.1807 98.2 2.290 -1.340 j130716_0919
6490.504285 0.994929 0.002281 1.1810 98.4 1.506 -0.485 j130716_0920
6490.504498 0.992708 0.002280 1.1813 101.4 0.219 0.650 j130716_0921
6490.504713 0.995718 0.002284 1.1817 99.6 0.253 0.791 j130716_0922
6490.504924 0.993591 0.002281 1.1820 98.3 0.229 0.444 j130716_0923
6490.505141 0.993620 0.002278 1.1823 96.8 -0.761 1.696 j130716_0924
6490.505353 0.995593 0.002284 1.1826 99.9 -0.724 1.759 j130716_0925
6490.505569 0.994536 0.002284 1.1830 100.2 -0.863 2.386 j130716_0926
6490.505783 0.996682 0.002290 1.1833 102.4 -0.851 2.429 j130716_0927
6490.505997 0.999172 0.002296 1.1836 100.9 -1.741 3.289 j130716_0928
6490.506224 0.997433 0.002293 1.1840 100.7 -1.751 3.614 j130716_0929
6490.506437 0.998683 0.002298 1.1843 103.7 -1.918 3.822 j130716_0930
6490.506653 0.999680 0.002300 1.1847 101.1 1.479 4.793 j130716_0931
6490.506868 0.994907 0.002291 1.1850 104.5 3.398 3.308 j130716_0932
6490.507079 0.993837 0.002288 1.1854 100.8 3.878 3.380 j130716_0933
6490.507290 0.993001 0.002288 1.1857 104.0 4.130 3.366 j130716_0934
6490.507503 0.995186 0.002293 1.1861 104.2 6.125 1.262 j130716_0935
6490.507715 0.997899 0.002300 1.1864 104.5 6.227 1.085 j130716_0936
6490.507927 0.994273 0.002293 1.1868 103.5 6.060 1.003 j130716_0937
6490.508138 0.995078 0.002298 1.1871 106.9 6.479 0.802 j130716_0938
6490.508364 0.994298 0.002296 1.1875 105.8 4.492 -1.836 j130716_0939
6490.508576 0.992583 0.002291 1.1879 105.2 4.425 -1.737 j130716_0940
6490.508814 0.992763 0.002294 1.1883 106.3 3.543 0.056 j130716_0941
6490.509030 0.993565 0.002298 1.1886 108.2 0.640 -1.966 j130716_0942
6490.509240 0.990970 0.002291 1.1890 105.0 0.720 -2.367 j130716_0943
6490.509451 0.992150 0.002296 1.1894 106.2 0.858 -1.902 j130716_0944
6490.509755 0.995697 0.002304 1.1899 111.2 0.766 -2.339 j130716_0945
6490.510074 0.994622 0.002286 1.1905 76.8 -0.727 -0.851 j130716_0946
6490.510288 0.999975 0.002313 1.1909 107.7 -1.740 0.242 j130716_0947
6490.510511 0.997372 0.002310 1.1913 109.0 0.856 2.921 j130716_0948
6490.510725 0.999723 0.002315 1.1917 109.6 2.020 2.002 j130716_0949
6490.510942 0.993197 0.002304 1.1920 113.2 3.629 0.736 j130716_0950
6490.511155 0.989157 0.002294 1.1924 110.7 1.400 -2.345 j130716_0951
6490.511365 0.992391 0.002302 1.1928 110.1 1.535 -2.530 j130716_0952
6490.511581 0.993267 0.002304 1.1932 110.3 -0.263 -0.494 j130716_0953
6490.511795 0.993528 0.002304 1.1936 105.8 0.980 2.866 j130716_0954
6490.512012 0.995828 0.002310 1.1940 107.0 2.465 2.040 j130716_0955
6490.512229 0.996593 0.002313 1.1944 104.1 3.106 1.157 j130716_0956
6490.512443 0.993241 0.002304 1.1948 104.7 3.739 0.523 j130716_0957
6490.512655 0.994310 0.002306 1.1952 101.4 4.028 0.294 j130716_0958
6490.512869 0.997742 0.002315 1.1957 103.1 3.718 0.273 j130716_0959
6490.513098 0.993405 0.002310 1.1961 106.9 1.323 -1.847 j130716_0960
6490.513310 0.992687 0.002306 1.1965 104.4 1.432 -1.882 j130716_0961
6490.513524 0.993538 0.002312 1.1969 106.2 -0.361 0.069 j130716_0962
6490.513739 0.993980 0.002312 1.1974 104.9 -0.324 0.301 j130716_0963
6490.513953 0.993764 0.002312 1.1978 103.2 -1.017 1.003 j130716_0964
6490.514170 1.000526 0.002328 1.1982 107.3 -2.259 2.024 j130716_0965
6490.514385 0.999830 0.002326 1.1986 104.7 -0.849 5.294 j130716_0966
6490.514601 0.997716 0.002325 1.1991 104.3 0.586 3.917 j130716_0967
6490.514818 0.997595 0.002324 1.1995 105.1 1.711 2.822 j130716_0968
6490.515031 0.998099 0.002324 1.2000 103.0 2.569 1.696 j130716_0969
6490.515246 0.996910 0.002325 1.2004 102.1 3.774 0.580 j130716_0970
6490.515461 0.992041 0.002313 1.2008 100.8 1.800 -2.042 j130716_0971
6490.515691 0.993551 0.002318 1.2013 100.0 -1.740 -3.265 j130716_0972
6490.515902 0.992992 0.002315 1.2017 99.2 -1.558 -3.414 j130716_0973
6490.516115 0.992856 0.002315 1.2022 96.9 -1.464 -3.142 j130716_0974
6490.516327 0.992681 0.002316 1.2026 98.9 -1.153 -3.288 j130716_0975
6490.516539 0.997094 0.002328 1.2031 99.1 -1.088 -3.526 j130716_0976
6490.516755 0.991886 0.002318 1.2035 100.0 -1.125 -3.625 j130716_0977
6490.516966 0.992042 0.002316 1.2040 96.9 -0.870 -3.664 j130716_0978
6490.517180 0.995344 0.002324 1.2045 95.1 -0.591 -3.783 j130716_0979
6490.517416 0.993601 0.002324 1.2050 98.8 -0.674 -3.970 j130716_0980
6490.517629 0.992013 0.002325 1.2054 99.5 -1.340 -3.371 j130716_0981
6490.517847 0.995050 0.002326 1.2059 97.5 -2.427 -2.387 j130716_0982
6490.518059 0.994965 0.002332 1.2064 99.3 -2.106 -2.259 j130716_0983
6490.518276 0.995976 0.002330 1.2069 95.3 -2.231 -2.368 j130716_0984
6490.518494 0.999072 0.002338 1.2073 97.2 -3.003 -1.790 j130716_0985
6490.518709 0.998864 0.002340 1.2078 99.3 -3.574 -1.486 j130716_0986
6490.518924 0.997168 0.002336 1.2083 100.3 -2.104 1.296 j130716_0987
6490.519136 1.001063 0.002347 1.2088 101.7 -1.743 1.322 j130716_0988
6490.519351 0.998592 0.002367 1.2093 102.6 -0.548 -0.147 j130716_0989
6490.519564 1.000006 0.002348 1.2098 101.8 1.770 -1.968 j130716_0990
6490.519777 0.995055 0.002338 1.2102 98.1 -0.336 -4.866 j130716_0991
6490.519991 0.996177 0.002340 1.2107 100.8 -1.014 -4.598 j130716_0992
6490.520204 0.996445 0.002342 1.2112 100.2 -2.107 -3.231 j130716_0993
6490.520417 0.998997 0.002348 1.2117 99.2 -3.750 -2.157 j130716_0994
6490.520631 0.999884 0.002350 1.2122 99.1 -3.424 -2.502 j130716_0995
6490.520844 1.001624 0.002357 1.2127 100.2 -2.038 1.223 j130716_0996
6490.521056 1.001884 0.002358 1.2132 101.1 -1.850 0.697 j130716_0997
6490.521268 0.997431 0.002348 1.2137 98.9 -1.823 0.806 j130716_0998
6490.521482 0.999398 0.002354 1.2143 98.0 0.124 -0.776 j130716_0999
6490.521697 0.996088 0.002347 1.2148 99.8 0.695 -1.293 j130716_1000
6490.521913 0.996585 0.002348 1.2153 98.0 1.771 -2.424 j130716_1001
6490.522136 0.995348 0.002347 1.2158 97.7 -0.182 -5.087 j130716_1002
6490.522350 0.995603 0.002350 1.2164 100.1 -1.312 -4.648 j130716_1003
6490.522574 0.998028 0.002356 1.2169 99.0 -0.021 -0.791 j130716_1004
6490.522796 0.998748 0.002357 1.2174 97.8 1.445 -2.479 j130716_1005
6490.523011 0.997650 0.002358 1.2180 98.4 -1.192 -4.256 j130716_1006
6490.523243 0.999036 0.002362 1.2186 101.9 -1.892 -3.322 j130716_1007
6490.523456 0.995979 0.002356 1.2191 98.3 0.545 -1.389 j130716_1008
6490.523677 0.997706 0.002360 1.2196 100.6 0.992 -1.302 j130716_1009
6490.523890 0.995778 0.002357 1.2202 99.3 -0.710 -4.686 j130716_1010
6490.524106 0.996528 0.002358 1.2207 98.9 0.562 -1.655 j130716_1011
6490.524319 0.999850 0.002367 1.2213 99.5 1.254 -2.298 j130716_1012
6490.524534 1.000735 0.002367 1.2218 97.9 2.024 -2.709 j130716_1013
6490.524750 0.998592 0.002367 1.2224 100.3 2.878 -3.722 j130716_1014
6490.524963 0.998342 0.002367 1.2229 101.5 0.882 -6.420 j130716_1015
6490.525177 1.004874 0.002382 1.2235 102.2 0.134 -5.553 j130716_1016
6490.525391 1.001201 0.002376 1.2240 101.0 -1.109 -4.101 j130716_1017
6490.525620 1.006354 0.002388 1.2247 103.1 -1.423 -3.494 j130716_1018
6490.525834 1.003829 0.002384 1.2252 100.2 -2.127 -3.549 j130716_1019
6490.526056 1.001999 0.002380 1.2258 99.1 0.486 -1.485 j130716_1020
6490.526269 1.006080 0.002388 1.2264 97.1 1.079 -1.523 j130716_1021
6490.526483 1.001741 0.002382 1.2269 98.8 1.379 -1.453 j130716_1022
6490.526700 1.007132 0.002392 1.2275 99.3 -0.878 -4.210 j130716_1023
6490.526914 1.008176 0.002396 1.2281 98.4 -2.180 -2.697 j130716_1024
6490.527128 1.007232 0.002392 1.2287 97.3 0.176 -0.219 j130716_1025
6490.527346 1.005928 0.002390 1.2293 97.3 1.621 -1.853 j130716_1026
6490.527560 1.006245 0.002394 1.2299 97.8 -0.792 -3.854 j130716_1027
6490.527791 1.007194 0.002398 1.2305 95.8 -2.689 -2.886 j130716_1028
6490.528005 1.014438 0.002412 1.2311 96.2 -0.927 0.548 j130716_1029
6490.528218 1.010970 0.002406 1.2317 96.2 -1.025 0.680 j130716_1030
6490.528434 1.011040 0.002410 1.2323 97.7 1.032 -1.142 j130716_1031
6490.528650 1.010599 0.002410 1.2329 99.1 2.310 -2.685 j130716_1032
6490.528863 1.009540 0.002410 1.2335 103.6 2.565 -2.769 j130716_1033
6490.529077 1.006949 0.002406 1.2341 104.4 1.312 -5.786 j130716_1034
6490.529291 1.009085 0.002410 1.2347 104.1 0.557 -5.286 j130716_1035
6490.529508 1.010733 0.002414 1.2353 102.8 -0.583 -4.248 j130716_1036
6490.529721 1.014833 0.002426 1.2359 105.3 -1.928 -3.385 j130716_1037
6490.529935 1.013721 0.002426 1.2366 104.5 -3.675 -1.272 j130716_1038
6490.530152 1.015741 0.002432 1.2372 103.6 -1.425 1.219 j130716_1039
