# BJD(TDB)-2450000 flux err airmass sky dx dy baserun
6573.286165 0.992458 0.002289 1.2032 261.3 -0.064 0.661 j131007_0283
6573.286428 0.992475 0.002290 1.2037 263.0 -0.744 2.213 j131007_0284
6573.286691 0.994133 0.002290 1.2043 263.8 -0.836 0.633 j131007_0285
6573.286952 0.993694 0.002287 1.2048 261.0 -0.044 0.278 j131007_0286
6573.287216 0.990602 0.002278 1.2054 259.6 -0.603 1.215 j131007_0287
6573.287479 0.995673 0.002289 1.2060 260.3 -0.862 0.774 j131007_0288
6573.287740 0.992601 0.002289 1.2066 259.8 0.040 0.651 j131007_0289
6573.288003 0.992500 0.002289 1.2071 261.0 -0.141 1.890 j131007_0290
6573.288788 0.986670 0.002280 1.2089 256.3 -0.898 1.741 j131007_0293
6573.289050 0.988807 0.002287 1.2095 258.4 -0.815 0.771 j131007_0294
6573.289576 0.987012 0.002289 1.2107 255.0 -0.022 2.520 j131007_0296
6573.289838 0.984252 0.002280 1.2113 253.7 -0.861 2.347 j131007_0297
6573.290100 0.986011 0.002285 1.2119 255.0 -0.127 -0.367 j131007_0298
6573.290364 0.984342 0.002280 1.2125 251.3 -0.698 0.834 j131007_0299
6573.290628 0.982322 0.002278 1.2132 257.0 -0.747 1.229 j131007_0300
6573.290891 0.983388 0.002283 1.2138 251.8 -0.421 1.244 j131007_0301
6573.291152 0.983874 0.002280 1.2144 250.1 -0.599 0.762 j131007_0302
6573.291414 0.983845 0.002285 1.2150 251.8 0.035 1.456 j131007_0303
6573.291677 0.984599 0.002289 1.2157 252.1 -0.228 0.831 j131007_0304
6573.291937 0.980704 0.002280 1.2163 251.5 -0.346 0.919 j131007_0305
6573.292201 0.978475 0.002278 1.2169 246.7 0.054 1.084 j131007_0306
6573.292463 0.981008 0.002280 1.2176 246.4 0.082 1.884 j131007_0307
6573.292723 0.979747 0.002278 1.2182 243.1 -0.494 1.377 j131007_0308
6573.292985 0.978355 0.002277 1.2189 240.9 -0.598 0.724 j131007_0309
6573.294174 0.978092 0.002280 1.2219 246.7 -0.395 0.212 j131007_0310
6573.294436 0.976711 0.002287 1.2226 240.1 -0.415 1.694 j131007_0311
6573.294697 0.976789 0.002287 1.2232 242.1 -1.066 1.333 j131007_0312
6573.294961 0.975006 0.002289 1.2239 240.3 -0.040 1.412 j131007_0313
6573.295221 0.979046 0.002299 1.2246 241.7 -0.629 0.324 j131007_0314
6573.295483 0.978829 0.002306 1.2253 240.6 0.470 0.769 j131007_0315
6573.295744 0.978620 0.002294 1.2260 236.2 -0.069 0.160 j131007_0316
6573.296009 0.978339 0.002292 1.2267 233.5 0.594 1.392 j131007_0317
6573.296272 0.976924 0.002294 1.2274 239.2 0.764 1.282 j131007_0318
6573.296532 0.980381 0.002306 1.2281 237.7 -0.057 1.306 j131007_0319
6573.296793 0.975388 0.002918 1.2288 235.8 -0.482 0.880 j131007_0320
6573.298024 0.967533 0.002301 1.2322 237.8 0.515 2.162 j131007_0321
6573.298288 0.977759 0.002302 1.2329 225.6 0.473 -0.174 j131007_0322
6573.298552 0.973348 0.002302 1.2337 228.0 0.480 1.745 j131007_0323
6573.298812 0.980896 0.002324 1.2344 231.4 1.360 -1.147 j131007_0324
6573.299077 0.973876 0.002308 1.2352 233.0 1.046 3.013 j131007_0325
6573.299340 0.974373 0.002306 1.2359 236.7 0.787 1.182 j131007_0326
6573.299600 0.974242 0.002306 1.2367 235.7 -0.120 1.557 j131007_0327
6573.299861 0.974663 0.002304 1.2374 235.2 -0.281 1.201 j131007_0328
6573.300122 0.974897 0.002313 1.2382 237.2 0.699 0.201 j131007_0329
6573.300386 0.973508 0.002312 1.2390 237.5 0.853 1.333 j131007_0330
6573.300647 0.976207 0.002316 1.2397 235.3 0.892 1.149 j131007_0331
6573.300907 0.975909 0.002316 1.2405 233.4 0.365 0.353 j131007_0332
6573.301171 0.973960 0.002320 1.2413 234.3 -0.143 2.740 j131007_0333
6573.301434 0.971146 0.002313 1.2421 226.5 -0.080 1.795 j131007_0334
6573.301694 0.974826 0.002310 1.2429 225.1 0.024 1.275 j131007_0335
6573.301955 0.980229 0.002318 1.2436 226.7 0.407 0.449 j131007_0336
6573.302216 0.975777 0.002318 1.2444 224.7 0.462 1.209 j131007_0337
6573.302477 0.972651 0.002316 1.2452 228.3 0.673 1.129 j131007_0338
6573.302737 0.970943 0.002304 1.2460 229.2 0.665 1.920 j131007_0339
6573.302997 0.973733 0.002313 1.2468 229.0 0.848 0.801 j131007_0340
6573.303258 0.973572 0.002310 1.2476 226.2 -1.099 2.238 j131007_0341
6573.303521 0.973762 0.002316 1.2485 230.7 3.072 0.075 j131007_0342
6573.303790 0.973973 0.002316 1.2493 227.1 0.182 0.499 j131007_0343
6573.304054 0.972025 0.002313 1.2502 229.6 0.441 1.210 j131007_0344
6573.304315 0.973523 0.002320 1.2510 224.5 -0.512 2.467 j131007_0345
6573.304578 0.971573 0.002313 1.2518 221.1 -0.291 0.599 j131007_0346
6573.304842 0.974900 0.002320 1.2527 220.9 -0.200 1.377 j131007_0347
6573.305103 0.973048 0.002313 1.2535 222.1 0.225 1.068 j131007_0348
6573.305363 0.973078 0.002316 1.2544 218.5 -0.598 1.187 j131007_0349
6573.305626 0.974203 0.002322 1.2552 216.4 -0.608 1.183 j131007_0350
