# BJD(TDB)-2450000 flux err airmass sky dx dy baserun
6557.967844 1.000748 0.008375 1.2469 187.3 -0.660 -0.262 MTOTG0001188153
6557.968230 0.966213 0.008205 1.2469 187.6 0.835 -0.344 MTOTG0001188154
6557.968611 0.970697 0.008126 1.2468 188.1 1.574 -0.307 MTOTG0001188155
6557.968997 0.979830 0.008204 1.2468 189.7 0.956 -0.382 MTOTG0001188156
6557.969377 1.004090 0.008408 1.2467 190.7 1.866 -0.258 MTOTG0001188157
6557.969764 0.977142 0.008200 1.2467 191.8 1.258 -0.277 MTOTG0001188158
6557.970144 0.994641 0.008322 1.2466 193.6 -1.189 -0.124 MTOTG0001188159
6557.970531 0.987409 0.008306 1.2466 194.3 -1.363 -0.168 MTOTG0001188160
6557.970911 0.998940 0.008272 1.2466 195.3 0.251 -0.123 MTOTG0001188161
6557.971296 0.987967 0.008236 1.2466 196.3 1.096 0.150 MTOTG0001188162
6557.971677 0.985871 0.008285 1.2466 197.6 2.026 -0.234 MTOTG0001188163
6557.972064 0.990995 0.008265 1.2466 198.8 2.262 0.093 MTOTG0001188164
6557.972444 0.991047 0.008240 1.2466 199.8 1.922 0.036 MTOTG0001188165
6557.972829 0.980703 0.008254 1.2466 200.3 -0.266 -0.118 MTOTG0001188166
6557.973210 0.995431 0.008311 1.2466 201.2 -0.978 -0.297 MTOTG0001188167
6557.973596 0.988462 0.008241 1.2467 202.3 0.808 -0.324 MTOTG0001188168
6557.973976 0.984551 0.008192 1.2467 203.4 2.034 -0.358 MTOTG0001188169
6557.974362 1.000866 0.008248 1.2467 205.4 1.812 -0.194 MTOTG0001188170
6557.974743 0.986716 0.008241 1.2468 206.1 1.707 -0.452 MTOTG0001188171
6557.975129 0.984960 0.008217 1.2469 207.0 1.924 -0.266 MTOTG0001188172
6557.975509 0.994631 0.008374 1.2469 208.3 -0.500 -0.230 MTOTG0001188173
6557.975895 0.980192 0.008187 1.2470 209.1 -2.246 -0.090 MTOTG0001188174
6557.976276 0.981122 0.008210 1.2471 210.0 -0.876 -0.285 MTOTG0001188175
6557.976662 0.981152 0.008180 1.2472 210.3 0.566 -0.357 MTOTG0001188176
6557.977042 0.983812 0.008257 1.2473 210.4 0.631 -0.060 MTOTG0001188177
6557.977427 0.983310 0.008196 1.2474 211.9 0.294 -0.233 MTOTG0001188178
6557.977808 0.986328 0.008220 1.2475 213.7 0.804 -0.326 MTOTG0001188179
6557.978194 0.975282 0.008287 1.2476 214.5 -0.728 -0.315 MTOTG0001188180
6557.978574 0.972951 0.008241 1.2478 216.2 -3.075 -0.204 MTOTG0001188181
6557.978961 0.986868 0.008488 1.2479 216.1 -0.733 -0.179 MTOTG0001188182
6557.979341 0.991555 0.008261 1.2480 216.5 1.278 -0.252 MTOTG0001188183
6557.979727 0.989676 0.008285 1.2482 217.8 1.377 0.153 MTOTG0001188184
6557.980107 0.973629 0.008277 1.2483 218.3 1.080 -0.102 MTOTG0001188185
6557.980493 0.974291 0.008220 1.2485 218.1 1.334 -0.125 MTOTG0001188186
6557.980874 0.982830 0.008405 1.2487 219.1 0.176 -0.277 MTOTG0001188187
6557.981260 0.996386 0.008361 1.2489 220.8 -1.854 -0.303 MTOTG0001188188
6557.981640 0.998983 0.008366 1.2491 221.8 -1.909 -0.348 MTOTG0001188189
6557.982026 0.985735 0.008378 1.2493 223.0 -0.748 -0.061 MTOTG0001188190
6557.982407 1.003028 0.008421 1.2495 223.8 0.005 -0.101 MTOTG0001188191
6557.982793 0.963443 0.008363 1.2497 224.4 0.175 -0.388 MTOTG0001188192
6557.983173 0.985070 0.008325 1.2499 225.0 0.373 -0.442 MTOTG0001188193
6557.983559 0.994032 0.008415 1.2501 225.3 -0.141 -0.173 MTOTG0001188194
6557.983940 0.979844 0.008494 1.2504 226.9 -2.601 -0.062 MTOTG0001188195
6557.984326 0.983091 0.008363 1.2506 227.8 -3.434 -0.039 MTOTG0001188196
6557.984706 0.990439 0.008498 1.2509 228.2 -0.014 -0.467 MTOTG0001188197
6557.985092 0.984584 0.008367 1.2511 229.1 0.984 -0.294 MTOTG0001188198
6557.985473 0.988040 0.008373 1.2514 229.7 0.677 -0.350 MTOTG0001188199
6557.985859 0.995593 0.008397 1.2516 230.0 0.443 -0.273 MTOTG0001188200
6557.986240 0.996790 0.008418 1.2519 232.0 0.040 -0.448 MTOTG0001188201
6557.986627 0.977270 0.008489 1.2522 232.9 -1.129 -0.462 MTOTG0001188202
6557.987007 0.979494 0.008354 1.2525 233.5 -2.448 -0.463 MTOTG0001188203
6557.987393 0.989023 0.008377 1.2528 233.5 -1.453 -0.416 MTOTG0001188204
6557.987774 0.994110 0.008393 1.2531 233.9 -0.226 -0.273 MTOTG0001188205
6557.988160 0.980188 0.008293 1.2534 234.8 -0.564 -0.577 MTOTG0001188206
6557.988540 0.977456 0.008291 1.2538 235.3 -0.990 -0.457 MTOTG0001188207
6557.988926 0.991580 0.008311 1.2541 235.3 -0.128 -0.214 MTOTG0001188208
6557.989307 0.980837 0.008230 1.2544 234.5 -1.735 -0.437 MTOTG0001188209
6557.989693 0.989492 0.008219 1.2548 234.0 -3.551 -0.240 MTOTG0001188210
6557.990073 0.985746 0.008183 1.2551 233.8 -2.646 -0.324 MTOTG0001188211
6557.990458 0.983684 0.008218 1.2555 234.3 0.734 -0.269 MTOTG0001188212
6557.990839 1.003046 0.008162 1.2559 234.2 1.060 0.009 MTOTG0001188213
6557.991226 0.986134 0.008094 1.2563 234.7 0.486 -0.220 MTOTG0001188214
6557.991606 0.986998 0.008043 1.2566 234.6 0.970 -0.412 MTOTG0001188215
6557.991991 0.993059 0.008180 1.2570 236.3 -0.414 -0.347 MTOTG0001188216
6557.992371 0.995317 0.008271 1.2574 237.1 -1.565 -0.289 MTOTG0001188217
6557.992758 0.993180 0.008124 1.2578 237.1 -1.152 -0.255 MTOTG0001188218
6557.993138 0.967514 0.008044 1.2583 237.7 0.438 -0.224 MTOTG0001188219
6557.993523 0.997561 0.008127 1.2587 238.5 0.832 -0.372 MTOTG0001188220
6557.993905 0.986768 0.008082 1.2591 239.0 0.570 -0.342 MTOTG0001188221
6557.994292 0.987457 0.008136 1.2596 239.6 1.302 -0.502 MTOTG0001188222
6557.994671 0.985689 0.008104 1.2600 239.1 0.708 -0.342 MTOTG0001188223
6557.995057 0.991906 0.008212 1.2605 240.2 -1.522 -0.348 MTOTG0001188224
6557.995438 0.985475 0.008152 1.2610 241.1 -1.613 -0.467 MTOTG0001188225
6557.995825 1.003049 0.008254 1.2614 242.6 -0.173 -0.382 MTOTG0001188226
6557.996205 0.967330 0.008226 1.2619 243.8 1.203 -0.545 MTOTG0001188227
6557.996591 0.979411 0.008168 1.2624 243.7 1.169 -0.383 MTOTG0001188228
6557.996971 0.973549 0.008098 1.2629 243.9 1.100 -0.548 MTOTG0001188229
6557.997358 0.998368 0.008278 1.2634 245.6 0.891 -0.637 MTOTG0001188230
6557.997738 0.987709 0.008267 1.2639 245.5 -1.109 -0.314 MTOTG0001188231
6557.998124 0.992354 0.008278 1.2644 245.8 -2.307 -0.451 MTOTG0001188232
6557.998504 0.989282 0.008204 1.2650 245.8 0.516 -0.476 MTOTG0001188233
6557.998891 0.974823 0.008075 1.2655 243.7 1.735 -0.380 MTOTG0001188234
6557.999271 0.991775 0.008057 1.2660 243.3 1.365 -0.558 MTOTG0001188235
6557.999657 0.984796 0.008039 1.2666 243.3 1.366 -0.604 MTOTG0001188236
6558.000038 0.972615 0.008068 1.2672 244.3 1.648 -0.392 MTOTG0001188237
6558.000424 0.990611 0.008117 1.2677 243.4 -0.333 -0.458 MTOTG0001188238
6558.000805 0.977931 0.007999 1.2683 244.0 -2.136 -0.456 MTOTG0001188239
6558.001190 0.992296 0.008109 1.2689 244.8 -1.327 -0.543 MTOTG0001188240
6558.001571 0.983289 0.008077 1.2695 245.4 0.111 -0.477 MTOTG0001188241
6558.001957 0.994346 0.008082 1.2701 246.2 0.291 -0.470 MTOTG0001188242
6558.002338 0.983730 0.008151 1.2707 247.1 0.187 -0.430 MTOTG0001188243
6558.002724 0.987042 0.008147 1.2713 248.2 0.653 -0.367 MTOTG0001188244
6558.003104 0.972625 0.008205 1.2719 247.8 -0.920 -0.425 MTOTG0001188245
6558.003491 0.993645 0.008199 1.2726 247.4 -3.253 -0.547 MTOTG0001188246
6558.003871 0.985441 0.008277 1.2732 246.6 -0.749 -0.459 MTOTG0001188247
6558.004257 0.990228 0.008085 1.2739 246.6 0.911 -0.395 MTOTG0001188248
6558.004637 0.989303 0.008101 1.2745 247.3 1.297 -0.447 MTOTG0001188249
6558.005022 0.987951 0.008123 1.2752 248.5 0.615 -0.441 MTOTG0001188250
6558.005403 1.000000 0.008194 1.2759 249.3 1.185 -0.606 MTOTG0001188251
6558.005789 0.998526 0.008260 1.2766 250.3 0.123 -0.445 MTOTG0001188252
6558.006169 0.992121 0.008238 1.2772 249.4 -2.530 -0.494 MTOTG0001188253
6558.006556 0.996001 0.008166 1.2779 248.8 -3.454 -0.403 MTOTG0001188254
6558.006936 0.984967 0.008117 1.2787 249.3 -1.364 -0.538 MTOTG0001188255
6558.007321 0.982485 0.008109 1.2794 248.9 -0.634 -0.574 MTOTG0001188256
6558.007702 0.986617 0.008118 1.2801 247.5 -1.181 -0.448 MTOTG0001188257
6558.008088 0.986973 0.008058 1.2808 248.3 0.191 -0.601 MTOTG0001188258
6558.008468 0.991089 0.008103 1.2816 248.6 -0.323 -0.616 MTOTG0001188259
6558.008854 0.986997 0.008147 1.2824 247.9 -2.706 -0.617 MTOTG0001188260
6558.009235 0.990440 0.008066 1.2831 246.7 -3.744 -0.674 MTOTG0001188261
6558.009621 0.992149 0.008150 1.2839 245.2 -2.361 -0.680 MTOTG0001188262
6558.010001 0.972424 0.008085 1.2846 244.5 0.352 -0.544 MTOTG0001188263
6558.010387 1.001948 0.008169 1.2854 247.0 0.010 -0.726 MTOTG0001188264
6558.010769 0.993543 0.008151 1.2862 246.6 -0.491 -0.715 MTOTG0001188265
6558.011155 0.998866 0.008149 1.2870 244.8 -0.380 -0.684 MTOTG0001188266
6558.011534 0.980088 0.008189 1.2878 244.3 -2.550 -0.833 MTOTG0001188267
6558.011921 0.981349 0.008086 1.2887 244.3 -4.640 -0.644 MTOTG0001188268
6558.012301 0.984063 0.008247 1.2895 246.6 -1.212 -0.700 MTOTG0001188269
6558.012687 0.998920 0.008156 1.2903 246.6 0.159 -0.664 MTOTG0001188270
6558.013068 0.992712 0.008138 1.2912 249.5 -0.349 -0.693 MTOTG0001188271
6558.013455 0.979792 0.008085 1.2920 251.6 -0.727 -0.818 MTOTG0001188272
6558.013834 1.013546 0.008248 1.2929 251.5 -0.587 -0.819 MTOTG0001188273
6558.014220 0.993336 0.008250 1.2938 252.8 -1.480 -0.580 MTOTG0001188274
6558.014601 1.002164 0.008266 1.2947 254.4 -3.834 -0.702 MTOTG0001188275
6558.014987 1.005009 0.008209 1.2956 256.4 -3.066 -0.748 MTOTG0001188276
6558.015367 0.987968 0.008195 1.2965 256.4 -1.900 -0.768 MTOTG0001188277
6558.015753 0.993682 0.008202 1.2974 256.3 -1.850 -0.796 MTOTG0001188278
6558.016134 0.990890 0.008294 1.2983 256.3 -1.370 -0.470 MTOTG0001188279
6558.016520 0.998575 0.008181 1.2992 255.4 -1.161 -0.340 MTOTG0001188280
6558.016900 0.995417 0.008200 1.3001 254.8 -2.565 -0.470 MTOTG0001188281
6558.017286 0.996995 0.008192 1.3011 254.9 -4.974 -0.638 MTOTG0001188282
6558.017667 0.995562 0.008126 1.3020 255.7 -5.291 -0.598 MTOTG0001188283
6558.018052 0.987951 0.008123 1.3030 256.0 -3.825 -0.403 MTOTG0001188284
6558.018432 0.997940 0.008168 1.3040 255.5 -0.960 -0.461 MTOTG0001188285
6558.018818 0.999218 0.008145 1.3050 256.1 -1.450 -0.509 MTOTG0001188286
6558.019199 1.001198 0.008138 1.3060 256.8 -1.466 -0.353 MTOTG0001188287
6558.019585 1.008020 0.008205 1.3070 257.7 -2.388 -0.594 MTOTG0001188288
6558.019965 1.001819 0.008375 1.3080 259.0 -3.500 -0.556 MTOTG0001188289
6558.020351 1.001428 0.008250 1.3090 260.1 -4.352 -0.735 MTOTG0001188290
6558.020732 1.009819 0.008256 1.3100 260.5 -2.911 -0.665 MTOTG0001188291
6558.021118 1.021183 0.008356 1.3109 291.4 -1.995 -0.865 MTOTG0001188292
6558.021498 1.012426 0.008558 1.3121 265.0 -2.536 -0.728 MTOTG0001188293
6558.022265 1.008667 0.008554 1.3142 264.7 -1.296 -0.721 MTOTG0001188295
6558.022651 0.998232 0.008415 1.3153 264.5 -3.447 -0.522 MTOTG0001188296
6558.023031 1.010195 0.008378 1.3164 265.0 -5.144 -0.499 MTOTG0001188297
6558.023417 1.020831 0.008707 1.3175 269.8 -4.052 -0.658 MTOTG0001188298
6558.023798 1.008467 0.009212 1.3186 274.5 -2.675 -1.004 MTOTG0001188299
6558.026482 1.009143 0.008603 1.3266 270.3 -1.071 -0.540 MTOTG0001188306
6558.026863 1.027855 0.008698 1.3278 270.9 -0.939 -0.687 MTOTG0001188307
6558.027249 1.021452 0.008650 1.3290 272.8 -1.558 -0.650 MTOTG0001188308
6558.027630 1.039882 0.008819 1.3302 274.2 -1.245 -0.773 MTOTG0001188309
6558.028016 1.022692 0.008852 1.3314 273.9 -1.182 -0.708 MTOTG0001188310
6558.028397 1.017079 0.008733 1.3327 273.9 -3.593 -0.666 MTOTG0001188311
6558.028783 1.022951 0.008862 1.3339 274.9 -3.293 -0.899 MTOTG0001188312
6558.029164 1.039986 0.008970 1.3352 276.6 -1.841 -0.883 MTOTG0001188313
6558.029550 1.035013 0.009041 1.3364 277.0 -1.037 -0.621 MTOTG0001188314
6558.029930 1.022232 0.008878 1.3377 275.7 -1.489 -0.549 MTOTG0001188315
6558.030316 1.020558 0.008953 1.3389 274.0 -1.272 -0.734 MTOTG0001188316
6558.030697 1.009574 0.008859 1.3402 273.0 -2.214 -0.837 MTOTG0001188317
6558.031082 1.014816 0.008805 1.3415 272.6 -4.568 -0.946 MTOTG0001188318
6558.031463 1.027357 0.008891 1.3428 272.2 -4.832 -0.924 MTOTG0001188319
6558.031849 1.014392 0.008650 1.3442 269.9 -1.774 -0.680 MTOTG0001188320
6558.032229 1.009664 0.008543 1.3455 267.2 -0.914 -0.548 MTOTG0001188321
6558.032615 1.025113 0.008694 1.3468 269.5 -1.385 -0.558 MTOTG0001188322
6558.032996 1.027114 0.008765 1.3482 271.8 -1.616 -0.473 MTOTG0001188323
6558.033382 1.039184 0.008896 1.3496 273.2 -0.550 -0.687 MTOTG0001188324
6558.033762 1.017009 0.008902 1.3509 275.9 -3.772 -0.583 MTOTG0001188325
6558.034148 1.014949 0.008882 1.3523 278.4 -4.576 -0.406 MTOTG0001188326
6558.034529 1.040432 0.009005 1.3537 279.0 -3.353 -0.671 MTOTG0001188327
6558.034915 1.019696 0.008925 1.3551 278.7 -2.662 -0.717 MTOTG0001188328
6558.035295 1.023498 0.008942 1.3565 277.6 -3.334 -0.627 MTOTG0001188329
6558.035681 1.010122 0.008846 1.3579 276.4 -1.356 -0.764 MTOTG0001188330
6558.036062 1.023146 0.008908 1.3594 275.5 -1.152 -0.908 MTOTG0001188331
6558.036447 1.021626 0.008991 1.3608 276.1 -3.416 -0.809 MTOTG0001188332
6558.036828 1.009747 0.008807 1.3623 275.2 -5.721 -0.720 MTOTG0001188333
6558.037214 1.024042 0.008866 1.3639 275.4 -5.053 -0.856 MTOTG0001188334
6558.037595 1.025222 0.008915 1.3653 277.1 -1.113 -0.703 MTOTG0001188335
6558.037981 1.011852 0.008920 1.3668 278.5 -1.108 -0.597 MTOTG0001188336
6558.038361 1.032672 0.009015 1.3683 280.9 -1.399 -0.810 MTOTG0001188337
6558.038748 1.031819 0.009005 1.3698 279.7 -1.141 -0.732 MTOTG0001188338
6558.039128 1.015487 0.009116 1.3713 278.9 -1.362 -0.843 MTOTG0001188339
6558.039514 1.016808 0.009015 1.3729 276.8 -3.955 -0.620 MTOTG0001188340
6558.039894 1.014735 0.008954 1.3744 273.1 -3.820 -0.771 MTOTG0001188341
6558.040281 1.021942 0.008885 1.3760 271.6 -2.579 -0.947 MTOTG0001188342
6558.040661 1.022570 0.009001 1.3776 272.2 -1.853 -0.985 MTOTG0001188343
6558.041047 1.024311 0.009110 1.3792 275.3 -2.960 -0.980 MTOTG0001188344
6558.041427 1.020812 0.009061 1.3808 280.6 -1.167 -0.877 MTOTG0001188345
6558.041814 1.031575 0.009125 1.3824 286.6 -2.347 -0.986 MTOTG0001188346
6558.042194 1.018993 0.009196 1.3840 290.4 -5.106 -0.815 MTOTG0001188347
6558.042579 1.011242 0.009229 1.3857 291.6 -5.124 -1.018 MTOTG0001188348
6558.042960 1.017213 0.009263 1.3873 291.7 -1.005 -0.454 MTOTG0001188349
6558.043347 1.014731 0.009146 1.3890 292.3 -0.248 -0.492 MTOTG0001188350
6558.043726 1.024386 0.009209 1.3906 293.2 -0.788 -0.658 MTOTG0001188351
6558.044112 1.021822 0.009208 1.3923 294.3 -0.867 -0.324 MTOTG0001188352
6558.044492 1.026701 0.009203 1.3940 294.6 -1.547 -0.596 MTOTG0001188353
6558.044879 1.031091 0.009268 1.3957 294.9 -3.908 -0.479 MTOTG0001188354
6558.045259 1.032460 0.009135 1.3975 294.7 -3.999 -0.661 MTOTG0001188355
6558.045645 1.022598 0.009142 1.3992 294.0 -2.997 -0.666 MTOTG0001188356
6558.046026 1.029766 0.009111 1.4009 293.2 -1.657 -0.678 MTOTG0001188357
6558.046412 1.010990 0.009194 1.4027 293.2 -2.005 -0.717 MTOTG0001188358
6558.046792 1.027646 0.009385 1.4045 294.2 -1.080 -0.838 MTOTG0001188359
6558.047178 1.017601 0.009214 1.4062 295.1 -0.936 -0.861 MTOTG0001188360
6558.047559 1.015038 0.009322 1.4080 296.1 -3.065 -0.965 MTOTG0001188361
6558.047945 1.009276 0.009276 1.4099 298.1 -5.075 -0.901 MTOTG0001188362
6558.048325 1.033030 0.009415 1.4117 299.9 -4.104 -1.049 MTOTG0001188363
6558.048711 1.016967 0.009419 1.4135 300.6 -3.090 -1.067 MTOTG0001188364
6558.049091 1.009002 0.009430 1.4154 302.1 -1.040 -1.024 MTOTG0001188365
6558.049478 1.015360 0.009430 1.4173 302.5 -1.438 -0.810 MTOTG0001188366
6558.049858 1.025264 0.009559 1.4191 303.1 -0.977 -0.993 MTOTG0001188367
6558.050244 1.012125 0.009635 1.4210 304.2 -2.950 -1.028 MTOTG0001188368
6558.050624 1.014136 0.009627 1.4229 304.0 -3.933 -0.550 MTOTG0001188369
6558.051011 1.023630 0.009616 1.4249 304.7 -3.351 -0.828 MTOTG0001188370
6558.051776 1.024615 0.009606 1.4288 303.9 -2.051 -0.747 MTOTG0001188372
6558.052157 1.030956 0.009716 1.4307 303.6 -2.220 -0.882 MTOTG0001188373
6558.052924 1.017309 0.009625 1.4347 301.9 -1.904 -0.836 MTOTG0001188375
6558.053309 1.016702 0.009558 1.4367 301.2 -4.157 -0.960 MTOTG0001188376
6558.053690 1.025111 0.009598 1.4388 302.0 -4.745 -0.796 MTOTG0001188377
6558.054077 1.045693 0.009776 1.4408 303.8 -4.380 -0.624 MTOTG0001188378
6558.054457 1.047420 0.009803 1.4428 305.5 -3.069 -0.963 MTOTG0001188379
6558.054843 1.029183 0.009804 1.4449 307.2 -1.290 -0.918 MTOTG0001188380
6558.055610 1.044422 0.010064 1.4491 309.1 -3.352 -0.739 MTOTG0001188382
6558.055990 1.015813 0.010068 1.4512 310.1 -4.973 -0.819 MTOTG0001188383
6558.056376 1.011055 0.009971 1.4533 310.3 -6.214 -0.652 MTOTG0001188384
6558.057142 1.012181 0.009927 1.4575 309.2 -1.559 -0.667 MTOTG0001188386
6558.057522 1.019139 0.009879 1.4597 308.8 -2.451 -0.671 MTOTG0001188387
6558.057908 1.026658 0.010040 1.4619 308.7 -3.187 -0.500 MTOTG0001188388
6558.058289 1.032442 0.010066 1.4641 307.8 -2.904 -0.909 MTOTG0001188389
6558.058675 1.021012 0.010056 1.4663 307.4 -3.176 -0.562 MTOTG0001188390
6558.059055 1.024271 0.009864 1.4686 308.3 -5.215 -0.591 MTOTG0001188391
6558.059441 1.020751 0.009888 1.4708 307.8 -4.297 -0.621 MTOTG0001188392
6558.059822 1.029546 0.009940 1.4730 308.0 -3.281 -0.626 MTOTG0001188393
6558.060974 1.030563 0.010031 1.4799 310.0 -3.487 -0.582 MTOTG0001188396
6558.061355 1.032114 0.010137 1.4823 311.0 -5.527 -0.607 MTOTG0001188397
6558.061741 1.013277 0.010025 1.4846 312.4 -7.170 -0.755 MTOTG0001188398
6558.062888 1.031919 0.010249 1.4917 315.0 -3.587 -0.658 MTOTG0001188401
6558.063274 1.008834 0.010157 1.4941 315.7 -3.183 -0.560 MTOTG0001188402
6558.064421 1.019230 0.010430 1.5014 319.9 -5.833 -0.503 MTOTG0001188405
6558.064807 1.033610 0.010287 1.5040 320.1 -5.967 -0.598 MTOTG0001188406
6558.065187 1.008872 0.009971 1.5064 318.9 -4.891 -0.794 MTOTG0001188407
