# BJD(TDB)-2450000 flux err airmass sky dx dy baserun
6518.078913 0.973961 0.004193 1.2465 140.8 -2.740 0.382 MTOTR0001166674
6518.079299 0.967934 0.004167 1.2464 139.3 -1.444 0.480 MTOTR0001166675
6518.079680 0.974008 0.004204 1.2463 124.3 -0.234 0.170 MTOTR0001166676
6518.080066 0.968156 0.004169 1.2463 131.2 -0.184 0.298 MTOTR0001166677
6518.080446 0.968690 0.004192 1.2462 138.5 -0.439 0.480 MTOTR0001166678
6518.080832 0.966524 0.004162 1.2462 146.0 -0.386 0.420 MTOTR0001166679
6518.081213 0.969714 0.004176 1.2461 130.6 -1.788 0.595 MTOTR0001166680
6518.081598 0.975656 0.004189 1.2461 137.5 -3.921 0.455 MTOTR0001166681
6518.081978 0.970790 0.004191 1.2461 128.9 -3.073 0.382 MTOTR0001166682
6518.082364 0.967276 0.004193 1.2461 144.3 -0.162 0.433 MTOTR0001166683
6518.082744 0.966665 0.004150 1.2461 139.5 0.128 0.536 MTOTR0001166684
6518.083130 0.974225 0.004152 1.2460 128.8 0.095 0.537 MTOTR0001166685
6518.083511 0.969507 0.004131 1.2461 133.8 0.356 0.598 MTOTR0001166686
6518.083897 0.970869 0.004156 1.2461 124.8 -1.013 0.520 MTOTR0001166687
6518.084278 0.965802 0.004140 1.2461 131.3 -2.604 0.515 MTOTR0001166688
6518.084664 0.968135 0.004124 1.2461 124.1 -1.978 0.483 MTOTR0001166689
6518.085045 0.966600 0.004115 1.2462 124.2 -0.651 0.390 MTOTR0001166690
6518.085431 0.970752 0.004127 1.2462 122.9 0.067 0.437 MTOTR0001166691
6518.085812 0.964777 0.004119 1.2463 123.3 -0.086 0.485 MTOTR0001166692
6518.086198 0.964158 0.004140 1.2463 123.4 -0.058 0.399 MTOTR0001166693
6518.086579 0.959420 0.004122 1.2464 137.7 -0.994 0.323 MTOTR0001166694
6518.086965 0.967362 0.004163 1.2465 138.8 -3.175 0.271 MTOTR0001166695
6518.087346 0.973716 0.004153 1.2465 137.0 -3.406 0.291 MTOTR0001166696
6518.087732 0.968214 0.004138 1.2466 121.5 -2.101 0.332 MTOTR0001166697
6518.088113 0.967405 0.004121 1.2467 135.1 -1.035 0.311 MTOTR0001166698
6518.088499 0.965112 0.004114 1.2468 111.4 -0.351 0.284 MTOTR0001166699
6518.088880 0.965445 0.004112 1.2469 119.0 -0.183 0.236 MTOTR0001166700
6518.089266 0.961087 0.004119 1.2470 130.2 -0.854 0.224 MTOTR0001166701
6518.089647 0.968096 0.004133 1.2472 119.0 -2.962 0.207 MTOTR0001166702
6518.090033 0.969909 0.004137 1.2473 124.6 -2.587 0.275 MTOTR0001166703
6518.090414 0.962419 0.004084 1.2474 116.1 -1.200 0.306 MTOTR0001166704
6518.090800 0.968469 0.004112 1.2476 108.8 -0.280 0.196 MTOTR0001166705
6518.091181 0.968058 0.004104 1.2477 122.0 -0.473 0.108 MTOTR0001166706
6518.091567 0.965046 0.004086 1.2479 121.9 -0.340 0.239 MTOTR0001166707
6518.091948 0.965720 0.004090 1.2481 121.0 -0.772 0.173 MTOTR0001166708
6518.092334 0.961350 0.004095 1.2483 113.3 -2.134 0.284 MTOTR0001166709
6518.092714 0.964323 0.004105 1.2484 126.5 -3.723 0.265 MTOTR0001166710
6518.093101 0.963343 0.004097 1.2486 119.8 -2.771 0.250 MTOTR0001166711
