# BJD(TDB)-2450000 flux err airmass sky dx dy baserun
6527.281517 0.994568 0.003282 1.3600 1316.3 -1.078 0.129 h130822_0336
6527.281719 0.996188 0.003294 1.3589 1329.6 -1.437 0.074 h130822_0337
6527.281919 0.994209 0.003284 1.3579 1332.9 -1.421 0.139 h130822_0338
6527.282146 0.999625 0.003303 1.3567 1330.4 -1.309 0.033 h130822_0339
6527.282346 0.996427 0.003280 1.3557 1312.4 -1.162 -0.369 h130822_0340
6527.282546 0.996284 0.003271 1.3546 1294.8 -1.240 0.000 h130822_0341
6527.282763 0.998498 0.003271 1.3535 1268.0 -1.155 0.758 h130822_0342
6527.282963 0.996304 0.003248 1.3525 1246.4 -0.903 0.318 h130822_0343
6527.283183 0.994444 0.003234 1.3514 1233.9 -0.547 -0.520 h130822_0344
6527.283384 0.997554 0.003245 1.3504 1239.9 -0.597 0.198 h130822_0345
6527.283582 0.996395 0.003247 1.3494 1252.0 -0.368 0.305 h130822_0346
6527.283780 0.996778 0.003255 1.3484 1268.8 -0.226 0.010 h130822_0347
6527.283982 0.994332 0.003245 1.3474 1275.9 -0.304 0.265 h130822_0348
6527.284182 0.998959 0.003264 1.3464 1282.6 -0.356 0.089 h130822_0349
6527.284381 0.996770 0.003247 1.3454 1274.4 -0.336 0.143 h130822_0350
6527.284580 1.000015 0.003250 1.3444 1263.1 -0.564 0.014 h130822_0351
6527.284779 0.996792 0.003238 1.3434 1253.7 -0.646 -0.611 h130822_0352
6527.284980 0.997815 0.003231 1.3424 1245.2 -0.485 0.671 h130822_0353
6527.285180 0.998654 0.003233 1.3414 1238.9 -0.212 -0.139 h130822_0354
6527.285381 0.999321 0.003238 1.3405 1238.8 -0.186 0.152 h130822_0355
6527.285579 0.998781 0.003229 1.3395 1230.0 0.032 0.220 h130822_0356
6527.285778 0.993555 0.003203 1.3385 1227.8 0.206 -0.121 h130822_0357
6527.285976 1.000047 0.003227 1.3376 1222.2 -0.014 -0.041 h130822_0358
6527.286176 0.995676 0.003208 1.3366 1219.8 0.390 -0.372 h130822_0359
6527.286374 0.996866 0.003206 1.3357 1219.8 -0.067 -0.171 h130822_0360
6527.286744 0.995401 0.003054 1.3339 1223.4 0.527 -0.552 h130822_0361
6527.286947 0.998142 0.003213 1.3329 1222.4 0.089 0.303 h130822_0362
6527.287145 0.996565 0.003206 1.3320 1226.3 0.487 0.095 h130822_0363
6527.287342 0.998190 0.003215 1.3311 1228.0 0.797 -0.258 h130822_0364
6527.287543 0.996165 0.003208 1.3301 1226.1 0.598 0.718 h130822_0365
6527.287742 0.996695 0.003201 1.3292 1222.7 0.770 0.365 h130822_0366
6527.287941 0.995953 0.003196 1.3283 1223.5 1.420 -0.073 h130822_0367
6527.288154 1.000903 0.003211 1.3273 1216.2 1.135 0.450 h130822_0368
6527.288361 0.999084 0.003197 1.3263 1213.2 1.209 0.026 h130822_0369
6527.288569 0.995639 0.003180 1.3254 1213.1 1.260 -0.050 h130822_0370
6527.288782 0.996262 0.003185 1.3244 1218.2 1.316 0.130 h130822_0371
6527.288982 0.997910 0.003194 1.3235 1218.4 1.194 0.380 h130822_0372
6527.289185 0.997121 0.003190 1.3225 1221.7 1.047 0.034 h130822_0373
6527.289386 0.996495 0.003185 1.3216 1226.9 1.494 0.053 h130822_0374
6527.289587 0.995317 0.003185 1.3207 1245.1 1.907 0.137 h130822_0375
6527.289790 0.995181 0.003187 1.3198 1249.3 -1.497 0.613 h130822_0376
