# BJD(TDB)-2450000 flux err airmass sky dx dy baserun
6557.982407 0.986176 0.004519 1.2495 301.1 0.586 -0.024 MTOTR0001188191
6557.982793 0.989249 0.004551 1.2497 302.6 0.582 -0.004 MTOTR0001188192
6557.983173 0.986919 0.004519 1.2499 340.7 0.765 -0.012 MTOTR0001188193
6557.983559 0.990031 0.004538 1.2501 303.2 0.155 0.234 MTOTR0001188194
6557.983940 0.989109 0.004574 1.2504 341.4 -2.119 0.145 MTOTR0001188195
6557.984326 0.986537 0.004542 1.2506 343.0 -3.016 0.162 MTOTR0001188196
6557.984706 0.982863 0.004557 1.2509 344.9 0.404 -0.138 MTOTR0001188197
6557.985092 0.986627 0.004532 1.2511 307.2 1.461 -0.157 MTOTR0001188198
6557.985473 0.983637 0.004519 1.2514 306.5 1.027 -0.102 MTOTR0001188199
6557.985859 0.992890 0.004543 1.2516 344.3 0.983 -0.315 MTOTR0001188200
6557.986240 0.982184 0.004512 1.2519 308.8 0.736 -0.291 MTOTR0001188201
6557.986627 0.990891 0.004568 1.2522 348.1 -0.783 -0.040 MTOTR0001188202
6557.987007 0.995873 0.004551 1.2525 309.8 -2.218 -0.203 MTOTR0001188203
6557.987393 0.984047 0.004511 1.2528 308.2 -1.147 -0.201 MTOTR0001188204
6557.987774 0.991551 0.004519 1.2531 308.3 0.276 -0.202 MTOTR0001188205
6557.988160 0.988932 0.004517 1.2534 309.2 -0.030 -0.384 MTOTR0001188206
6557.988540 0.985091 0.004499 1.2538 310.5 -0.396 -0.395 MTOTR0001188207
6557.988926 0.986100 0.004493 1.2541 311.1 0.390 -0.395 MTOTR0001188208
6557.989307 0.989506 0.004501 1.2544 308.6 -1.199 -0.359 MTOTR0001188209
6557.989693 0.990119 0.004496 1.2548 344.4 -3.053 -0.343 MTOTR0001188210
6557.990073 0.980876 0.004466 1.2551 341.1 -2.048 -0.335 MTOTR0001188211
6557.990458 0.990133 0.004487 1.2555 302.6 1.325 -0.416 MTOTR0001188212
6557.990839 0.993886 0.004461 1.2559 301.4 1.521 -0.311 MTOTR0001188213
6557.991226 0.991751 0.004454 1.2563 301.1 1.043 -0.274 MTOTR0001188214
6557.991606 0.993185 0.004442 1.2566 299.9 1.436 -0.421 MTOTR0001188215
6557.991991 0.985310 0.004454 1.2570 339.5 0.095 -0.294 MTOTR0001188216
6557.992371 0.991793 0.004494 1.2574 339.1 -1.154 -0.336 MTOTR0001188217
6557.992758 0.982820 0.004430 1.2578 375.9 -0.600 -0.412 MTOTR0001188218
6557.993138 0.993316 0.004455 1.2583 301.8 0.938 -0.414 MTOTR0001188219
6557.993523 0.989026 0.004443 1.2587 302.1 1.310 -0.426 MTOTR0001188220
6557.993905 0.985851 0.004436 1.2591 301.9 1.084 -0.307 MTOTR0001188221
6557.994292 0.981389 0.004441 1.2596 339.7 1.765 -0.397 MTOTR0001188222
6557.994671 0.986275 0.004451 1.2600 301.3 1.071 -0.279 MTOTR0001188223
6557.995057 1.001216 0.004511 1.2605 302.3 -1.042 -0.172 MTOTR0001188224
6557.995438 0.993300 0.004474 1.2610 303.2 -1.274 -0.389 MTOTR0001188225
6557.995825 0.987075 0.004472 1.2614 307.0 0.244 -0.430 MTOTR0001188226
6557.996205 0.985359 0.004497 1.2619 307.7 1.753 -0.443 MTOTR0001188227
6557.996591 0.995837 0.004487 1.2624 344.3 1.594 -0.534 MTOTR0001188228
6557.996971 0.988985 0.004462 1.2629 305.4 1.693 -0.604 MTOTR0001188229
6557.997358 0.988428 0.004487 1.2634 307.9 1.570 -0.514 MTOTR0001188230
6557.997738 0.992751 0.004509 1.2639 307.8 -0.596 -0.472 MTOTR0001188231
6557.998124 0.993351 0.004510 1.2644 345.5 -1.805 -0.520 MTOTR0001188232
6557.998504 0.988324 0.004478 1.2650 345.1 0.993 -0.531 MTOTR0001188233
6557.998891 0.992686 0.004467 1.2655 303.1 2.314 -0.507 MTOTR0001188234
6557.999271 0.994686 0.004454 1.2660 303.8 1.896 -0.571 MTOTR0001188235
6557.999657 0.984434 0.004430 1.2666 307.3 1.892 -0.651 MTOTR0001188236
6558.000038 0.989916 0.004471 1.2672 307.8 2.018 -0.511 MTOTR0001188237
6558.000424 0.994372 0.004474 1.2677 302.4 0.235 -0.507 MTOTR0001188238
6558.000805 0.992271 0.004449 1.2683 301.7 -1.584 -0.529 MTOTR0001188239
6558.001190 0.988419 0.004450 1.2689 341.6 -0.706 -0.544 MTOTR0001188240
6558.001571 0.984882 0.004449 1.2695 302.9 0.591 -0.468 MTOTR0001188241
6558.001957 0.993310 0.004447 1.2701 301.5 0.683 -0.617 MTOTR0001188242
6558.002338 0.995535 0.004487 1.2707 301.2 0.650 -0.443 MTOTR0001188243
6558.002724 0.992661 0.004471 1.2713 303.2 1.145 -0.392 MTOTR0001188244
6558.003104 0.993111 0.004509 1.2719 340.1 -0.489 -0.483 MTOTR0001188245
6558.003491 0.997252 0.004510 1.2726 339.0 -2.714 -0.390 MTOTR0001188246
6558.003871 0.986181 0.004480 1.2732 299.9 -0.221 -0.557 MTOTR0001188247
6558.004257 0.993125 0.004457 1.2739 299.4 1.360 -0.552 MTOTR0001188248
6558.004637 0.989875 0.004455 1.2745 337.0 1.776 -0.532 MTOTR0001188249
6558.005022 0.993563 0.004474 1.2752 301.3 1.221 -0.503 MTOTR0001188250
6558.005403 0.992620 0.004486 1.2759 303.3 1.655 -0.607 MTOTR0001188251
6558.005789 0.987782 0.004479 1.2766 304.1 0.665 -0.419 MTOTR0001188252
6558.006169 0.994892 0.004511 1.2772 302.6 -2.174 -0.439 MTOTR0001188253
6558.006556 0.995233 0.004487 1.2779 301.6 -2.198 -0.463 MTOTR0001188254
6558.006936 0.989636 0.004469 1.2787 301.4 -0.897 -0.485 MTOTR0001188255
6558.007321 0.983596 0.004450 1.2794 299.6 -0.290 -0.449 MTOTR0001188256
6558.007702 0.988108 0.004461 1.2801 297.2 -0.579 -0.522 MTOTR0001188257
6558.008088 0.991953 0.004453 1.2808 297.9 0.722 -0.696 MTOTR0001188258
6558.008468 0.992807 0.004463 1.2816 298.9 0.125 -0.549 MTOTR0001188259
6558.008854 0.995591 0.004492 1.2824 334.4 -2.054 -0.561 MTOTR0001188260
6558.009235 0.998856 0.004491 1.2831 330.7 -3.119 -0.611 MTOTR0001188261
6558.009621 0.998445 0.004504 1.2839 327.9 -1.814 -0.608 MTOTR0001188262
6558.010001 0.993389 0.004492 1.2846 291.1 0.777 -0.696 MTOTR0001188263
6558.010387 0.993139 0.004479 1.2854 331.1 0.498 -0.756 MTOTR0001188264
6558.010769 0.988486 0.004468 1.2862 292.1 0.016 -0.665 MTOTR0001188265
6558.011155 0.998215 0.004491 1.2870 288.0 0.096 -0.605 MTOTR0001188266
6558.011534 0.995425 0.004504 1.2878 320.8 -1.993 -0.619 MTOTR0001188267
6558.011921 0.992828 0.004482 1.2887 321.2 -3.996 -0.713 MTOTR0001188268
6558.012301 0.989363 0.004501 1.2895 289.6 -0.785 -0.614 MTOTR0001188269
6558.012687 0.988749 0.004475 1.2903 329.1 0.617 -0.753 MTOTR0001188270
6558.013068 1.001154 0.004509 1.2912 299.4 0.339 -0.932 MTOTR0001188271
6558.013454 0.993137 0.004488 1.2920 308.1 -0.305 -0.839 MTOTR0001188272
6558.013834 0.994856 0.004492 1.2929 303.5 0.010 -0.770 MTOTR0001188273
6558.014220 0.993824 0.004505 1.2938 336.6 -0.877 -0.598 MTOTR0001188274
6558.014601 0.997165 0.004532 1.2947 345.6 -3.086 -0.663 MTOTR0001188275
6558.014987 1.001112 0.004536 1.2956 314.6 -2.465 -0.838 MTOTR0001188276
6558.015367 0.996305 0.004517 1.2965 308.5 -1.484 -0.753 MTOTR0001188277
6558.015753 0.999709 0.004519 1.2974 305.9 -1.254 -0.806 MTOTR0001188278
6558.016134 0.996774 0.004535 1.2983 304.2 -0.926 -0.491 MTOTR0001188279
6558.016520 0.994927 0.004497 1.2992 337.9 -0.575 -0.528 MTOTR0001188280
6558.016900 0.995488 0.004510 1.3001 336.1 -1.851 -0.463 MTOTR0001188281
6558.017286 1.009751 0.004557 1.3011 335.9 -4.337 -0.553 MTOTR0001188282
6558.017667 1.007250 0.004536 1.3020 335.2 -4.665 -0.571 MTOTR0001188283
6558.018052 1.004252 0.004525 1.3030 299.1 -3.294 -0.541 MTOTR0001188284
6558.018432 1.000216 0.004504 1.3040 298.1 -0.404 -0.583 MTOTR0001188285
6558.018818 1.004003 0.004517 1.3050 335.8 -1.094 -0.623 MTOTR0001188286
6558.019199 1.005949 0.004519 1.3060 298.8 -1.037 -0.512 MTOTR0001188287
6558.019585 1.007880 0.004546 1.3070 300.6 -1.830 -0.703 MTOTR0001188288
6558.019965 1.007805 0.004588 1.3080 340.2 -2.915 -0.520 MTOTR0001188289
6558.020351 1.006002 0.004569 1.3090 342.4 -3.799 -0.635 MTOTR0001188290
6558.020732 1.007979 0.004558 1.3100 304.1 -2.282 -0.771 MTOTR0001188291
6558.021118 1.009972 0.004575 1.3109 305.7 -1.511 -0.742 MTOTR0001188292
6558.021498 1.015651 0.004677 1.3121 352.0 -1.978 -0.608 MTOTR0001188293
6558.021884 1.018226 0.004663 1.3132 350.8 -2.136 -0.701 MTOTR0001188294
6558.022265 1.010863 0.004642 1.3142 310.4 -0.742 -0.475 MTOTR0001188295
6558.022651 1.012452 0.004636 1.3153 348.6 -2.863 -0.483 MTOTR0001188296
6558.023031 1.010077 0.004612 1.3164 349.7 -4.561 -0.606 MTOTR0001188297
6558.023417 1.018619 0.004751 1.3175 362.7 -3.477 -0.577 MTOTR0001188298
6558.023798 1.016969 0.004977 1.3186 380.0 -2.278 -0.655 MTOTR0001188299
6558.026482 1.017614 0.004690 1.3266 317.6 -0.464 -0.384 MTOTR0001188306
6558.026863 1.011544 0.004683 1.3278 360.8 -0.428 -0.514 MTOTR0001188307
6558.027249 1.022195 0.004713 1.3290 322.2 -1.072 -0.593 MTOTR0001188308
6558.027630 1.024699 0.004745 1.3302 326.2 -0.563 -0.680 MTOTR0001188309
6558.028016 1.025524 0.004762 1.3314 326.1 -0.687 -0.488 MTOTR0001188310
6558.028397 1.028042 0.004765 1.3327 365.9 -3.011 -0.514 MTOTR0001188311
6558.028783 1.029027 0.004793 1.3339 366.3 -2.616 -0.565 MTOTR0001188312
6558.029164 1.030895 0.004808 1.3352 370.0 -1.522 -0.607 MTOTR0001188313
6558.029550 1.024843 0.004815 1.3364 329.7 -0.367 -0.616 MTOTR0001188314
6558.029930 1.019581 0.004781 1.3377 326.9 -0.786 -0.593 MTOTR0001188315
6558.030316 1.021563 0.004814 1.3389 363.4 -0.635 -0.705 MTOTR0001188316
6558.030697 1.020858 0.004792 1.3402 318.9 -1.585 -0.681 MTOTR0001188317
6558.031082 1.036909 0.004811 1.3415 356.9 -4.006 -0.659 MTOTR0001188318
6558.031463 1.028814 0.004916 1.3428 316.7 -4.313 -0.722 MTOTR0001188319
6558.031849 1.028958 0.004743 1.3442 312.0 -1.135 -0.433 MTOTR0001188320
6558.032229 1.023726 0.004718 1.3455 345.6 -0.397 -0.432 MTOTR0001188321
6558.032615 1.028143 0.004745 1.3468 310.4 -0.841 -0.437 MTOTR0001188322
6558.032996 1.028562 0.004765 1.3482 314.4 -0.977 -0.358 MTOTR0001188323
6558.033382 1.023770 0.004776 1.3496 316.0 0.089 -0.400 MTOTR0001188324
6558.033762 1.029024 0.004819 1.3509 361.8 -2.153 -0.495 MTOTR0001188325
6558.034148 1.023852 0.004811 1.3523 367.7 -3.940 -0.398 MTOTR0001188326
6558.034529 1.035617 0.004858 1.3537 327.6 -2.795 -0.537 MTOTR0001188327
6558.034915 1.025397 0.004815 1.3551 367.9 -2.062 -0.537 MTOTR0001188328
6558.035295 1.025556 0.004818 1.3565 365.2 -2.592 -0.668 MTOTR0001188329
6558.035681 1.024803 0.004811 1.3579 323.3 -0.657 -0.581 MTOTR0001188330
6558.036062 1.023021 0.004804 1.3594 361.9 -0.730 -0.723 MTOTR0001188331
6558.036447 1.029696 0.004846 1.3608 362.5 -3.023 -0.569 MTOTR0001188332
6558.036828 1.022556 0.004806 1.3623 319.9 -5.152 -0.702 MTOTR0001188333
6558.037214 1.026888 0.004827 1.3639 362.9 -4.525 -0.680 MTOTR0001188334
6558.037595 1.019561 0.004799 1.3653 325.4 -0.337 -0.561 MTOTR0001188335
6558.037981 1.013986 0.004799 1.3668 326.2 -0.459 -0.444 MTOTR0001188336
6558.038361 1.022919 0.004834 1.3683 329.7 -0.978 -0.618 MTOTR0001188337
6558.038748 1.029278 0.004845 1.3698 326.1 -0.540 -0.540 MTOTR0001188338
6558.039128 1.030438 0.004899 1.3713 324.9 -0.994 -0.575 MTOTR0001188339
6558.039514 1.025542 0.004850 1.3729 359.8 -3.240 -0.598 MTOTR0001188340
6558.039894 1.032206 0.004862 1.3744 351.5 -3.041 -0.642 MTOTR0001188341
6558.040281 1.030776 0.004840 1.3760 347.3 -2.060 -0.796 MTOTR0001188342
6558.040661 1.031250 0.004861 1.3776 308.2 -1.400 -0.679 MTOTR0001188343
6558.041047 1.030036 0.004883 1.3792 351.7 -2.454 -0.740 MTOTR0001188344
6558.041427 1.034755 0.004892 1.3808 320.8 -0.588 -0.635 MTOTR0001188345
6558.041814 1.025899 0.004875 1.3824 372.7 -1.670 -0.728 MTOTR0001188346
6558.042194 1.029430 0.004919 1.3840 379.4 -4.312 -0.836 MTOTR0001188347
6558.042579 1.028479 0.004931 1.3857 381.5 -4.689 -0.839 MTOTR0001188348
6558.042960 1.033511 0.004958 1.3873 339.4 -0.421 -0.420 MTOTR0001188349
6558.043347 1.028814 0.004916 1.3890 339.3 0.237 -0.334 MTOTR0001188350
6558.043726 1.025535 0.004908 1.3906 340.4 -0.274 -0.421 MTOTR0001188351
6558.044112 1.032599 0.004941 1.3923 342.4 -0.185 -0.414 MTOTR0001188352
6558.044492 1.026481 0.004915 1.3940 385.5 -0.890 -0.373 MTOTR0001188353
6558.044879 1.030836 0.004949 1.3957 386.8 -3.156 -0.550 MTOTR0001188354
6558.045259 1.026437 0.004912 1.3975 429.3 -3.301 -0.475 MTOTR0001188355
6558.045645 1.031730 0.004936 1.3992 387.2 -2.196 -0.621 MTOTR0001188356
6558.046026 1.026960 0.004909 1.4009 342.1 -1.284 -0.403 MTOTR0001188357
6558.046412 1.025071 0.004937 1.4027 340.6 -1.463 -0.452 MTOTR0001188358
6558.046792 1.020973 0.004961 1.4045 341.3 -0.598 -0.580 MTOTR0001188359
6558.047178 1.024784 0.004951 1.4062 387.5 -0.444 -0.667 MTOTR0001188360
6558.047559 1.024353 0.004983 1.4080 346.5 -2.513 -0.680 MTOTR0001188361
6558.047945 1.015462 0.004945 1.4099 392.6 -4.578 -0.793 MTOTR0001188362
6558.048325 1.026695 0.005003 1.4117 396.3 -3.570 -0.789 MTOTR0001188363
6558.048711 1.024207 0.005002 1.4135 397.5 -2.478 -0.966 MTOTR0001188364
6558.049091 1.015385 0.004984 1.4154 354.8 -0.482 -0.676 MTOTR0001188365
6558.049478 1.020939 0.005002 1.4173 401.6 -0.938 -0.522 MTOTR0001188366
6558.050244 1.026364 0.005078 1.4210 359.0 -2.576 -0.668 MTOTR0001188368
6558.050624 1.032286 0.005095 1.4229 404.4 -3.387 -0.370 MTOTR0001188369
6558.051011 1.023423 0.005069 1.4249 405.3 -2.841 -0.559 MTOTR0001188370
6558.051391 1.023567 0.005077 1.4268 360.3 -1.636 -0.645 MTOTR0001188371
6558.051776 1.024579 0.005070 1.4288 359.2 -1.555 -0.584 MTOTR0001188372
6558.052157 1.026650 0.005097 1.4307 358.3 -1.886 -0.652 MTOTR0001188373
6558.052544 1.031617 0.005102 1.4327 401.0 -1.828 -0.691 MTOTR0001188374
6558.053309 1.028856 0.005087 1.4367 396.4 -3.793 -0.510 MTOTR0001188376
6558.053690 1.023910 0.005077 1.4388 398.4 -4.113 -0.456 MTOTR0001188377
6558.054077 1.026911 0.005107 1.4408 356.1 -3.016 -0.414 MTOTR0001188378
6558.054457 1.027790 0.005122 1.4428 404.8 -2.538 -0.646 MTOTR0001188379
6558.055224 1.024740 0.005166 1.4470 364.9 -1.099 -0.539 MTOTR0001188381
6558.055990 1.027674 0.005216 1.4512 413.2 -4.627 -0.554 MTOTR0001188383
6558.056376 1.020862 0.005203 1.4533 413.7 -5.760 -0.610 MTOTR0001188384
6558.057522 1.024942 0.005176 1.4597 369.3 -1.964 -0.493 MTOTR0001188387
6558.058289 1.033041 0.005250 1.4641 362.8 -2.460 -0.622 MTOTR0001188389
6558.058675 1.034109 0.005246 1.4663 406.8 -2.802 -0.395 MTOTR0001188390
6558.059055 1.021919 0.005176 1.4686 408.7 -4.625 -0.419 MTOTR0001188391
6558.059441 1.042225 0.005244 1.4708 407.7 -3.876 -0.539 MTOTR0001188392
6558.059822 1.032258 0.005223 1.4730 407.8 -2.852 -0.440 MTOTR0001188393
6558.061741 1.026245 0.005259 1.4846 414.6 -6.825 -0.528 MTOTR0001188398
6558.062121 1.030647 0.005334 1.4870 417.3 -6.138 -0.435 MTOTR0001188399
6558.062507 1.024115 0.005257 1.4893 419.5 -1.824 -0.373 MTOTR0001188400
6558.063274 1.027286 0.005299 1.4941 420.3 -2.747 -0.591 MTOTR0001188402
6558.063654 1.025991 0.005294 1.4965 421.3 -2.532 -0.521 MTOTR0001188403
6558.064040 1.026172 0.005335 1.4990 425.0 -2.413 -0.312 MTOTR0001188404
6558.064421 1.026025 0.005374 1.5014 380.7 -5.416 -0.460 MTOTR0001188405
6558.064807 1.034511 0.005376 1.5040 428.1 -5.622 -0.529 MTOTR0001188406
6558.065573 1.025919 0.005298 1.5090 426.2 -4.448 -0.729 MTOTR0001188408
6558.065954 1.028394 0.005367 1.5114 383.7 -2.582 -0.615 MTOTR0001188409
6558.066340 1.026602 0.005383 1.5140 389.5 -2.480 -0.674 MTOTR0001188410
6558.067106 1.032707 0.005476 1.5192 491.0 -6.428 -0.871 MTOTR0001188412
6558.067486 1.025882 0.005427 1.5217 441.8 -7.370 -0.796 MTOTR0001188413
6558.067872 1.030584 0.005426 1.5244 441.5 -6.500 -0.916 MTOTR0001188414
6558.068252 1.028623 0.005439 1.5269 441.2 -5.702 -0.713 MTOTR0001188415
6558.069019 1.025694 0.005381 1.5322 437.4 -3.428 -0.484 MTOTR0001188417
6558.069405 1.034107 0.005441 1.5350 440.9 -4.014 -0.430 MTOTR0001188418
6558.069785 1.033835 0.005473 1.5377 442.7 -6.396 -0.537 MTOTR0001188419
6558.070171 1.025425 0.005424 1.5404 443.8 -8.284 -0.537 MTOTR0001188420
6558.071318 1.014413 0.005404 1.5487 395.1 -2.882 -0.694 MTOTR0001188423
6558.072085 1.027437 0.005466 1.5543 449.1 -3.339 -0.852 MTOTR0001188425
6558.072471 1.024137 0.005521 1.5572 455.1 -5.584 -0.810 MTOTR0001188426
6558.072851 1.029651 0.005579 1.5601 411.4 -3.973 -0.230 MTOTR0001188427
6558.073236 1.034350 0.005596 1.5629 415.4 -3.177 -0.469 MTOTR0001188428
