# BJD(TDB)-2450000 flux err airmass sky dx dy baserun
6490.462267 1.001844 0.002515 1.1596 1626.7 3.591 3.752 k130716_0726
6490.462490 0.998887 0.002503 1.1595 1625.6 3.333 3.821 k130716_0727
6490.462714 0.998032 0.002503 1.1594 1624.8 3.345 3.757 k130716_0728
6490.462956 1.001837 0.002511 1.1593 1620.7 3.131 4.439 k130716_0729
6490.463185 0.996730 0.002504 1.1592 1623.9 3.807 3.919 k130716_0730
6490.463400 0.996823 0.002497 1.1591 1622.3 2.231 0.514 k130716_0731
6490.463612 0.997079 0.002496 1.1590 1621.4 2.607 0.425 k130716_0732
6490.463824 0.995348 0.002497 1.1589 1624.8 2.846 0.723 k130716_0733
6490.464038 1.000115 0.002505 1.1589 1624.0 1.499 2.384 k130716_0734
6490.464254 0.998870 0.002503 1.1588 1625.7 0.718 2.859 k130716_0735
6490.464478 1.006516 0.002517 1.1587 1626.7 0.423 3.342 k130716_0736
6490.464690 0.994663 0.002496 1.1586 1623.5 1.237 2.910 k130716_0737
6490.464905 0.999295 0.002504 1.1586 1624.5 0.738 3.396 k130716_0738
6490.465128 0.996281 0.002500 1.1585 1618.7 0.309 4.027 k130716_0739
6490.465352 1.000796 0.002505 1.1584 1614.5 0.511 3.824 k130716_0740
6490.465589 0.998971 0.002504 1.1584 1614.7 -0.124 4.758 k130716_0741
6490.465804 0.998206 0.002497 1.1583 1613.9 0.253 4.341 k130716_0742
6490.466016 0.998515 0.002503 1.1582 1615.9 -0.192 4.598 k130716_0743
6490.466237 0.994281 0.002489 1.1582 1611.2 0.547 3.642 k130716_0744
6490.466449 0.998599 0.002501 1.1581 1616.3 0.474 4.105 k130716_0745
6490.466659 0.999622 0.002497 1.1581 1609.9 1.079 3.267 k130716_0746
6490.466871 0.997757 0.002496 1.1580 1609.8 1.221 3.744 k130716_0747
6490.467084 0.995698 0.002496 1.1580 1607.4 1.183 4.178 k130716_0748
6490.467309 0.999881 0.002503 1.1579 1604.0 4.565 5.364 k130716_0749
6490.467521 0.999234 0.002500 1.1579 1600.8 4.066 5.962 k130716_0750
6490.467734 0.996724 0.002493 1.1578 1598.9 4.720 5.639 k130716_0751
6490.467944 0.995332 0.002484 1.1578 1597.2 5.332 5.086 k130716_0752
6490.468157 0.995562 0.002488 1.1578 1595.2 5.485 5.010 k130716_0753
6490.468371 0.994921 0.002487 1.1577 1599.6 7.019 4.175 k130716_0754
6490.468587 0.996293 0.002489 1.1577 1599.7 5.199 1.617 k130716_0755
6490.468816 0.994345 0.002493 1.1577 1595.4 1.345 0.414 k130716_0756
6490.469030 0.998637 0.002492 1.1576 1595.7 0.135 1.884 k130716_0757
6490.469261 0.997972 0.002500 1.1576 1599.5 1.929 4.701 k130716_0758
6490.469473 0.997487 0.002495 1.1576 1596.1 1.719 5.146 k130716_0759
6490.469692 0.995945 0.002492 1.1575 1597.0 3.644 3.495 k130716_0760
6490.469921 0.996061 0.002488 1.1575 1598.0 4.001 3.859 k130716_0761
6490.470136 0.992510 0.002484 1.1575 1595.8 1.857 0.995 k130716_0762
6490.470349 0.996357 0.002488 1.1575 1595.2 0.829 2.029 k130716_0763
6490.470566 0.995934 0.002489 1.1575 1599.3 0.316 2.942 k130716_0764
6490.470779 0.996449 0.002495 1.1575 1600.4 -0.082 3.146 k130716_0765
6490.471017 1.001362 0.002500 1.1574 1598.5 2.500 5.485 k130716_0766
6490.471231 0.993018 0.002481 1.1574 1599.0 4.363 4.303 k130716_0767
6490.471463 0.996428 0.002489 1.1574 1601.9 3.272 1.069 k130716_0768
6490.471676 0.994770 0.002489 1.1574 1602.3 1.693 2.255 k130716_0769
6490.471890 0.994843 0.002489 1.1574 1601.5 0.949 3.083 k130716_0770
6490.472104 0.995493 0.002496 1.1574 1607.7 0.668 3.375 k130716_0771
6490.472316 0.996216 0.002493 1.1574 1613.0 0.894 3.255 k130716_0772
6490.472530 0.995174 0.002493 1.1574 1615.1 1.264 3.263 k130716_0773
6490.472742 0.996766 0.002497 1.1574 1615.4 1.278 3.294 k130716_0774
6490.472953 0.996295 0.002496 1.1574 1619.0 1.145 3.804 k130716_0775
6490.473165 1.000216 0.002504 1.1574 1623.2 0.918 4.594 k130716_0776
6490.473377 0.996783 0.002500 1.1575 1618.4 0.593 4.475 k130716_0777
6490.473588 0.999547 0.002500 1.1575 1621.0 1.386 4.162 k130716_0778
6490.473801 1.000537 0.002503 1.1575 1617.7 1.178 4.772 k130716_0779
6490.474016 0.996166 0.002495 1.1575 1619.0 1.833 4.479 k130716_0780
6490.474229 0.993683 0.002501 1.1575 1615.4 2.115 4.696 k130716_0781
6490.474442 0.994143 0.002492 1.1575 1615.2 3.648 2.652 k130716_0782
6490.474656 0.995472 0.002493 1.1576 1611.2 3.143 3.119 k130716_0783
6490.474878 0.997255 0.002496 1.1576 1613.5 4.109 2.686 k130716_0784
6490.475096 0.995622 0.002489 1.1576 1610.5 1.574 1.351 k130716_0785
6490.475309 0.993184 0.002488 1.1577 1608.3 0.858 2.246 k130716_0786
6490.475534 0.997040 0.002493 1.1577 1605.7 0.259 2.665 k130716_0787
6490.475757 0.997641 0.002500 1.1577 1606.1 -0.160 3.413 k130716_0788
6490.475970 1.000064 0.002501 1.1578 1603.4 -1.315 4.483 k130716_0789
6490.476193 1.000270 0.002503 1.1578 1607.0 -0.093 7.574 k130716_0790
6490.476407 1.001469 0.002505 1.1578 1604.9 2.256 6.064 k130716_0791
6490.476629 0.996627 0.002493 1.1579 1601.4 3.390 4.968 k130716_0792
6490.476852 0.996487 0.002493 1.1579 1598.4 4.841 3.957 k130716_0793
6490.477066 0.996472 0.002489 1.1580 1593.8 4.818 4.095 k130716_0794
6490.477286 0.994818 0.002485 1.1580 1592.3 5.421 3.733 k130716_0795
6490.477509 0.997996 0.002489 1.1581 1587.9 4.630 4.580 k130716_0796
6490.477721 0.994828 0.002487 1.1581 1589.2 5.360 4.277 k130716_0797
6490.477935 0.991320 0.002481 1.1582 1587.2 5.677 4.121 k130716_0798
6490.478150 0.999396 0.002493 1.1582 1585.8 5.953 3.586 k130716_0799
6490.478362 0.996025 0.002485 1.1583 1585.0 5.819 3.837 k130716_0800
6490.478574 0.993374 0.002480 1.1583 1586.0 6.013 3.960 k130716_0801
6490.478789 0.997577 0.002487 1.1584 1583.1 5.582 4.487 k130716_0802
6490.479000 0.995851 0.002485 1.1585 1588.0 6.036 4.193 k130716_0803
6490.479238 0.994640 0.002481 1.1585 1584.0 3.746 1.975 k130716_0804
6490.479455 0.994122 0.002485 1.1586 1590.2 0.854 0.217 k130716_0805
6490.479666 0.994671 0.002487 1.1587 1591.1 1.337 -0.210 k130716_0806
6490.479877 0.995581 0.002492 1.1588 1592.7 0.756 0.213 k130716_0807
6490.480091 0.992574 0.002484 1.1588 1590.6 1.129 0.018 k130716_0808
6490.480303 0.998175 0.002495 1.1589 1592.4 0.853 0.167 k130716_0809
6490.480517 0.993667 0.002484 1.1590 1594.6 1.740 0.324 k130716_0810
6490.480730 0.997588 0.002496 1.1591 1594.1 1.680 -0.307 k130716_0811
6490.480937 0.998663 0.002496 1.1592 1594.3 1.371 0.012 k130716_0812
6490.481151 0.996146 0.002493 1.1593 1598.3 0.515 1.277 k130716_0813
6490.481364 0.995638 0.002495 1.1593 1597.1 0.306 1.240 k130716_0814
6490.481582 0.996963 0.002493 1.1594 1596.9 0.466 0.726 k130716_0815
6490.481796 0.994044 0.002487 1.1595 1596.0 0.274 0.512 k130716_0816
6490.482015 0.995071 0.002493 1.1596 1595.7 -0.112 1.909 k130716_0817
6490.482238 0.996763 0.002495 1.1597 1598.5 -0.406 1.824 k130716_0818
6490.482452 0.999105 0.002500 1.1598 1598.4 -0.179 1.332 k130716_0819
6490.482669 0.997900 0.002497 1.1599 1596.4 -0.741 1.803 k130716_0820
6490.482882 0.999331 0.002500 1.1600 1594.6 -1.044 1.917 k130716_0821
6490.483093 0.998606 0.002501 1.1601 1594.7 -1.170 1.883 k130716_0822
6490.483309 0.997400 0.002496 1.1602 1597.5 -1.341 2.381 k130716_0823
6490.483524 1.000860 0.002505 1.1603 1597.9 -1.748 2.802 k130716_0824
6490.483738 0.997553 0.002503 1.1605 1597.9 -2.571 2.861 k130716_0825
6490.483950 0.995429 0.002495 1.1606 1595.3 -2.469 2.890 k130716_0826
6490.484180 0.998402 0.002508 1.1607 1598.5 -3.796 4.308 k130716_0827
6490.484397 1.000516 0.002508 1.1608 1602.7 -2.077 7.058 k130716_0828
6490.484609 0.998840 0.002509 1.1609 1602.3 -1.978 6.919 k130716_0829
6490.484820 0.997300 0.002501 1.1610 1603.5 -1.549 7.085 k130716_0830
6490.485032 0.997253 0.002511 1.1612 1602.9 -1.676 6.831 k130716_0831
6490.485245 0.997117 0.002501 1.1613 1602.9 -1.779 6.679 k130716_0832
6490.485477 0.995890 0.002497 1.1614 1603.8 0.236 4.435 k130716_0833
6490.485691 0.996402 0.002495 1.1616 1603.2 1.926 2.573 k130716_0834
6490.485914 0.996560 0.002501 1.1617 1599.3 2.317 1.633 k130716_0835
6490.486128 0.992456 0.002487 1.1618 1602.3 3.682 0.880 k130716_0836
6490.486350 0.993147 0.002493 1.1620 1597.4 1.146 -1.630 k130716_0837
6490.486565 0.993881 0.002488 1.1621 1596.6 1.403 -1.975 k130716_0838
6490.486782 0.996114 0.002496 1.1623 1593.9 -0.693 0.158 k130716_0839
6490.486999 0.995291 0.002493 1.1624 1595.0 -1.614 0.950 k130716_0840
6490.487221 0.998893 0.002508 1.1626 1596.1 -3.396 1.992 k130716_0841
6490.487431 0.997284 0.002497 1.1627 1599.1 -3.410 1.441 k130716_0842
6490.487655 0.996615 0.002500 1.1629 1598.7 -1.430 4.959 k130716_0843
6490.487868 0.996583 0.002503 1.1630 1597.8 -1.223 4.504 k130716_0844
6490.488081 0.992796 0.002495 1.1632 1598.5 0.399 2.971 k130716_0845
6490.488315 0.995003 0.002500 1.1633 1601.1 0.756 1.826 k130716_0846
6490.488529 0.993653 0.002497 1.1635 1602.0 1.505 1.245 k130716_0847
6490.488743 0.997989 0.002531 1.1636 1601.7 1.356 0.738 k130716_0848
6490.488958 0.993384 0.002500 1.1638 1600.7 2.025 0.607 k130716_0849
6490.489180 0.994935 0.002500 1.1640 1603.6 1.881 0.516 k130716_0850
6490.489411 0.994410 0.002501 1.1642 1605.8 -1.085 -1.075 k130716_0851
6490.489625 0.993068 0.002500 1.1643 1604.2 0.032 2.531 k130716_0852
6490.489835 0.994691 0.002505 1.1645 1604.4 0.070 2.448 k130716_0853
6490.490052 0.997605 0.002505 1.1647 1601.4 -0.945 3.083 k130716_0854
6490.490266 0.997058 0.002503 1.1648 1596.5 1.177 1.287 k130716_0855
6490.490481 0.994597 0.002501 1.1650 1595.8 0.838 2.102 k130716_0856
6490.490696 0.991167 0.002492 1.1652 1595.3 1.764 1.380 k130716_0857
6490.490911 0.994836 0.002504 1.1654 1598.7 2.413 0.851 k130716_0858
6490.491122 0.994607 0.002497 1.1656 1597.3 2.234 0.629 k130716_0859
6490.491340 0.996626 0.002505 1.1658 1599.4 1.738 1.182 k130716_0860
6490.491555 0.993695 0.002495 1.1659 1600.6 2.420 0.325 k130716_0861
6490.491768 0.991546 0.002501 1.1661 1603.4 2.360 1.017 k130716_0862
6490.491985 0.992126 0.002500 1.1663 1611.9 -0.171 -1.522 k130716_0863
6490.492215 0.998309 0.002513 1.1665 1615.5 -1.955 0.495 k130716_0864
6490.492427 0.996515 0.002511 1.1667 1616.6 -1.907 -0.129 k130716_0865
6490.492639 0.997151 0.002512 1.1669 1617.2 -2.030 0.341 k130716_0866
6490.492850 0.995936 0.002512 1.1671 1619.1 -2.000 0.220 k130716_0867
6490.493071 0.992751 0.002511 1.1673 1617.4 -1.694 0.001 k130716_0868
6490.493282 0.994589 0.002508 1.1675 1615.7 -1.756 -0.226 k130716_0869
6490.493494 0.998054 0.002515 1.1677 1615.6 -0.978 -0.382 k130716_0870
6490.493708 0.997130 0.002512 1.1680 1610.6 0.474 2.865 k130716_0871
6490.493923 0.993224 0.002504 1.1682 1607.2 0.936 2.312 k130716_0872
6490.494137 0.993369 0.002503 1.1684 1610.3 2.880 0.752 k130716_0873
6490.494369 0.993125 0.002505 1.1686 1618.1 0.034 -1.281 k130716_0874
6490.494583 0.996489 0.002513 1.1688 1615.7 -1.577 0.067 k130716_0875
6490.494796 0.995646 0.002513 1.1690 1619.0 -1.718 -0.127 k130716_0876
6490.495019 0.993794 0.002512 1.1693 1620.0 0.103 3.839 k130716_0877
6490.495234 0.996619 0.002512 1.1695 1616.6 1.066 2.738 k130716_0878
6490.495448 0.993148 0.002508 1.1697 1619.2 -0.748 -0.226 k130716_0879
6490.495661 0.997223 0.002520 1.1700 1620.6 -2.365 1.505 k130716_0880
6490.495875 0.998835 0.002520 1.1702 1620.2 -0.579 4.447 k130716_0881
6490.496088 0.995557 0.002513 1.1704 1616.8 1.361 2.978 k130716_0882
6490.496303 0.993013 0.002508 1.1707 1616.5 2.462 1.947 k130716_0883
6490.496516 0.996344 0.002513 1.1709 1619.0 0.706 -0.825 k130716_0884
6490.496733 0.995223 0.002511 1.1711 1616.6 -0.193 0.000 k130716_0885
6490.496952 0.993813 0.002513 1.1714 1617.8 -0.845 0.640 k130716_0886
6490.497174 0.991215 0.002503 1.1716 1616.3 1.862 2.875 k130716_0887
6490.497387 0.994967 0.002511 1.1719 1617.2 2.765 2.271 k130716_0888
6490.497600 0.991091 0.002508 1.1721 1620.5 1.809 -1.512 k130716_0889
6490.497814 0.995079 0.002515 1.1724 1616.1 0.910 -0.325 k130716_0890
6490.498030 0.993834 0.002512 1.1726 1619.0 -0.202 1.310 k130716_0891
6490.498260 0.994858 0.002517 1.1729 1619.1 -1.023 1.890 k130716_0892
6490.498474 0.994355 0.002513 1.1732 1619.4 -1.089 2.064 k130716_0893
6490.498688 0.996403 0.002521 1.1734 1621.9 -1.308 2.571 k130716_0894
6490.498901 0.993459 0.002515 1.1737 1619.8 -1.074 2.335 k130716_0895
6490.499115 0.996524 0.002523 1.1740 1617.9 -2.529 3.790 k130716_0896
6490.499332 0.997137 0.002520 1.1742 1616.5 -2.900 4.114 k130716_0897
6490.499545 0.998101 0.002529 1.1745 1617.0 -1.612 7.973 k130716_0898
6490.499756 0.999636 0.002528 1.1748 1618.7 -1.530 8.311 k130716_0899
6490.499971 0.998109 0.002527 1.1750 1619.3 -1.286 8.043 k130716_0900
6490.500181 1.000000 0.002531 1.1753 1618.7 -1.295 7.980 k130716_0901
6490.500399 0.997462 0.002529 1.1756 1622.1 -1.139 8.102 k130716_0902
6490.500619 0.995772 0.002528 1.1759 1626.5 -1.000 8.113 k130716_0903
6490.500832 0.996949 0.002540 1.1762 1627.9 -0.900 7.871 k130716_0904
6490.501045 0.998740 0.002529 1.1764 1625.0 -0.287 8.080 k130716_0905
6490.501248 0.999232 0.002532 1.1767 1619.6 -0.494 7.950 k130716_0906
6490.501464 0.999990 0.002531 1.1770 1619.3 0.104 7.755 k130716_0907
6490.501674 0.999570 0.002538 1.1773 1629.8 0.075 7.651 k130716_0908
6490.501890 0.999442 0.002535 1.1776 1628.8 0.037 7.583 k130716_0909
6490.502101 0.998477 0.002531 1.1779 1625.9 0.133 7.673 k130716_0910
6490.502312 0.999619 0.002536 1.1782 1624.9 0.473 7.611 k130716_0911
6490.502525 0.996287 0.002527 1.1785 1621.6 -0.219 4.157 k130716_0912
6490.502737 0.993263 0.002524 1.1788 1625.6 0.019 4.199 k130716_0913
6490.502951 0.997849 0.002532 1.1791 1624.8 0.585 4.088 k130716_0914
6490.503173 0.993685 0.002521 1.1794 1619.8 2.370 2.425 k130716_0915
6490.503402 0.996506 0.002528 1.1797 1626.8 3.221 1.724 k130716_0916
6490.503634 0.993843 0.002524 1.1800 1624.3 1.682 -1.353 k130716_0917
6490.503850 0.994418 0.002524 1.1804 1622.8 3.195 1.678 k130716_0918
6490.504072 0.994258 0.002523 1.1807 1623.2 2.348 -1.352 k130716_0919
6490.504285 0.997989 0.002531 1.1810 1621.1 1.503 -0.487 k130716_0920
6490.504498 0.997236 0.002535 1.1813 1625.1 0.200 0.661 k130716_0921
6490.504713 0.996165 0.002532 1.1817 1627.1 0.311 0.730 k130716_0922
6490.504924 0.996727 0.002532 1.1820 1622.7 0.223 0.474 k130716_0923
6490.505141 0.998414 0.002538 1.1823 1621.2 -0.808 1.699 k130716_0924
6490.505353 0.998449 0.002538 1.1826 1629.1 -0.710 1.814 k130716_0925
6490.505569 0.998999 0.002543 1.1830 1627.2 -0.809 2.365 k130716_0926
6490.505783 0.999528 0.002540 1.1833 1628.0 -0.761 2.422 k130716_0927
6490.505997 0.999463 0.002546 1.1836 1629.5 -1.708 3.262 k130716_0928
6490.506224 1.000620 0.002548 1.1840 1632.1 -1.779 3.583 k130716_0929
6490.506437 0.998364 0.002546 1.1843 1633.1 -1.912 3.772 k130716_0930
6490.506653 0.998132 0.002563 1.1847 1634.2 1.495 4.792 k130716_0931
6490.506868 0.993982 0.002536 1.1850 1636.9 3.354 3.291 k130716_0932
6490.507079 0.995814 0.002540 1.1854 1637.1 3.922 3.400 k130716_0933
6490.507290 0.995891 0.002540 1.1857 1638.8 4.182 3.373 k130716_0934
6490.507503 0.995325 0.002543 1.1861 1645.5 6.085 1.296 k130716_0935
6490.507715 0.996345 0.002544 1.1864 1646.5 6.213 1.118 k130716_0936
6490.507927 0.995949 0.002544 1.1868 1649.2 6.057 1.012 k130716_0937
6490.508138 0.995427 0.002546 1.1871 1651.5 6.486 0.833 k130716_0938
6490.508364 0.989873 0.002539 1.1875 1654.0 4.460 -1.845 k130716_0939
6490.508576 0.991410 0.002540 1.1879 1653.8 4.463 -1.732 k130716_0940
6490.508814 0.995281 0.002551 1.1883 1654.7 3.537 0.073 k130716_0941
6490.509030 0.995510 0.002552 1.1886 1652.6 0.615 -1.981 k130716_0942
6490.509240 0.996734 0.002552 1.1890 1654.3 0.724 -2.417 k130716_0943
6490.509451 0.995744 0.002552 1.1894 1648.2 0.881 -1.940 k130716_0944
6490.509755 0.993548 0.002547 1.1899 1653.9 0.833 -2.357 k130716_0945
6490.510074 0.991399 0.002546 1.1905 1656.6 -0.667 -0.895 k130716_0946
6490.510288 0.993467 0.002554 1.1909 1659.5 -1.634 0.266 k130716_0947
6490.510511 0.998036 0.002563 1.1913 1663.8 0.846 2.881 k130716_0948
6490.510725 0.996803 0.002560 1.1917 1665.0 2.050 2.024 k130716_0949
6490.510942 0.997608 0.002563 1.1920 1668.6 3.653 0.737 k130716_0950
6490.511155 0.992145 0.002551 1.1924 1666.1 1.468 -2.362 k130716_0951
6490.511365 0.995038 0.002558 1.1928 1663.1 1.607 -2.529 k130716_0952
6490.511581 0.996787 0.002563 1.1932 1662.9 -0.279 -0.522 k130716_0953
6490.511795 0.994077 0.002555 1.1936 1653.6 0.979 2.885 k130716_0954
6490.512012 0.995685 0.002556 1.1940 1651.2 2.460 2.038 k130716_0955
6490.512229 0.999775 0.002562 1.1944 1644.3 3.067 1.184 k130716_0956
6490.512443 0.995314 0.002556 1.1948 1641.9 3.770 0.521 k130716_0957
6490.512655 0.996838 0.002558 1.1952 1642.4 4.010 0.292 k130716_0958
6490.512869 0.998132 0.002563 1.1957 1644.4 3.763 0.272 k130716_0959
6490.513098 0.995273 0.002560 1.1961 1649.1 1.391 -1.888 k130716_0960
6490.513310 0.994319 0.002555 1.1965 1648.9 1.507 -1.902 k130716_0961
6490.513524 0.995764 0.002563 1.1969 1648.8 -0.312 0.034 k130716_0962
6490.513739 0.995140 0.002560 1.1974 1647.5 -0.306 0.283 k130716_0963
6490.513953 0.997493 0.002572 1.1978 1645.7 -0.940 0.999 k130716_0964
6490.514170 1.001208 0.002575 1.1982 1646.2 -2.258 1.985 k130716_0965
6490.514385 1.000333 0.002575 1.1986 1647.7 -0.812 5.310 k130716_0966
6490.514601 0.997152 0.002571 1.1991 1644.5 0.591 3.888 k130716_0967
6490.514818 0.997546 0.002568 1.1995 1639.7 1.744 2.816 k130716_0968
6490.515031 0.997784 0.002568 1.2000 1640.7 2.590 1.713 k130716_0969
6490.515246 0.997108 0.002570 1.2004 1637.8 3.778 0.559 k130716_0970
6490.515461 0.997248 0.002568 1.2008 1632.3 1.867 -2.075 k130716_0971
6490.515691 0.995931 0.002564 1.2013 1627.9 -1.646 -3.287 k130716_0972
6490.515902 0.995953 0.002562 1.2017 1625.5 -1.544 -3.475 k130716_0973
6490.516115 0.996192 0.002563 1.2022 1623.3 -1.412 -3.187 k130716_0974
6490.516327 0.997672 0.002571 1.2026 1621.9 -1.079 -3.356 k130716_0975
6490.516539 0.997023 0.002568 1.2031 1623.4 -1.020 -3.568 k130716_0976
6490.516755 0.994715 0.002562 1.2035 1620.9 -1.079 -3.660 k130716_0977
6490.516966 0.997895 0.002570 1.2040 1621.0 -0.771 -3.697 k130716_0978
6490.517180 0.996043 0.002564 1.2045 1619.5 -0.572 -3.825 k130716_0979
6490.517416 0.995601 0.002564 1.2050 1620.5 -0.569 -3.990 k130716_0980
6490.517629 0.991886 0.002566 1.2054 1621.2 -1.240 -3.404 k130716_0981
6490.517847 0.997493 0.002572 1.2059 1621.7 -2.303 -2.456 k130716_0982
6490.518059 0.996180 0.002574 1.2064 1620.9 -2.075 -2.284 k130716_0983
6490.518276 0.999884 0.002574 1.2069 1617.6 -2.202 -2.392 k130716_0984
6490.518494 0.999496 0.002579 1.2073 1617.8 -2.895 -1.857 k130716_0985
6490.518709 1.001204 0.002583 1.2078 1621.7 -3.540 -1.555 k130716_0986
6490.518924 0.999238 0.002583 1.2083 1627.5 -2.091 1.211 k130716_0987
6490.519136 1.001919 0.002588 1.2088 1635.9 -1.726 1.313 k130716_0988
6490.519351 0.996319 0.002580 1.2093 1639.2 -0.542 -0.193 k130716_0989
6490.519564 0.997097 0.002582 1.2098 1632.9 1.841 -1.957 k130716_0990
6490.519777 0.998961 0.002587 1.2102 1632.0 -0.277 -4.920 k130716_0991
6490.519991 0.998033 0.002578 1.2107 1624.9 -0.866 -4.602 k130716_0992
6490.520204 0.997336 0.002580 1.2112 1629.0 -2.071 -3.321 k130716_0993
6490.520417 1.000641 0.002590 1.2117 1624.4 -3.658 -2.241 k130716_0994
6490.520631 1.000091 0.002588 1.2122 1624.6 -3.314 -2.505 k130716_0995
6490.520844 0.996905 0.002586 1.2127 1623.1 -2.048 1.208 k130716_0996
6490.521056 1.000267 0.002594 1.2132 1623.3 -1.816 0.677 k130716_0997
6490.521268 0.996834 0.002587 1.2137 1620.4 -1.831 0.800 k130716_0998
6490.521482 0.995796 0.002586 1.2143 1622.5 0.165 -0.794 k130716_0999
6490.521697 0.993508 0.002578 1.2148 1625.1 0.773 -1.327 k130716_1000
6490.521913 0.997443 0.002586 1.2153 1620.3 1.788 -2.473 k130716_1001
6490.522136 0.999042 0.002590 1.2158 1623.1 -0.114 -5.172 k130716_1002
6490.522350 0.994478 0.002580 1.2164 1617.4 -1.308 -4.727 k130716_1003
6490.522574 0.996214 0.002588 1.2169 1621.9 0.000 -0.796 k130716_1004
6490.522796 0.995074 0.002586 1.2174 1623.3 1.539 -2.509 k130716_1005
6490.523011 0.998454 0.002596 1.2180 1620.7 -1.149 -4.286 k130716_1006
6490.523243 1.001755 0.002599 1.2186 1621.8 -1.811 -3.354 k130716_1007
6490.523456 0.997516 0.002595 1.2191 1622.5 0.545 -1.377 k130716_1008
6490.523677 0.999871 0.002596 1.2196 1620.9 1.064 -1.319 k130716_1009
6490.523890 0.996827 0.002590 1.2202 1622.9 -0.634 -4.742 k130716_1010
6490.524106 1.000050 0.002599 1.2207 1622.1 0.658 -1.679 k130716_1011
6490.524319 0.993681 0.002588 1.2213 1624.3 1.372 -2.296 k130716_1012
6490.524534 0.998654 0.002594 1.2218 1624.0 2.013 -2.745 k130716_1013
6490.524750 0.997760 0.002599 1.2224 1631.3 2.924 -3.726 k130716_1014
6490.524963 0.997687 0.002598 1.2229 1632.3 1.021 -6.417 k130716_1015
6490.525177 0.999686 0.002607 1.2235 1632.6 0.200 -5.567 k130716_1016
6490.525391 1.001504 0.002607 1.2240 1631.2 -1.031 -4.111 k130716_1017
6490.525620 1.008371 0.002621 1.2247 1624.6 -1.338 -3.506 k130716_1018
6490.525834 1.006317 0.002621 1.2252 1626.8 -2.059 -3.565 k130716_1019
6490.526056 1.002376 0.002611 1.2258 1619.7 0.530 -1.490 k130716_1020
6490.526269 1.002632 0.002611 1.2264 1622.3 1.138 -1.543 k130716_1021
6490.526483 1.007690 0.002625 1.2269 1622.0 1.412 -1.504 k130716_1022
6490.526700 1.005648 0.002617 1.2275 1619.5 -0.811 -4.248 k130716_1023
6490.526914 1.006963 0.002622 1.2281 1616.7 -2.145 -2.739 k130716_1024
6490.527128 1.007778 0.002622 1.2287 1616.3 0.232 -0.254 k130716_1025
6490.527346 1.005213 0.002618 1.2293 1615.4 1.654 -1.929 k130716_1026
6490.527560 1.007359 0.002623 1.2299 1614.1 -0.717 -3.904 k130716_1027
6490.527791 1.005763 0.002622 1.2305 1614.5 -2.561 -2.930 k130716_1028
6490.528005 1.009620 0.002630 1.2311 1612.4 -0.853 0.553 k130716_1029
6490.528218 1.008446 0.002630 1.2317 1614.2 -0.987 0.646 k130716_1030
6490.528434 1.010122 0.002637 1.2323 1621.0 1.082 -1.181 k130716_1031
