# Aperture radius = 15.5 pixels (Full_aperture_diameter = 2 * Aperture_radius)
#            BJD_TDB               F_sci             e_F_sci               F_ref             e_F_ref               Pos_X               Pos_Y              FWHM_X              FWHM_Y                Airm              RotAng
    2456855.48725549        8.697903E+06        3.032053E+03        1.393305E+07        3.834255E+03       -2.981455E-03        8.097229E-01       -4.229131E-01        2.925156E+00        1.400347E+00        4.380043E+01
    2456855.48754409        8.698647E+06        3.032235E+03        1.392235E+07        3.832768E+03       -1.977094E-01        2.889404E-01        4.271412E-02        3.024191E+00        1.398628E+00        4.379170E+01
    2456855.48810391        8.688754E+06        3.030467E+03        1.392762E+07        3.833523E+03        4.723140E-02        5.801697E-01       -5.041647E-01        3.123960E+00        1.395355E+00        4.377359E+01
    2456855.48838755        8.696821E+06        3.031802E+03        1.391468E+07        3.831726E+03       -1.187652E-01        3.108826E-01       -2.550626E-01        3.017360E+00        1.393731E+00        4.376384E+01
    2456855.48867106        8.691836E+06        3.031000E+03        1.391953E+07        3.832330E+03       -4.879445E-02        6.600952E-01        8.329153E-02        3.086253E+00        1.392048E+00        4.375367E+01
    2456855.48895482        8.689879E+06        3.033952E+03        1.391276E+07        3.831318E+03       -4.592729E-01        2.751770E-01       -8.151627E-02        3.455756E+00        1.390440E+00        4.374319E+01
    2456855.48923878        8.673791E+06        3.027883E+03        1.389907E+07        3.829534E+03        1.647378E-02        4.557800E-01        1.748776E-01        3.362157E+00        1.388775E+00        4.373224E+01
    2456855.48952217        8.680434E+06        3.029036E+03        1.389688E+07        3.829306E+03       -1.616632E-01        1.935730E-01        6.928396E-02        3.084917E+00        1.387183E+00        4.372092E+01
    2456855.48980593        8.680270E+06        3.028946E+03        1.390297E+07        3.830134E+03       -1.485130E-01        3.069153E-01       -8.160114E-03        3.336509E+00        1.385534E+00        4.370921E+01
    2456855.49008949        8.692470E+06        3.031075E+03        1.391292E+07        3.831362E+03       -9.552002E-02        7.772217E-01       -2.019229E-01        3.004306E+00        1.383962E+00        4.369704E+01
    2456855.49037327        8.699978E+06        3.032383E+03        1.391049E+07        3.831042E+03       -1.977069E-01        6.661072E-01        1.110512E+00        3.256623E+00        1.382330E+00        4.368453E+01
    2456855.49065704        8.686549E+06        3.030061E+03        1.392112E+07        3.832542E+03       -1.498997E-02        7.738037E-01        9.895349E-01        2.976773E+00        1.380706E+00        4.367154E+01
    2456855.49094234        8.691406E+06        3.030851E+03        1.393289E+07        3.834266E+03        1.755375E-02        4.574890E-01        4.925079E-01        2.987071E+00        1.379155E+00        4.365818E+01
    2456855.49122611        8.686181E+06        3.029946E+03        1.391447E+07        3.831668E+03       -1.649773E-02        6.074524E-01        9.400692E-01        2.975594E+00        1.377548E+00        4.364440E+01
    2456855.49150952        8.692159E+06        3.031035E+03        1.392367E+07        3.833051E+03        1.082586E-02        3.159180E-01       -1.646104E-01        2.806041E+00        1.376012E+00        4.363030E+01
    2456855.49179309        8.695676E+06        3.031612E+03        1.392719E+07        3.833496E+03       -2.408340E-02        5.158691E-01       -4.583430E-01        2.989202E+00        1.374421E+00        4.361582E+01
    2456855.49207663        8.691048E+06        3.030802E+03        1.393950E+07        3.835084E+03       -3.126330E-01        6.118774E-01       -4.464035E-01        3.088096E+00        1.372901E+00        4.360087E+01
    2456855.49236040        8.683401E+06        3.029568E+03        1.392061E+07        3.833026E+03       -1.061930E-01        4.801636E-01        1.268306E+00        3.306653E+00        1.371327E+00        4.358539E+01
    2456855.49264379        8.690362E+06        3.030691E+03        1.391741E+07        3.832101E+03        6.386384E-02        3.138733E-01       -6.614223E-01        3.171333E+00        1.369823E+00        4.356969E+01
    2456855.49292755        8.691019E+06        3.030831E+03        1.393478E+07        3.834596E+03       -2.056197E-01        4.243164E-01       -2.395482E-01        3.021938E+00        1.368264E+00        4.355342E+01
    2456855.49321095        8.691065E+06        3.030827E+03        1.392913E+07        3.833802E+03        4.144069E-02        4.519043E-01       -1.996818E-01        3.086362E+00        1.366776E+00        4.353686E+01
    2456855.49349452        8.689319E+06        3.030523E+03        1.391803E+07        3.832188E+03       -2.227045E-02        6.322632E-01        1.225479E+00        3.126028E+00        1.365234E+00        4.351990E+01
    2456855.49377789        8.686652E+06        3.030119E+03        1.392246E+07        3.832848E+03       -2.978637E-01        3.776855E-01        1.010111E+00        3.258588E+00        1.363760E+00        4.350243E+01
    2456855.49406146        8.688658E+06        3.030412E+03        1.392508E+07        3.833180E+03        2.337543E-01        5.443420E-01       -7.242346E-02        3.009447E+00        1.362234E+00        4.348456E+01
    2456855.49434508        8.688919E+06        3.030479E+03        1.390958E+07        3.830982E+03       -5.524070E-01        5.603638E-01        1.089043E+00        3.155602E+00        1.360775E+00        4.346630E+01
    2456855.49462883        8.678639E+06        3.028732E+03        1.392743E+07        3.833397E+03        1.612104E-01        7.821350E-01        5.185671E-01        3.309416E+00        1.359264E+00        4.344765E+01
    2456855.49491026        8.697761E+06        3.032037E+03        1.391702E+07        3.832109E+03       -2.149058E-03        2.264709E-01        1.793971E-01        3.169359E+00        1.357821E+00        4.342857E+01
    2456855.49519402        8.693396E+06        3.031278E+03        1.391590E+07        3.831899E+03       -2.510664E-01        3.360901E-01       -5.542006E-01        3.180526E+00        1.356385E+00        4.340898E+01
    2456855.49547933        8.694335E+06        3.031410E+03        1.392826E+07        3.833897E+03       -5.153668E-01        7.932129E-01       -1.642427E-01        3.354808E+00        1.354897E+00        4.338890E+01
    2456855.49576291        8.693883E+06        3.031431E+03        1.392748E+07        3.833507E+03        1.423525E-01        1.816101E-01       -1.743350E-01        3.193907E+00        1.353417E+00        4.336852E+01
    2456855.49604647        8.688952E+06        3.030514E+03        1.392511E+07        3.833115E+03       -8.650456E-02        6.493225E-01       -5.512333E-02        3.049915E+00        1.352003E+00        4.334764E+01
    2456855.49633005        8.687462E+06        3.030222E+03        1.391310E+07        3.831431E+03        7.869482E-02        6.539307E-01       -2.795935E-02        3.353717E+00        1.350538E+00        4.332649E+01
    2456855.49661364        8.697729E+06        3.032023E+03        1.394153E+07        3.835342E+03        3.227402E-02        6.151123E-01        8.413081E-01        2.970548E+00        1.349139E+00        4.330463E+01
