# Aperture radius = 15.5 pixels (Full_aperture_diameter = 2 * Aperture_radius)
#            BJD_TDB               F_sci             e_F_sci               F_ref             e_F_ref               Pos_X               Pos_Y              FWHM_X              FWHM_Y                Airm              RotAng
    2456855.48725549        7.562713E+06        2.827894E+03        1.264559E+07        3.653056E+03       -2.981455E-03        5.367279E-01       -4.229131E-01        2.707670E+00        1.400347E+00        4.380043E+01
    2456855.48754409        7.560186E+06        2.827326E+03        1.262703E+07        3.650279E+03       -1.977094E-01        1.887512E-02        4.271412E-02        2.772021E+00        1.398628E+00        4.379170E+01
    2456855.48810391        7.554766E+06        2.826418E+03        1.264346E+07        3.652579E+03        4.723140E-02        3.139191E-01       -5.041647E-01        2.835343E+00        1.395355E+00        4.377359E+01
    2456855.48838755        7.555774E+06        2.826561E+03        1.264441E+07        3.652743E+03       -1.187652E-01        5.653381E-02       -2.550626E-01        2.725780E+00        1.393731E+00        4.376384E+01
    2456855.48867106        7.559830E+06        2.827311E+03        1.263253E+07        3.651120E+03       -4.879445E-02        3.928680E-01        8.329153E-02        2.843756E+00        1.392048E+00        4.375367E+01
    2456855.48895482        7.560277E+06        2.827831E+03        1.262897E+07        3.650416E+03       -4.592729E-01        7.064819E-03       -8.151627E-02        3.216628E+00        1.390440E+00        4.374319E+01
    2456855.48923878        7.544949E+06        2.824583E+03        1.261912E+07        3.649172E+03        1.647378E-02        1.996002E-01        1.748776E-01        3.148300E+00        1.388775E+00        4.373224E+01
    2456855.48952217        7.550979E+06        2.825665E+03        1.262640E+07        3.650183E+03       -1.616632E-01       -6.599426E-02        6.928396E-02        2.873577E+00        1.387183E+00        4.372092E+01
    2456855.48980593        7.548167E+06        2.825148E+03        1.261839E+07        3.649013E+03       -1.485130E-01        4.698181E-02       -8.160114E-03        3.103640E+00        1.385534E+00        4.370921E+01
    2456855.49008949        7.561403E+06        2.827644E+03        1.262393E+07        3.649808E+03       -9.552002E-02        5.202179E-01       -2.019229E-01        2.789058E+00        1.383962E+00        4.369704E+01
    2456855.49037327        7.562432E+06        2.827822E+03        1.263231E+07        3.651083E+03       -1.977069E-01        3.983307E-01        1.110512E+00        2.977942E+00        1.382330E+00        4.368453E+01
    2456855.49065704        7.553456E+06        2.826147E+03        1.263688E+07        3.651683E+03       -1.498997E-02        5.174408E-01        9.895349E-01        2.759321E+00        1.380706E+00        4.367154E+01
    2456855.49094234        7.552269E+06        2.825850E+03        1.265331E+07        3.654057E+03        1.755375E-02        1.994781E-01        4.925079E-01        2.654355E+00        1.379155E+00        4.365818E+01
    2456855.49122611        7.555615E+06        2.826516E+03        1.264696E+07        3.653093E+03       -1.649773E-02        3.596649E-01        9.400692E-01        2.718029E+00        1.377548E+00        4.364440E+01
    2456855.49150952        7.557206E+06        2.826706E+03        1.263677E+07        3.651654E+03        1.082586E-02        7.096863E-02       -1.646104E-01        2.557408E+00        1.376012E+00        4.363030E+01
    2456855.49179309        7.564000E+06        2.828096E+03        1.263887E+07        3.651978E+03       -2.408340E-02        2.737885E-01       -4.583430E-01        2.698068E+00        1.374421E+00        4.361582E+01
    2456855.49207663        7.558159E+06        2.827018E+03        1.264731E+07        3.653305E+03       -3.126330E-01        3.634186E-01       -4.464035E-01        2.823304E+00        1.372901E+00        4.360087E+01
    2456855.49236040        7.550810E+06        2.825635E+03        1.263385E+07        3.651656E+03       -1.061930E-01        2.294769E-01        1.268306E+00        3.017710E+00        1.371327E+00        4.358539E+01
    2456855.49264379        7.555255E+06        2.826367E+03        1.262983E+07        3.650689E+03        6.386384E-02        6.452942E-02       -6.614223E-01        2.860359E+00        1.369823E+00        4.356969E+01
    2456855.49292755        7.551841E+06        2.825845E+03        1.264318E+07        3.652615E+03       -2.056197E-01        1.695709E-01       -2.395482E-01        2.817179E+00        1.368264E+00        4.355342E+01
    2456855.49321095        7.556157E+06        2.826594E+03        1.262237E+07        3.649639E+03        4.144069E-02        2.117157E-01       -1.996818E-01        2.843494E+00        1.366776E+00        4.353686E+01
    2456855.49349452        7.552706E+06        2.825983E+03        1.263496E+07        3.651514E+03       -2.227045E-02        3.798370E-01        1.225479E+00        2.899537E+00        1.365234E+00        4.351990E+01
    2456855.49377789        7.552705E+06        2.826017E+03        1.263265E+07        3.651109E+03       -2.978637E-01        1.297455E-01        1.010111E+00        3.075948E+00        1.363760E+00        4.350243E+01
    2456855.49406146        7.558031E+06        2.826968E+03        1.263936E+07        3.651985E+03        2.337543E-01        2.995453E-01       -7.242346E-02        2.787434E+00        1.362234E+00        4.348456E+01
    2456855.49434508        7.559143E+06        2.827192E+03        1.263716E+07        3.651806E+03       -5.524070E-01        3.161774E-01        1.089043E+00        2.935743E+00        1.360775E+00        4.346630E+01
    2456855.49462883        7.547087E+06        2.824979E+03        1.264220E+07        3.652482E+03        1.612104E-01        5.352325E-01        5.185671E-01        3.096148E+00        1.359264E+00        4.344765E+01
    2456855.49491026        7.552732E+06        2.825970E+03        1.262208E+07        3.649574E+03       -2.149058E-03       -1.188660E-02        1.793971E-01        2.914310E+00        1.357821E+00        4.342857E+01
    2456855.49519402        7.548690E+06        2.825150E+03        1.262682E+07        3.650171E+03       -2.510664E-01        9.013367E-02       -5.542006E-01        2.907775E+00        1.356385E+00        4.340898E+01
