# Aperture radius =  9.0 pixels (Full_aperture_diameter = 2 * Aperture_radius)
#            BJD_TDB               F_sci             e_F_sci               F_ref             e_F_ref               Pos_X               Pos_Y              FWHM_X              FWHM_Y                Airm              RotAng
    2456895.36502830        2.275493E+06        1.549026E+03        3.774958E+06        1.992707E+03       -6.981971E-02        3.613281E-01       -3.913698E-01        4.388051E+00        1.483439E+00        4.379752E+01
    2456895.36626013        2.272164E+06        1.547826E+03        3.777442E+06        1.994538E+03       -1.086046E-01        1.284485E-01       -2.038021E-01        5.397142E+00        1.474317E+00        4.382612E+01
    2456895.36665386        2.270969E+06        1.547753E+03        3.773117E+06        1.992605E+03       -1.199396E-01        1.154175E-01        1.884209E+00        5.073194E+00        1.471461E+00        4.383389E+01
    2456895.36699024        2.271156E+06        1.547505E+03        3.776985E+06        1.994554E+03       -1.789965E-02        1.079407E-01        1.732995E+00        4.480036E+00        1.469041E+00        4.384003E+01
    2456895.36732106        2.273372E+06        1.548585E+03        3.776028E+06        1.994177E+03       -2.326096E-01        1.637878E-01       -6.247859E-01        4.329839E+00        1.466723E+00        4.384561E+01
    2456895.36765383        2.269744E+06        1.546964E+03        3.768800E+06        1.992265E+03       -6.923618E-02       -6.637573E-02        1.696269E+00        5.103809E+00        1.464331E+00        4.385075E+01
    2456895.36798675        2.267097E+06        1.546162E+03        3.776666E+06        1.994489E+03       -6.027971E-02        2.396545E-01        5.338192E-02        4.658974E+00        1.461955E+00        4.385542E+01
    2456895.36832141        2.274750E+06        1.548701E+03        3.774908E+06        1.993967E+03       -1.069260E-01        1.494751E-01        2.357918E+00        5.164570E+00        1.459592E+00        4.385966E+01
    2456895.36865418        2.270156E+06        1.547604E+03        3.770084E+06        1.992575E+03       -1.502821E-01        1.326599E-01        8.557377E-01        5.129126E+00        1.457324E+00        4.386339E+01
    2456895.36898673        2.270931E+06        1.547527E+03        3.778618E+06        1.994803E+03       -2.596158E-01        3.544617E-01        1.327295E+00        4.894098E+00        1.454989E+00        4.386668E+01
    2456895.36931987        2.276233E+06        1.549219E+03        3.774819E+06        1.993891E+03       -1.156197E-01        2.086182E-01        1.023698E-01        5.154827E+00        1.452669E+00        4.386946E+01
    2456895.36965221        2.270049E+06        1.547158E+03        3.774684E+06        1.993945E+03        2.977454E-02        1.077271E-02       -3.027225E-01        4.919749E+00        1.450362E+00        4.387178E+01
    2456895.36998303        2.272873E+06        1.548130E+03        3.774207E+06        1.993721E+03       -3.482898E-01        3.385010E-01        1.282512E+00        5.126730E+00        1.448148E+00        4.387359E+01
    2456895.37031577        2.270864E+06        1.547385E+03        3.776184E+06        1.994258E+03       -1.399954E-01        1.578674E-01        6.857809E+00        4.686803E+00        1.445869E+00        4.387490E+01
    2456895.37064855        2.275285E+06        1.549364E+03        3.782966E+06        1.996080E+03       -1.209598E-01        1.343994E-01        1.997283E+00        5.124737E+00        1.443603E+00        4.387575E+01
