# Aperture radius =  9.0 pixels (Full_aperture_diameter = 2 * Aperture_radius)
#            BJD_TDB               F_sci             e_F_sci               F_ref             e_F_ref               Pos_X               Pos_Y              FWHM_X              FWHM_Y                Airm              RotAng
    2456895.36502830        2.069966E+06        1.477953E+03        3.501671E+06        1.921180E+03       -6.981971E-02        3.852539E-01       -3.913698E-01        4.403230E+00        1.483439E+00        4.379752E+01
    2456895.36626013        2.068018E+06        1.477186E+03        3.499161E+06        1.919703E+03       -1.086046E-01        1.613159E-01       -2.038021E-01        5.388541E+00        1.474317E+00        4.382612E+01
    2456895.36665386        2.069875E+06        1.477831E+03        3.495415E+06        1.919428E+03       -1.199396E-01        1.391296E-01        1.884209E+00        5.062355E+00        1.471461E+00        4.383389E+01
    2456895.36699024        2.069710E+06        1.477846E+03        3.503383E+06        1.920951E+03       -1.789965E-02        1.423035E-01        1.732995E+00        4.468520E+00        1.469041E+00        4.384003E+01
    2456895.36732106        2.067747E+06        1.477122E+03        3.514458E+06        1.923931E+03       -2.326096E-01        1.806641E-01       -6.247859E-01        4.353534E+00        1.466723E+00        4.384561E+01
    2456895.36765383        2.067327E+06        1.476944E+03        3.487366E+06        1.916534E+03       -6.923618E-02       -5.401611E-02        1.696269E+00        5.119543E+00        1.464331E+00        4.385075E+01
    2456895.36798675        2.068110E+06        1.477289E+03        3.502409E+06        1.920697E+03       -6.027971E-02        2.574463E-01        5.338192E-02        4.658389E+00        1.461955E+00        4.385542E+01
    2456895.36832141        2.070494E+06        1.478201E+03        3.490484E+06        1.917331E+03       -1.069260E-01        1.720886E-01        2.357918E+00        5.164170E+00        1.459592E+00        4.385966E+01
    2456895.36865418        2.068969E+06        1.477637E+03        3.495305E+06        1.918747E+03       -1.502821E-01        1.516418E-01        8.557377E-01        5.124583E+00        1.457324E+00        4.386339E+01
    2456895.36898673        2.067841E+06        1.477203E+03        3.492956E+06        1.918045E+03       -2.596158E-01        3.842163E-01        1.327295E+00        4.867391E+00        1.454989E+00        4.386668E+01
    2456895.36931987        2.072506E+06        1.478969E+03        3.496328E+06        1.919041E+03       -1.156197E-01        2.271423E-01        1.023698E-01        5.142836E+00        1.452669E+00        4.386946E+01
    2456895.36965221        2.070236E+06        1.478042E+03        3.503091E+06        1.920809E+03        2.977454E-02        2.731323E-02       -3.027225E-01        4.910397E+00        1.450362E+00        4.387178E+01
    2456895.36998303        2.071380E+06        1.478460E+03        3.496355E+06        1.919030E+03       -3.482898E-01        3.628845E-01        1.282512E+00        5.128847E+00        1.448148E+00        4.387359E+01
    2456895.37031577        2.069673E+06        1.477900E+03        3.489732E+06        1.917243E+03       -1.399954E-01        1.852722E-01        6.857809E+00        4.671805E+00        1.445869E+00        4.387490E+01
    2456895.37064855        2.070712E+06        1.478264E+03        3.502394E+06        1.920711E+03       -1.209598E-01        1.678162E-01        1.997283E+00        5.101820E+00        1.443603E+00        4.387575E+01
    2456895.37098685        2.068932E+06        1.477656E+03        3.491367E+06        1.917629E+03       -8.078615E-02        4.125671E-01       -8.016896E-01        5.089299E+00        1.441351E+00        4.387614E+01
    2456895.37131978        2.071787E+06        1.478768E+03        3.493950E+06        1.918387E+03       -1.135270E-01        1.329346E-01        2.589566E+01        5.056490E+00        1.439112E+00        4.387601E+01
    2456895.37165446        2.070268E+06        1.478035E+03        3.505124E+06        1.921508E+03        9.962504E-02        4.553223E-01       -3.468328E-01        4.731195E+00        1.436887E+00        4.387536E+01
    2456895.37198509        2.070260E+06        1.478173E+03        3.492776E+06        1.918051E+03       -2.280880E-01        1.978149E-01        2.218342E-01        4.834887E+00        1.434751E+00        4.387425E+01
    2456895.37231784        2.073915E+06        1.479388E+03        3.497794E+06        1.919380E+03        4.693517E-02        3.768921E-02        2.130559E+00        4.866894E+00        1.432553E+00        4.387260E+01
    2456895.37265096        2.071340E+06        1.478408E+03        3.491048E+06        1.917653E+03       -1.894097E-01        1.729431E-01        4.636354E-01        4.952404E+00        1.430367E+00        4.387051E+01
    2456895.37298545        2.070141E+06        1.477994E+03        3.498231E+06        1.919470E+03        2.293296E-02       -8.178711E-03        4.966394E+00        4.776241E+00        1.428195E+00        4.386789E+01
    2456895.37331838        2.070594E+06        1.478179E+03        3.509381E+06        1.922577E+03       -7.180522E-02        4.125977E-01        1.601629E+00        4.871712E+00        1.426109E+00        4.386480E+01
    2456895.37365132        2.072209E+06        1.478769E+03        3.505862E+06        1.921458E+03       -1.401384E-02        1.185913E-01       -1.300457E+00        5.276591E+00        1.423963E+00        4.386117E+01
    2456895.37417448        2.072740E+06        1.479023E+03        3.499260E+06        1.919842E+03       -1.046335E-01        2.300110E-01       -5.271769E-02        4.712446E+00        1.420657E+00        4.385445E+01
    2456895.37472903        2.069782E+06        1.477893E+03        3.482299E+06        1.915193E+03       -8.801278E-02        1.098938E-01        3.399501E+00        5.029992E+00        1.417165E+00        4.384596E+01
    2456895.37507972        2.069629E+06        1.478034E+03        3.488801E+06        1.916860E+03       -1.889741E-01        2.503357E-01        1.418770E+00        4.604914E+00        1.414928E+00        4.383983E+01
    2456895.37541188        2.070742E+06        1.478215E+03        3.494089E+06        1.918425E+03       -2.062516E-01        1.331787E-01        6.670680E+00        4.691720E+00        1.412920E+00        4.383357E+01
    2456895.37568446        2.070731E+06        1.478257E+03        3.518783E+06        1.925072E+03       -2.601689E-01        5.944824E-02       -3.440328E-01        4.368189E+00        1.411210E+00        4.382802E+01
    2456895.37595643        2.067972E+06        1.477380E+03        3.497799E+06        1.919409E+03       -6.651378E-02        2.572327E-01        3.104831E+00        5.063638E+00        1.409577E+00        4.382206E+01
    2456895.37622821        2.069797E+06        1.477974E+03        3.497769E+06        1.919309E+03        6.214126E-02        2.054138E-01       -3.335528E-01        5.391727E+00        1.407881E+00        4.381583E+01
    2456895.37650019        2.068581E+06        1.477442E+03        3.495101E+06        1.918624E+03        1.257964E-01        2.774963E-01        4.941345E+00        5.378174E+00        1.406264E+00        4.380927E+01
    2456895.37677219        2.069852E+06        1.477917E+03        3.501805E+06        1.920567E+03        9.818917E-06        2.573547E-01        3.091984E-01        4.846899E+00        1.404585E+00        4.380231E+01
    2456895.37704417        2.068614E+06        1.477566E+03        3.503865E+06        1.920923E+03        5.832003E-02        2.813416E-01       -1.443224E-01        5.249678E+00        1.402984E+00        4.379503E+01
    2456895.37731615        2.068450E+06        1.477407E+03        3.489201E+06        1.917165E+03       -1.411206E-01        5.471802E-02        8.626089E-01        5.136089E+00        1.401322E+00        4.378737E+01
    2456895.37758813        2.065155E+06        1.476256E+03        3.488873E+06        1.916870E+03       -2.189951E-01        1.227112E-01       -7.184186E-01        4.817302E+00        1.399736E+00        4.377938E+01
    2456895.37786108        2.066261E+06        1.476661E+03        3.492510E+06        1.917967E+03        1.644913E-01        5.143127E-01       -9.915733E-01        4.462296E+00        1.398091E+00        4.377097E+01
    2456895.37813306        2.063726E+06        1.475858E+03        3.482378E+06        1.915405E+03       -1.222729E-01        1.546631E-01        5.974216E-01        4.815316E+00        1.396520E+00        4.376222E+01
    2456895.37840506        2.063122E+06        1.475487E+03        3.486385E+06        1.916235E+03       -6.361788E-02        1.337280E-01        1.347775E-01        4.598032E+00        1.394890E+00        4.375316E+01
    2456895.37867703        2.061685E+06        1.475040E+03        3.488186E+06        1.916752E+03       -1.349628E-01        3.176575E-01        6.060700E-01        5.021505E+00        1.393336E+00        4.374367E+01
    2456895.37894902        2.064033E+06        1.475820E+03        3.496530E+06        1.918905E+03       -7.630767E-02        1.748962E-01        1.378098E-01        4.623663E+00        1.391722E+00        4.373390E+01
    2456895.37922100        2.062355E+06        1.475157E+03        3.494444E+06        1.918412E+03       -6.594793E-02        3.994141E-01        3.278061E+00        4.851503E+00        1.390185E+00        4.372372E+01
    2456895.37949299        2.065415E+06        1.476369E+03        3.494863E+06        1.918619E+03       -9.427012E-02        3.115234E-01       -2.574897E-01        4.499333E+00        1.388587E+00        4.371320E+01
    2456895.37976497        2.070161E+06        1.478022E+03        3.497754E+06        1.919417E+03       -1.421400E-01        3.113098E-01        1.883433E+00        4.876295E+00        1.387062E+00        4.370228E+01
    2456895.38003695        2.070020E+06        1.478016E+03        3.490619E+06        1.917477E+03       -1.083419E-02        2.482300E-01        1.907284E+00        4.768038E+00        1.385480E+00        4.369105E+01
    2456895.38030896        2.064515E+06        1.476016E+03        3.496119E+06        1.918848E+03       -1.375430E-01        1.388550E-01       -6.900420E-01        4.664453E+00        1.383970E+00        4.367938E+01
    2456895.38058090        2.069303E+06        1.477699E+03        3.505277E+06        1.921522E+03       -2.086339E-01       -5.020142E-02       -3.717613E-02        4.883586E+00        1.382402E+00        4.366743E+01
    2456895.38085288        2.068031E+06        1.477276E+03        3.490523E+06        1.917373E+03       -4.472479E-02        2.393188E-01       -2.848992E-01        4.672943E+00        1.380908E+00        4.365502E+01
    2456895.38112490        2.065899E+06        1.476506E+03        3.494468E+06        1.918325E+03       -1.702600E-01        2.753296E-01        1.372387E+00        4.469717E+00        1.379356E+00        4.364236E+01
    2456895.38139686        2.069396E+06        1.477805E+03        3.502317E+06        1.920736E+03       -1.179498E-01        1.430969E-01       -3.093591E-01        4.408874E+00        1.377876E+00        4.362919E+01
    2456895.38166884        2.066929E+06        1.476903E+03        3.489221E+06        1.916999E+03       -1.590205E-01        3.615417E-01       -3.102093E-01        4.836710E+00        1.376339E+00        4.361577E+01
    2456895.38194082        2.066311E+06        1.476689E+03        3.491501E+06        1.917620E+03        2.889851E-02        2.409058E-01        4.691887E-02        5.047707E+00        1.374874E+00        4.360182E+01
    2456895.38221281        2.066080E+06        1.476550E+03        3.491809E+06        1.917698E+03       -2.169053E-02        2.974548E-01        2.777582E+00        4.647807E+00        1.373352E+00        4.358766E+01
    2456895.38248517        2.064251E+06        1.475890E+03        3.492905E+06        1.918061E+03       -6.741492E-02        4.104919E-01       -7.769923E-01        4.567844E+00        1.371838E+00        4.357300E+01
    2456895.38275716        2.066343E+06        1.476720E+03        3.506917E+06        1.922521E+03       -3.043605E-01        1.896362E-01       -4.297514E-01        5.051220E+00        1.370393E+00        4.355795E+01
    2456895.38302918        2.064358E+06        1.476000E+03        3.495958E+06        1.918978E+03       -1.584522E-01        2.182312E-01        2.783909E+00        4.794837E+00        1.368894E+00        4.354264E+01
    2456895.38330112        2.064013E+06        1.475805E+03        3.490068E+06        1.917192E+03       -8.215546E-03        3.942261E-01        3.162645E+00        5.191987E+00        1.367465E+00        4.352681E+01
    2456895.38357485        2.061535E+06        1.474987E+03        3.495786E+06        1.918791E+03       -1.248350E-01        2.136230E-01        6.640439E-01        5.148378E+00        1.365980E+00        4.351061E+01
    2456895.38384493        2.067208E+06        1.476929E+03        3.502599E+06        1.920792E+03       -8.470058E-02        2.186890E-01       -1.326416E+00        5.654179E+00        1.364564E+00        4.349417E+01
    2456895.38411688        2.065629E+06        1.476321E+03        3.512483E+06        1.923253E+03        8.396442E-02        4.060059E-01       -3.770933E-01        4.856976E+00        1.363095E+00        4.347729E+01
    2456895.38438886        2.070968E+06        1.478229E+03        3.514852E+06        1.923734E+03        8.480849E-02        2.516785E-01       -2.452068E-01        5.047532E+00        1.361693E+00        4.345996E+01
    2456895.38466084        2.071074E+06        1.478405E+03        3.505980E+06        1.921542E+03       -2.327090E-01        3.098145E-01        2.429624E-01        4.969438E+00        1.360237E+00        4.344236E+01
    2456895.38493283        2.069115E+06        1.477669E+03        3.505697E+06        1.921609E+03        3.261853E-02        2.896423E-01        5.934381E-01        5.026620E+00        1.358849E+00        4.342420E+01
    2456895.38520481        2.069179E+06        1.477740E+03        3.501228E+06        1.920401E+03       -1.595516E-01        3.503723E-01       -1.994138E-01        5.469790E+00        1.357408E+00        4.340584E+01
    2456895.38547680        2.070012E+06        1.477948E+03        3.508839E+06        1.922290E+03       -8.327047E-02        1.304932E-01        3.554168E-01        5.058744E+00        1.356034E+00        4.338689E+01
    2456895.38574880        2.071140E+06        1.478371E+03        3.512660E+06        1.923269E+03       -4.279052E-02        2.907410E-01        1.062911E+00        5.224656E+00        1.354607E+00        4.336775E+01
    2456895.38602077        2.065121E+06        1.476212E+03        3.496768E+06        1.919030E+03        1.872491E-02        1.687012E-01        3.636337E+00        5.129303E+00        1.353246E+00        4.334801E+01
    2456895.38629275        2.070615E+06        1.478151E+03        3.497766E+06        1.919941E+03       -2.617157E-01        2.062683E-01       -2.262988E-01        5.070560E+00        1.351833E+00        4.332809E+01
