# Aperture radius = 15.5 pixels (Full_aperture_diameter = 2 * Aperture_radius)
#            BJD_TDB               F_sci             e_F_sci               F_ref             e_F_ref               Pos_X               Pos_Y              FWHM_X              FWHM_Y                Airm              RotAng
    2456855.48725549        2.221517E+06        1.532210E+03        3.663334E+06        1.965718E+03       -2.981455E-03        5.836639E-01       -4.229131E-01        2.774280E+00        1.400347E+00        4.380043E+01
    2456855.48754409        2.217596E+06        1.530817E+03        3.661896E+06        1.965366E+03       -1.977094E-01        6.343079E-02        4.271412E-02        2.850157E+00        1.398628E+00        4.379170E+01
    2456855.48810391        2.216773E+06        1.530535E+03        3.658743E+06        1.964570E+03        4.723140E-02        3.605194E-01       -5.041647E-01        2.924588E+00        1.395355E+00        4.377359E+01
    2456855.48838755        2.218906E+06        1.531281E+03        3.661717E+06        1.965384E+03       -1.187652E-01        9.294128E-02       -2.550626E-01        2.821917E+00        1.393731E+00        4.376384E+01
    2456855.48867106        2.218324E+06        1.531092E+03        3.661193E+06        1.965169E+03       -4.879445E-02        4.410248E-01        8.329153E-02        2.898414E+00        1.392048E+00        4.375367E+01
    2456855.48895482        2.215671E+06        1.530502E+03        3.660892E+06        1.965072E+03       -4.592729E-01        5.311584E-02       -8.151627E-02        3.278382E+00        1.390440E+00        4.374319E+01
    2456855.48923878        2.213897E+06        1.529571E+03        3.654395E+06        1.963374E+03        1.647378E-02        2.376862E-01        1.748776E-01        3.197359E+00        1.388775E+00        4.373224E+01
    2456855.48952217        2.212734E+06        1.529144E+03        3.655294E+06        1.963651E+03       -1.616632E-01       -2.442932E-02        6.928396E-02        2.928356E+00        1.387183E+00        4.372092E+01
    2456855.48980593        2.213058E+06        1.529286E+03        3.657623E+06        1.964210E+03       -1.485130E-01        8.720398E-02       -8.160114E-03        3.165488E+00        1.385534E+00        4.370921E+01
    2456855.49008949        2.216944E+06        1.530635E+03        3.655531E+06        1.963562E+03       -9.552002E-02        5.648651E-01       -2.019229E-01        2.832585E+00        1.383962E+00        4.369704E+01
    2456855.49037327        2.216992E+06        1.530654E+03        3.658969E+06        1.964501E+03       -1.977069E-01        4.400787E-01        1.110512E+00        3.082793E+00        1.382330E+00        4.368453E+01
    2456855.49065704        2.218517E+06        1.531162E+03        3.660554E+06        1.964936E+03       -1.498997E-02        5.614777E-01        9.895349E-01        2.809531E+00        1.380706E+00        4.367154E+01
    2456855.49094234        2.220859E+06        1.531959E+03        3.663330E+06        1.965766E+03        1.755375E-02        2.411957E-01        4.925079E-01        2.751973E+00        1.379155E+00        4.365818E+01
    2456855.49122611        2.215311E+06        1.530083E+03        3.661844E+06        1.965384E+03       -1.649773E-02        4.047394E-01        9.400692E-01        2.788816E+00        1.377548E+00        4.364440E+01
    2456855.49150952        2.214830E+06        1.529832E+03        3.665561E+06        1.966370E+03        1.082586E-02        1.082611E-01       -1.646104E-01        2.636137E+00        1.376012E+00        4.363030E+01
