# Aperture radius =  9.0 pixels (Full_aperture_diameter = 2 * Aperture_radius)
#            BJD_TDB               F_sci             e_F_sci               F_ref             e_F_ref               Pos_X               Pos_Y              FWHM_X              FWHM_Y                Airm              RotAng
    2456895.36502830        1.781142E+06        1.370661E+03        2.954540E+06        1.763446E+03       -6.981971E-02        2.891541E-01       -3.913698E-01        4.482450E+00        1.483439E+00        4.379752E+01
    2456895.36626013        1.779628E+06        1.370060E+03        2.951551E+06        1.763168E+03       -1.086046E-01        5.987549E-02       -2.038021E-01        5.497717E+00        1.474317E+00        4.382612E+01
    2456895.36665386        1.781958E+06        1.371115E+03        2.949218E+06        1.762117E+03       -1.199396E-01        3.961182E-02        1.884209E+00        5.173752E+00        1.471461E+00        4.383389E+01
    2456895.36699024        1.780663E+06        1.370422E+03        2.955488E+06        1.764435E+03       -1.789965E-02        3.433228E-02        1.732995E+00        4.595773E+00        1.469041E+00        4.384003E+01
    2456895.36732106        1.781549E+06        1.371048E+03        2.953796E+06        1.763815E+03       -2.326096E-01        8.361816E-02       -6.247859E-01        4.414343E+00        1.466723E+00        4.384561E+01
    2456895.36765383        1.777065E+06        1.369049E+03        2.950404E+06        1.762903E+03       -6.923618E-02       -1.388245E-01        1.696269E+00        5.199298E+00        1.464331E+00        4.385075E+01
    2456895.36798675        1.778775E+06        1.369706E+03        2.951763E+06        1.763322E+03       -6.027971E-02        1.569824E-01        5.338192E-02        4.785620E+00        1.461955E+00        4.385542E+01
    2456895.36832141        1.779101E+06        1.369886E+03        2.951584E+06        1.763247E+03       -1.069260E-01        7.827759E-02        2.357918E+00        5.243090E+00        1.459592E+00        4.385966E+01
    2456895.36865418        1.776795E+06        1.369240E+03        2.949105E+06        1.762479E+03       -1.502821E-01        5.703735E-02        8.557377E-01        5.235150E+00        1.457324E+00        4.386339E+01
    2456895.36898673        1.783109E+06        1.371488E+03        2.953357E+06        1.763731E+03       -2.596158E-01        2.770996E-01        1.327295E+00        4.992984E+00        1.454989E+00        4.386668E+01
    2456895.36931987        1.780178E+06        1.370308E+03        2.950228E+06        1.762881E+03       -1.156197E-01        1.403809E-01        1.023698E-01        5.244354E+00        1.452669E+00        4.386946E+01
    2456895.36965221        1.777428E+06        1.369235E+03        2.950230E+06        1.762765E+03        2.977454E-02       -5.438232E-02       -3.027225E-01        4.997705E+00        1.450362E+00        4.387178E+01
    2456895.36998303        1.780300E+06        1.370461E+03        2.950766E+06        1.762973E+03       -3.482898E-01        2.597656E-01        1.282512E+00        5.219531E+00        1.448148E+00        4.387359E+01
    2456895.37031577        1.780876E+06        1.370591E+03        2.957208E+06        1.764934E+03       -1.399954E-01        8.166504E-02        6.857809E+00        4.782857E+00        1.445869E+00        4.387490E+01
    2456895.37064855        1.783488E+06        1.371784E+03        2.953752E+06        1.763923E+03       -1.209598E-01        6.756592E-02        1.997283E+00        5.248752E+00        1.443603E+00        4.387575E+01
    2456895.37098685        1.782981E+06        1.371470E+03        2.951217E+06        1.763132E+03       -8.078615E-02        3.196716E-01       -8.016896E-01        5.192489E+00        1.441351E+00        4.387614E+01
    2456895.37131978        1.780773E+06        1.370621E+03        2.961724E+06        1.766257E+03       -1.135270E-01        4.327393E-02        2.589566E+01        5.163972E+00        1.439112E+00        4.387601E+01
    2456895.37165446        1.783436E+06        1.371551E+03        2.957374E+06        1.764980E+03        9.962504E-02        3.562317E-01       -3.468328E-01        4.862009E+00        1.436887E+00        4.387536E+01
    2456895.37198509        1.783425E+06        1.371588E+03        2.953129E+06        1.763779E+03       -2.280880E-01        1.031799E-01        2.218342E-01        4.905011E+00        1.434751E+00        4.387425E+01
    2456895.37231784        1.782347E+06        1.371175E+03        2.957648E+06        1.765082E+03        4.693517E-02       -4.980469E-02        2.130559E+00        4.964844E+00        1.432553E+00        4.387260E+01
    2456895.37265096        1.782883E+06        1.371343E+03        2.956825E+06        1.764809E+03       -1.894097E-01        8.514404E-02        4.636354E-01        5.044423E+00        1.430367E+00        4.387051E+01
    2456895.37298545        1.781123E+06        1.370697E+03        2.954115E+06        1.763997E+03        2.293296E-02       -1.046448E-01        4.966394E+00        4.873556E+00        1.428195E+00        4.386789E+01
    2456895.37331838        1.778854E+06        1.369825E+03        2.956838E+06        1.764792E+03       -7.180522E-02        3.244019E-01        1.601629E+00        4.982033E+00        1.426109E+00        4.386480E+01
    2456895.37365132        1.782586E+06        1.371292E+03        2.952974E+06        1.763669E+03       -1.401384E-02        2.603149E-02       -1.300457E+00        5.366454E+00        1.423963E+00        4.386117E+01
    2456895.37417448        1.780684E+06        1.370562E+03        2.961651E+06        1.766299E+03       -1.046335E-01        1.357422E-01       -5.271769E-02        4.862332E+00        1.420657E+00        4.385445E+01
    2456895.37472903        1.781368E+06        1.370799E+03        2.951927E+06        1.763427E+03       -8.801278E-02        2.096558E-02        3.399501E+00        5.129006E+00        1.417165E+00        4.384596E+01
    2456895.37507972        1.779655E+06        1.370148E+03        2.952392E+06        1.763473E+03       -1.889741E-01        1.740723E-01        1.418770E+00        4.677616E+00        1.414928E+00        4.383983E+01
    2456895.37541188        1.779752E+06        1.370105E+03        2.950175E+06        1.762837E+03       -2.062516E-01        5.093384E-02        6.670680E+00        4.798674E+00        1.412920E+00        4.383357E+01
    2456895.37568446        1.782010E+06        1.371016E+03        2.958554E+06        1.765286E+03       -2.601689E-01       -2.362061E-02       -3.440328E-01        4.465815E+00        1.411210E+00        4.382802E+01
    2456895.37595643        1.779574E+06        1.370112E+03        2.953253E+06        1.763762E+03       -6.651378E-02        1.736145E-01        3.104831E+00        5.169087E+00        1.409577E+00        4.382206E+01
    2456895.37622821        1.779307E+06        1.370026E+03        2.953341E+06        1.763780E+03        6.214126E-02        1.270142E-01       -3.335528E-01        5.476507E+00        1.407881E+00        4.381583E+01
