# Aperture radius =  9.0 pixels (Full_aperture_diameter = 2 * Aperture_radius)
#            BJD_TDB               F_sci             e_F_sci               F_ref             e_F_ref               Pos_X               Pos_Y              FWHM_X              FWHM_Y                Airm              RotAng
    2456895.36502830        1.657039E+06        1.322191E+03        2.675765E+06        1.678844E+03       -6.981971E-02        2.613831E-01       -3.913698E-01        4.512758E+00        1.483439E+00        4.379752E+01
    2456895.36626013        1.655679E+06        1.321683E+03        2.669941E+06        1.677238E+03       -1.086046E-01        3.158569E-02       -2.038021E-01        5.519375E+00        1.474317E+00        4.382612E+01
    2456895.36665386        1.656117E+06        1.322066E+03        2.673876E+06        1.678304E+03       -1.199396E-01        2.868652E-03        1.884209E+00        5.221574E+00        1.471461E+00        4.383389E+01
    2456895.36699024        1.655181E+06        1.321481E+03        2.675881E+06        1.679122E+03       -1.789965E-02        6.103516E-05        1.732995E+00        4.642661E+00        1.469041E+00        4.384003E+01
    2456895.36732106        1.656298E+06        1.322194E+03        2.663253E+06        1.675167E+03       -2.326096E-01        6.231689E-02       -6.247859E-01        4.431642E+00        1.466723E+00        4.384561E+01
    2456895.36765383        1.655976E+06        1.321833E+03        2.672910E+06        1.678139E+03       -6.923618E-02       -1.669617E-01        1.696269E+00        5.225132E+00        1.464331E+00        4.385075E+01
    2456895.36798675        1.652347E+06        1.320381E+03        2.669494E+06        1.677162E+03       -6.027971E-02        1.207581E-01        5.338192E-02        4.844504E+00        1.461955E+00        4.385542E+01
    2456895.36832141        1.653499E+06        1.320882E+03        2.676909E+06        1.679414E+03       -1.069260E-01        4.251099E-02        2.357918E+00        5.313853E+00        1.459592E+00        4.385966E+01
    2456895.36865418        1.655463E+06        1.321887E+03        2.668851E+06        1.676975E+03       -1.502821E-01        3.262329E-02        8.557377E-01        5.292403E+00        1.457324E+00        4.386339E+01
    2456895.36898673        1.655369E+06        1.321694E+03        2.675441E+06        1.678953E+03       -2.596158E-01        2.498169E-01        1.327295E+00        5.049083E+00        1.454989E+00        4.386668E+01
    2456895.36931987        1.658413E+06        1.322827E+03        2.674805E+06        1.678871E+03       -1.156197E-01        1.128845E-01        1.023698E-01        5.279467E+00        1.452669E+00        4.386946E+01
    2456895.36965221        1.653067E+06        1.320718E+03        2.672085E+06        1.677841E+03        2.977454E-02       -8.502197E-02       -3.027225E-01        5.052917E+00        1.450362E+00        4.387178E+01
    2456895.36998303        1.655838E+06        1.321816E+03        2.677533E+06        1.679630E+03       -3.482898E-01        2.395325E-01        1.282512E+00        5.259729E+00        1.448148E+00        4.387359E+01
    2456895.37031577        1.656395E+06        1.322120E+03        2.684690E+06        1.681941E+03       -1.399954E-01        4.812622E-02        6.857809E+00        4.821561E+00        1.445869E+00        4.387490E+01
    2456895.37064855        1.658438E+06        1.323020E+03        2.678312E+06        1.679953E+03       -1.209598E-01        4.550171E-02        1.997283E+00        5.280108E+00        1.443603E+00        4.387575E+01
    2456895.37098685        1.655741E+06        1.321817E+03        2.681581E+06        1.680967E+03       -8.078615E-02        2.850952E-01       -8.016896E-01        5.245510E+00        1.441351E+00        4.387614E+01
    2456895.37131978        1.655728E+06        1.321778E+03        2.683173E+06        1.681462E+03       -1.135270E-01        1.019287E-02        2.589566E+01        5.202826E+00        1.439112E+00        4.387601E+01
    2456895.37165446        1.657921E+06        1.322668E+03        2.678945E+06        1.680143E+03        9.962504E-02        3.261719E-01       -3.468328E-01        4.912634E+00        1.436887E+00        4.387536E+01
    2456895.37198509        1.656674E+06        1.322166E+03        2.681886E+06        1.681048E+03       -2.280880E-01        7.516479E-02        2.218342E-01        4.950064E+00        1.434751E+00        4.387425E+01
    2456895.37231784        1.657813E+06        1.322574E+03        2.684060E+06        1.681717E+03        4.693517E-02       -7.388306E-02        2.130559E+00        5.011997E+00        1.432553E+00        4.387260E+01
    2456895.37265096        1.659635E+06        1.323276E+03        2.684641E+06        1.681886E+03       -1.894097E-01        5.343628E-02        4.636354E-01        5.101704E+00        1.430367E+00        4.387051E+01
    2456895.37298545        1.657508E+06        1.322485E+03        2.677597E+06        1.679769E+03        2.293296E-02       -1.293945E-01        4.966394E+00        4.920254E+00        1.428195E+00        4.386789E+01
    2456895.37331838        1.656117E+06        1.321939E+03        2.680433E+06        1.680568E+03       -7.180522E-02        2.951050E-01        1.601629E+00        5.025359E+00        1.426109E+00        4.386480E+01
    2456895.37365132        1.660602E+06        1.323691E+03        2.675471E+06        1.678997E+03       -1.401384E-02       -2.227783E-03       -1.300457E+00        5.401009E+00        1.423963E+00        4.386117E+01
    2456895.37417448        1.657313E+06        1.322389E+03        2.684962E+06        1.682016E+03       -1.046335E-01        1.059570E-01       -5.271769E-02        4.888919E+00        1.420657E+00        4.385445E+01
    2456895.37472903        1.659188E+06        1.323144E+03        2.685137E+06        1.682105E+03       -8.801278E-02        3.021240E-03        3.399501E+00        5.162074E+00        1.417165E+00        4.384596E+01
    2456895.37507972        1.657194E+06        1.322324E+03        2.682926E+06        1.681334E+03       -1.889741E-01        1.429138E-01        1.418770E+00        4.716707E+00        1.414928E+00        4.383983E+01
    2456895.37541188        1.660433E+06        1.323669E+03        2.683079E+06        1.681422E+03       -2.062516E-01        2.496338E-02        6.670680E+00        4.841626E+00        1.412920E+00        4.383357E+01
    2456895.37568446        1.657267E+06        1.322358E+03        2.675864E+06        1.679051E+03       -2.601689E-01       -4.806519E-02       -3.440328E-01        4.469030E+00        1.411210E+00        4.382802E+01
    2456895.37595643        1.656937E+06        1.322264E+03        2.679207E+06        1.680143E+03       -6.651378E-02        1.494446E-01        3.104831E+00        5.196874E+00        1.409577E+00        4.382206E+01
    2456895.37622821        1.658766E+06        1.322972E+03        2.680472E+06        1.680564E+03        6.214126E-02        9.762573E-02       -3.335528E-01        5.513363E+00        1.407881E+00        4.381583E+01
    2456895.37650019        1.656484E+06        1.322078E+03        2.678045E+06        1.679800E+03        1.257964E-01        1.705627E-01        4.941345E+00        5.532443E+00        1.406264E+00        4.380927E+01
    2456895.37677219        1.657185E+06        1.322330E+03        2.673425E+06        1.678340E+03        9.818917E-06        1.493835E-01        3.091984E-01        4.974053E+00        1.404585E+00        4.380231E+01
    2456895.37704417        1.652629E+06        1.320520E+03        2.673287E+06        1.678257E+03        5.832003E-02        1.864014E-01       -1.443224E-01        5.352257E+00        1.402984E+00        4.379503E+01
    2456895.37731615        1.655390E+06        1.321653E+03        2.676853E+06        1.679495E+03       -1.411206E-01       -4.968262E-02        8.626089E-01        5.269527E+00        1.401322E+00        4.378737E+01
    2456895.37758813        1.653337E+06        1.320819E+03        2.675161E+06        1.678881E+03       -2.189951E-01        1.254272E-02       -7.184186E-01        4.984161E+00        1.399736E+00        4.377938E+01
    2456895.37786108        1.654911E+06        1.321431E+03        2.672513E+06        1.678057E+03        1.644913E-01        4.109802E-01       -9.915733E-01        4.573590E+00        1.398091E+00        4.377097E+01
    2456895.37813306        1.656882E+06        1.322197E+03        2.674041E+06        1.678569E+03       -1.222729E-01        4.852295E-02        5.974216E-01        4.974875E+00        1.396520E+00        4.376222E+01
    2456895.37840506        1.650426E+06        1.319649E+03        2.673832E+06        1.678442E+03       -6.361788E-02        2.142334E-02        1.347775E-01        4.751069E+00        1.394890E+00        4.375316E+01
    2456895.37867703        1.652779E+06        1.320596E+03        2.669356E+06        1.677039E+03       -1.349628E-01        2.140503E-01        6.060700E-01        5.161239E+00        1.393336E+00        4.374367E+01
    2456895.37894902        1.651995E+06        1.320309E+03        2.672780E+06        1.678079E+03       -7.630767E-02        6.225586E-02        1.378098E-01        4.785702E+00        1.391722E+00        4.373390E+01
    2456895.37922100        1.654713E+06        1.321395E+03        2.678335E+06        1.679933E+03       -6.594793E-02        2.958679E-01        3.278061E+00        4.993090E+00        1.390185E+00        4.372372E+01
    2456895.37949299        1.655205E+06        1.321602E+03        2.681249E+06        1.680833E+03       -9.427012E-02        1.946411E-01       -2.574897E-01        4.638931E+00        1.388587E+00        4.371320E+01
    2456895.37976497        1.655457E+06        1.321704E+03        2.676459E+06        1.679267E+03       -1.421400E-01        2.091980E-01        1.883433E+00        4.997776E+00        1.387062E+00        4.370228E+01
    2456895.38003695        1.657290E+06        1.322413E+03        2.680084E+06        1.680410E+03       -1.083419E-02        1.327209E-01        1.907284E+00        4.925692E+00        1.385480E+00        4.369105E+01
    2456895.38030896        1.656214E+06        1.321998E+03        2.676859E+06        1.679377E+03       -1.375430E-01        2.529907E-02       -6.900420E-01        4.792347E+00        1.383970E+00        4.367938E+01
    2456895.38058090        1.659014E+06        1.323072E+03        2.679292E+06        1.680244E+03       -2.086339E-01       -1.535034E-01       -3.717613E-02        5.010230E+00        1.382402E+00        4.366743E+01
