# Aperture radius = 15.5 pixels (Full_aperture_diameter = 2 * Aperture_radius)
#            BJD_TDB               F_sci             e_F_sci               F_ref             e_F_ref               Pos_X               Pos_Y              FWHM_X              FWHM_Y                Airm              RotAng
    2456855.48725549        1.350755E+06        1.199051E+03        2.138706E+06        1.505639E+03       -2.981455E-03        1.619522E+00       -4.229131E-01        3.039106E+00        1.400347E+00        4.380043E+01
    2456855.48754409        1.348441E+06        1.198083E+03        2.136821E+06        1.504912E+03       -1.977094E-01        1.067734E+00        4.271412E-02        3.099567E+00        1.398628E+00        4.379170E+01
    2456855.48810391        1.351069E+06        1.199185E+03        2.141906E+06        1.506736E+03        4.723140E-02        1.378128E+00       -5.041647E-01        3.200787E+00        1.395355E+00        4.377359E+01
    2456855.48838755        1.350406E+06        1.198853E+03        2.134828E+06        1.504184E+03       -1.187652E-01        1.078262E+00       -2.550626E-01        3.203620E+00        1.393731E+00        4.376384E+01
    2456855.48867106        1.351531E+06        1.199383E+03        2.140864E+06        1.506413E+03       -4.879445E-02        1.440903E+00        8.329153E-02        3.202348E+00        1.392048E+00        4.375367E+01
    2456855.48895482        1.349965E+06        1.198368E+03        2.143461E+06        1.507238E+03       -4.592729E-01        1.076736E+00       -8.151627E-02        3.686364E+00        1.390440E+00        4.374319E+01
    2456855.48923878        1.349772E+06        1.198616E+03        2.136989E+06        1.505081E+03        1.647378E-02        1.248642E+00        1.748776E-01        3.438377E+00        1.388775E+00        4.373224E+01
    2456855.48952217        1.351639E+06        1.199486E+03        2.134504E+06        1.504137E+03       -1.616632E-01        9.626923E-01        6.928396E-02        3.283430E+00        1.387183E+00        4.372092E+01
    2456855.48980593        1.351531E+06        1.199390E+03        2.137545E+06        1.505211E+03       -1.485130E-01        1.091965E+00       -8.160114E-03        3.432150E+00        1.385534E+00        4.370921E+01
    2456855.49008949        1.352009E+06        1.199493E+03        2.140318E+06        1.506176E+03       -9.552002E-02        1.548203E+00       -2.019229E-01        3.121000E+00        1.383962E+00        4.369704E+01
    2456855.49037327        1.354302E+06        1.200483E+03        2.140423E+06        1.506236E+03       -1.977069E-01        1.430313E+00        1.110512E+00        3.377266E+00        1.382330E+00        4.368453E+01
    2456855.49065704        1.351871E+06        1.199411E+03        2.142045E+06        1.506716E+03       -1.498997E-02        1.520584E+00        9.895349E-01        3.158036E+00        1.380706E+00        4.367154E+01
    2456855.49094234        1.352587E+06        1.199693E+03        2.139068E+06        1.505749E+03        1.755375E-02        1.203598E+00        4.925079E-01        3.079207E+00        1.379155E+00        4.365818E+01
    2456855.49122611        1.351813E+06        1.199581E+03        2.136871E+06        1.504975E+03       -1.649773E-02        1.359543E+00        9.400692E-01        3.081909E+00        1.377548E+00        4.364440E+01
    2456855.49150952        1.350101E+06        1.198483E+03        2.137402E+06        1.505135E+03        1.082586E-02        1.080673E+00       -1.646104E-01        2.836991E+00        1.376012E+00        4.363030E+01
    2456855.49179309        1.350615E+06        1.199059E+03        2.142139E+06        1.506833E+03       -2.408340E-02        1.265274E+00       -4.583430E-01        3.119518E+00        1.374421E+00        4.361582E+01
    2456855.49207663        1.353788E+06        1.200410E+03        2.145576E+06        1.508065E+03       -3.126330E-01        1.355453E+00       -4.464035E-01        3.206548E+00        1.372901E+00        4.360087E+01
    2456855.49236040        1.351043E+06        1.199173E+03        2.139982E+06        1.505796E+03       -1.061930E-01        1.222916E+00        1.268306E+00        3.466952E+00        1.371327E+00        4.358539E+01
