# Aperture radius = 15.5 pixels (Full_aperture_diameter = 2 * Aperture_radius)
#            BJD_TDB               F_sci             e_F_sci               F_ref             e_F_ref               Pos_X               Pos_Y              FWHM_X              FWHM_Y                Airm              RotAng
    2456855.48725549        1.827928E+06        1.392333E+03        3.003641E+06        1.781994E+03       -2.981455E-03        1.339050E+00       -4.229131E-01        2.997194E+00        1.400347E+00        4.380043E+01
    2456855.48754409        1.826197E+06        1.391651E+03        2.998367E+06        1.780435E+03       -1.977094E-01        7.919006E-01        4.271412E-02        3.036674E+00        1.398628E+00        4.379170E+01
    2456855.48810391        1.828651E+06        1.392652E+03        3.003838E+06        1.782051E+03        4.723140E-02        1.086761E+00       -5.041647E-01        3.188375E+00        1.395355E+00        4.377359E+01
    2456855.48838755        1.825669E+06        1.391468E+03        3.003116E+06        1.781810E+03       -1.187652E-01        8.081970E-01       -2.550626E-01        3.098447E+00        1.393731E+00        4.376384E+01
    2456855.48867106        1.827628E+06        1.392269E+03        3.000272E+06        1.781009E+03       -4.879445E-02        1.150543E+00        8.329153E-02        3.117447E+00        1.392048E+00        4.375367E+01
    2456855.48895482        1.824754E+06        1.390927E+03        3.002250E+06        1.781512E+03       -4.592729E-01        7.886047E-01       -8.151627E-02        3.596822E+00        1.390440E+00        4.374319E+01
    2456855.48923878        1.826186E+06        1.391714E+03        2.999571E+06        1.780824E+03        1.647378E-02        9.836426E-01        1.748776E-01        3.422925E+00        1.388775E+00        4.373224E+01
    2456855.48952217        1.826813E+06        1.391886E+03        2.999756E+06        1.780840E+03       -1.616632E-01        6.864929E-01        6.928396E-02        3.195336E+00        1.387183E+00        4.372092E+01
    2456855.48980593        1.827075E+06        1.392091E+03        2.999549E+06        1.780792E+03       -1.485130E-01        8.095093E-01       -8.160114E-03        3.389008E+00        1.385534E+00        4.370921E+01
    2456855.49008949        1.830687E+06        1.393379E+03        2.997983E+06        1.780279E+03       -9.552002E-02        1.274567E+00       -2.019229E-01        3.058147E+00        1.383962E+00        4.369704E+01
    2456855.49037327        1.831415E+06        1.393576E+03        3.004494E+06        1.782229E+03       -1.977069E-01        1.165894E+00        1.110512E+00        3.333749E+00        1.382330E+00        4.368453E+01
    2456855.49065704        1.830677E+06        1.393368E+03        3.003330E+06        1.781922E+03       -1.498997E-02        1.251831E+00        9.895349E-01        3.125180E+00        1.380706E+00        4.367154E+01
    2456855.49094234        1.830412E+06        1.393286E+03        3.004994E+06        1.782414E+03        1.755375E-02        9.393921E-01        4.925079E-01        3.041606E+00        1.379155E+00        4.365818E+01
    2456855.49122611        1.829813E+06        1.393062E+03        3.004297E+06        1.782145E+03       -1.649773E-02        1.094482E+00        9.400692E-01        3.046272E+00        1.377548E+00        4.364440E+01
    2456855.49150952        1.829733E+06        1.392996E+03        3.000409E+06        1.781014E+03        1.082586E-02        8.150330E-01       -1.646104E-01        2.827037E+00        1.376012E+00        4.363030E+01
    2456855.49179309        1.829575E+06        1.392964E+03        2.999878E+06        1.780868E+03       -2.408340E-02        9.928894E-01       -4.583430E-01        3.078385E+00        1.374421E+00        4.361582E+01
    2456855.49207663        1.826246E+06        1.391674E+03        3.003996E+06        1.782067E+03       -3.126330E-01        1.103821E+00       -4.464035E-01        3.151067E+00        1.372901E+00        4.360087E+01
    2456855.49236040        1.828549E+06        1.392646E+03        3.011209E+06        1.784182E+03       -1.061930E-01        9.639587E-01        1.268306E+00        3.387646E+00        1.371327E+00        4.358539E+01
    2456855.49264379        1.825570E+06        1.391375E+03        3.006645E+06        1.782844E+03        6.386384E-02        7.964172E-01       -6.614223E-01        3.242080E+00        1.369823E+00        4.356969E+01
    2456855.49292755        1.831845E+06        1.393767E+03        3.001076E+06        1.781203E+03       -2.056197E-01        9.104919E-01       -2.395482E-01        3.125827E+00        1.368264E+00        4.355342E+01
    2456855.49321095        1.827900E+06        1.392314E+03        3.004368E+06        1.782187E+03        4.144069E-02        9.335022E-01       -1.996818E-01        3.153770E+00        1.366776E+00        4.353686E+01
    2456855.49349452        1.829768E+06        1.392999E+03        3.008251E+06        1.783357E+03       -2.227045E-02        1.117126E+00        1.225479E+00        3.194470E+00        1.365234E+00        4.351990E+01
    2456855.49377789        1.831185E+06        1.393576E+03        3.007301E+06        1.783066E+03       -2.978637E-01        8.680725E-01        1.010111E+00        3.362371E+00        1.363760E+00        4.350243E+01
    2456855.49406146        1.829655E+06        1.392989E+03        3.005306E+06        1.782423E+03        2.337543E-01        1.025909E+00       -7.242346E-02        3.155291E+00        1.362234E+00        4.348456E+01
    2456855.49434508        1.829959E+06        1.393117E+03        3.006301E+06        1.782767E+03       -5.524070E-01        1.031219E+00        1.089043E+00        3.228693E+00        1.360775E+00        4.346630E+01
    2456855.49462883        1.829314E+06        1.392938E+03        3.013201E+06        1.784834E+03        1.612104E-01        1.263031E+00        5.185671E-01        3.342395E+00        1.359264E+00        4.344765E+01
    2456855.49491026        1.830849E+06        1.393432E+03        3.006750E+06        1.782859E+03       -2.149058E-03        6.888733E-01        1.793971E-01        3.264761E+00        1.357821E+00        4.342857E+01
    2456855.49519402        1.831080E+06        1.393590E+03        3.010520E+06        1.783962E+03       -2.510664E-01        8.165283E-01       -5.542006E-01        3.251538E+00        1.356385E+00        4.340898E+01
    2456855.49547933        1.828904E+06        1.392793E+03        3.006052E+06        1.782678E+03       -5.153668E-01        1.277496E+00       -1.642427E-01        3.477190E+00        1.354897E+00        4.338890E+01
    2456855.49576291        1.830987E+06        1.393535E+03        3.007585E+06        1.783132E+03        1.423525E-01        6.403503E-01       -1.743350E-01        3.290398E+00        1.353417E+00        4.336852E+01
    2456855.49604647        1.829258E+06        1.392820E+03        3.001896E+06        1.781570E+03       -8.650456E-02        1.114685E+00       -5.512333E-02        3.111095E+00        1.352003E+00        4.334764E+01
    2456855.49633005        1.829371E+06        1.392930E+03        3.011146E+06        1.784203E+03        7.869482E-02        1.122467E+00       -2.795935E-02        3.477891E+00        1.350538E+00        4.332649E+01
    2456855.49661364        1.829100E+06        1.392696E+03        3.007348E+06        1.783066E+03        3.227402E-02        1.065735E+00        8.413081E-01        3.034761E+00        1.349139E+00        4.330463E+01
    2456855.49689722        1.829889E+06        1.393108E+03        3.011623E+06        1.784310E+03       -1.404771E-01        1.069000E+00        9.530687E-02        3.236566E+00        1.347689E+00        4.328265E+01
    2456855.49717888        1.832071E+06        1.393915E+03        3.014765E+06        1.785302E+03       -1.467055E-01        7.631531E-01        1.547275E-01        3.121652E+00        1.346304E+00        4.326016E+01
    2456855.49746245        1.831672E+06        1.393847E+03        3.010123E+06        1.783873E+03       -8.072161E-02        9.573669E-01        1.923170E-01        3.311969E+00        1.344927E+00        4.323699E+01
    2456855.49774619        1.833253E+06        1.394343E+03        3.010653E+06        1.784066E+03        3.240835E-01        1.157227E+00        9.073973E-02        3.282921E+00        1.343499E+00        4.321366E+01
    2456855.49802977        1.833141E+06        1.394328E+03        3.005799E+06        1.782628E+03       -2.959404E-01        1.077393E+00       -1.770287E-01        3.505263E+00        1.342079E+00        4.318972E+01
    2456855.49831488        1.831771E+06        1.393821E+03        3.012718E+06        1.784659E+03       -3.101455E-01        1.255432E+00       -1.093919E+00        3.110455E+00        1.340723E+00        4.316530E+01
    2456855.49859865        1.830291E+06        1.393023E+03        3.015289E+06        1.785488E+03       -2.704008E-01        6.575317E-01        1.105583E+00        3.368026E+00        1.339318E+00        4.314056E+01
    2456855.49888030        1.832690E+06        1.394208E+03        3.012398E+06        1.784628E+03       -2.839073E-01        1.087463E+00       -4.503870E-02        3.463481E+00        1.337976E+00        4.311546E+01
    2456855.49916406        1.831397E+06        1.393624E+03        3.002391E+06        1.781585E+03       -4.321219E-02        1.084686E+00       -3.024125E-01        3.243557E+00        1.336586E+00        4.308969E+01
    2456855.49945150        1.830785E+06        1.393535E+03        3.008402E+06        1.783443E+03       -4.026712E-01        1.296173E+00       -6.057262E-02        3.801804E+00        1.335257E+00        4.306327E+01
    2456855.49973527        1.834381E+06        1.394842E+03        3.008329E+06        1.783432E+03       -2.403770E-01        5.858765E-01        1.092203E+00        3.444988E+00        1.333882E+00        4.303677E+01
    2456855.50001884        1.830323E+06        1.393282E+03        3.009924E+06        1.783833E+03       -3.537621E-02        9.105835E-01        4.800129E-02        3.325179E+00        1.332567E+00        4.300969E+01
    2456855.50030282        1.824161E+06        1.391005E+03        3.010540E+06        1.784094E+03       -3.438350E-01        9.666138E-01       -1.323314E-01        3.699881E+00        1.331205E+00        4.298220E+01
    2456855.50058657        1.830384E+06        1.393382E+03        3.014420E+06        1.785266E+03        8.331066E-02        1.555603E+00       -4.379482E-01        3.993105E+00        1.329905E+00        4.295434E+01
    2456855.50087014        1.831622E+06        1.393872E+03        3.011927E+06        1.784390E+03       -8.083132E-01        1.217651E+00       -4.556074E-01        4.048882E+00        1.328556E+00        4.292590E+01
    2456855.50115371        1.827140E+06        1.392176E+03        3.013855E+06        1.784972E+03        2.976094E-01        8.891602E-01       -3.552904E-01        4.528652E+00        1.327270E+00        4.289712E+01
    2456855.50143767        1.830780E+06        1.393481E+03        3.012906E+06        1.784705E+03       -2.996558E-01        8.387146E-01       -4.587297E-01        3.877274E+00        1.325937E+00        4.286771E+01
    2456855.50172163        1.831643E+06        1.393696E+03        3.022472E+06        1.787577E+03       -1.138470E-01        1.077057E+00       -1.516051E-01        3.682275E+00        1.324664E+00        4.283776E+01
    2456855.50200540        1.829124E+06        1.392818E+03        3.013811E+06        1.784981E+03       -1.634664E-01        9.082031E-01        3.325176E-02        3.792184E+00        1.323344E+00        4.280768E+01
    2456855.50228917        1.836531E+06        1.395623E+03        3.018599E+06        1.786375E+03       -1.290172E-01        1.075562E+00        2.060139E+00        3.141252E+00        1.322032E+00        4.277686E+01
    2456855.50257447        1.833323E+06        1.394475E+03        3.017679E+06        1.786086E+03        5.381243E-01        1.262756E+00        5.284152E-01        3.500018E+00        1.320782E+00        4.274556E+01
    2456855.50285824        1.833986E+06        1.394656E+03        3.015099E+06        1.785337E+03        1.331615E-01        1.038452E+00        2.082356E+00        3.248384E+00        1.319483E+00        4.271385E+01
    2456855.50314165        1.835597E+06        1.395245E+03        3.009071E+06        1.783471E+03        6.264000E-02        1.073212E+00        7.932043E-02        3.027784E+00        1.318242E+00        4.268189E+01
    2456855.50342523        1.832600E+06        1.394031E+03        3.019247E+06        1.786606E+03       -5.509911E-02        9.062805E-01        1.706697E+00        2.947050E+00        1.316957E+00        4.264950E+01
    2456855.50370877        1.835134E+06        1.395004E+03        3.016629E+06        1.785836E+03        8.976224E-03        7.042847E-01        7.162576E-01        3.240425E+00        1.315730E+00        4.261637E+01
    2456855.50399234        1.835347E+06        1.395170E+03        3.018542E+06        1.786381E+03        2.684493E-01        9.790955E-01        1.603597E+00        3.490216E+00        1.314458E+00        4.258303E+01
    2456855.50427593        1.835142E+06        1.395028E+03        3.020692E+06        1.787085E+03       -2.479568E-01        1.272552E+00        2.896118E-02        3.689899E+00        1.313244E+00        4.254895E+01
    2456855.50455969        1.835103E+06        1.395173E+03        3.021465E+06        1.787337E+03       -2.425537E-01        6.271973E-01        5.908442E-01        3.496361E+00        1.311985E+00        4.251441E+01
    2456855.50484307        1.834276E+06        1.394825E+03        3.020773E+06        1.787084E+03       -3.296600E-01        5.041504E-01        1.593492E+00        3.450123E+00        1.310785E+00        4.247957E+01
    2456855.50512665        1.832743E+06        1.394139E+03        3.018847E+06        1.786495E+03        2.882524E-01        1.008881E+00       -5.948257E-02        3.477531E+00        1.309541E+00        4.244435E+01
