# Aperture radius =  9.0 pixels (Full_aperture_diameter = 2 * Aperture_radius)
#            BJD_TDB               F_sci             e_F_sci               F_ref             e_F_ref               Pos_X               Pos_Y              FWHM_X              FWHM_Y                Airm              RotAng
    2456895.36502830        6.210672E+06        2.560300E+03        1.017598E+07        3.273930E+03       -6.981971E-02        7.168579E-01       -3.913698E-01        4.593336E+00        1.483439E+00        4.379752E+01
    2456895.36626013        6.207535E+06        2.559606E+03        1.015911E+07        3.272043E+03       -1.086046E-01        5.108643E-01       -2.038021E-01        5.450871E+00        1.474317E+00        4.382612E+01
    2456895.36665386        6.208268E+06        2.560194E+03        1.015988E+07        3.271624E+03       -1.199396E-01        4.897156E-01        1.884209E+00        5.087208E+00        1.471461E+00        4.383389E+01
    2456895.36699024        6.206244E+06        2.559460E+03        1.016166E+07        3.272503E+03       -1.789965E-02        4.883728E-01        1.732995E+00        4.587205E+00        1.469041E+00        4.384003E+01
    2456895.36732106        6.199933E+06        2.558515E+03        1.017749E+07        3.274929E+03       -2.326096E-01        5.157776E-01       -6.247859E-01        4.527518E+00        1.466723E+00        4.384561E+01
    2456895.36765383        6.199916E+06        2.558089E+03        1.014459E+07        3.269553E+03       -6.923618E-02        2.997742E-01        1.696269E+00        5.174094E+00        1.464331E+00        4.385075E+01
    2456895.36798675        6.202343E+06        2.558599E+03        1.016568E+07        3.273126E+03       -6.027971E-02        6.034241E-01        5.338192E-02        4.707196E+00        1.461955E+00        4.385542E+01
    2456895.36832141        6.203331E+06        2.558874E+03        1.015838E+07        3.271961E+03       -1.069260E-01        5.246277E-01        2.357918E+00        5.185721E+00        1.459592E+00        4.385966E+01
    2456895.36865418        6.205065E+06        2.559647E+03        1.015798E+07        3.271885E+03       -1.502821E-01        4.926147E-01        8.557377E-01        5.183890E+00        1.457324E+00        4.386339E+01
    2456895.36898673        6.204991E+06        2.559192E+03        1.016896E+07        3.273461E+03       -2.596158E-01        7.142334E-01        1.327295E+00        4.963228E+00        1.454989E+00        4.386668E+01
    2456895.36931987        6.213854E+06        2.561090E+03        1.015763E+07        3.272011E+03       -1.156197E-01        5.668945E-01        1.023698E-01        5.214783E+00        1.452669E+00        4.386946E+01
    2456895.36965221        6.202150E+06        2.558589E+03        1.015559E+07        3.271294E+03        2.977454E-02        3.558044E-01       -3.027225E-01        5.106929E+00        1.450362E+00        4.387178E+01
    2456895.36998303        6.211667E+06        2.560621E+03        1.017173E+07        3.274111E+03       -3.482898E-01        7.055969E-01        1.282512E+00        5.143127E+00        1.448148E+00        4.387359E+01
    2456895.37031577        6.214976E+06        2.561350E+03        1.017535E+07        3.274789E+03       -1.399954E-01        5.150452E-01        6.857809E+00        4.752546E+00        1.445869E+00        4.387490E+01
