# Aperture radius =  9.0 pixels (Full_aperture_diameter = 2 * Aperture_radius)
#            BJD_TDB               F_sci             e_F_sci               F_ref             e_F_ref               Pos_X               Pos_Y              FWHM_X              FWHM_Y                Airm              RotAng
    2456895.36502830        1.928657E+06        1.436149E+03        3.334682E+06        1.881067E+03       -6.981971E-02        1.660980E+00       -3.913698E-01        6.029842E+00        1.483439E+00        4.379752E+01
    2456895.36626013        1.929166E+06        1.436433E+03        3.336130E+06        1.880977E+03       -1.086046E-01        1.369446E+00       -2.038021E-01        6.160226E+00        1.474317E+00        4.382612E+01
    2456895.36665386        1.925621E+06        1.433675E+03        3.331163E+06        1.880300E+03       -1.199396E-01        1.357788E+00        1.884209E+00        5.725672E+00        1.471461E+00        4.383389E+01
    2456895.36699024        1.930068E+06        1.436490E+03        3.329239E+06        1.879162E+03       -1.789965E-02        1.289032E+00        1.732995E+00        5.668512E+00        1.469041E+00        4.384003E+01
    2456895.36732106        1.926679E+06        1.434027E+03        3.349622E+06        1.884818E+03       -2.326096E-01        1.371735E+00       -6.247859E-01        5.925467E+00        1.466723E+00        4.384561E+01
    2456895.36765383        1.925739E+06        1.434982E+03        3.322117E+06        1.877172E+03       -6.923618E-02        1.098236E+00        1.696269E+00        5.877104E+00        1.464331E+00        4.385075E+01
    2456895.36798675        1.929678E+06        1.436330E+03        3.338409E+06        1.881778E+03       -6.027971E-02        1.497375E+00        5.338192E-02        5.950297E+00        1.461955E+00        4.385542E+01
    2456895.36832141        1.929287E+06        1.436434E+03        3.330533E+06        1.879492E+03       -1.069260E-01        1.340302E+00        2.357918E+00        5.881242E+00        1.459592E+00        4.385966E+01
    2456895.36865418        1.929044E+06        1.435199E+03        3.335082E+06        1.880788E+03       -1.502821E-01        1.337921E+00        8.557377E-01        6.028329E+00        1.457324E+00        4.386339E+01
    2456895.36898673        1.929594E+06        1.436481E+03        3.333953E+06        1.880580E+03       -2.596158E-01        1.578094E+00        1.327295E+00        5.886971E+00        1.454989E+00        4.386668E+01
    2456895.36931987        1.935500E+06        1.438446E+03        3.335831E+06        1.880982E+03       -1.156197E-01        1.430328E+00        1.023698E-01        6.100989E+00        1.452669E+00        4.386946E+01
    2456895.36965221        1.932059E+06        1.437339E+03        3.337277E+06        1.881276E+03        2.977454E-02        1.110657E+00       -3.027225E-01        5.956244E+00        1.450362E+00        4.387178E+01
    2456895.36998303        1.933023E+06        1.437684E+03        3.338314E+06        1.881696E+03       -3.482898E-01        1.528595E+00        1.282512E+00        5.757792E+00        1.448148E+00        4.387359E+01
    2456895.37031577        1.931850E+06        1.437175E+03        3.327042E+06        1.878727E+03       -1.399954E-01        1.225647E+00        6.857809E+00        5.263092E+00        1.445869E+00        4.387490E+01
    2456895.37064855        1.930450E+06        1.435751E+03        3.346617E+06        1.884114E+03       -1.209598E-01        1.223053E+00        1.997283E+00        5.880165E+00        1.443603E+00        4.387575E+01
    2456895.37098685        1.935881E+06        1.438712E+03        3.335015E+06        1.880902E+03       -8.078615E-02        1.574829E+00       -8.016896E-01        5.993355E+00        1.441351E+00        4.387614E+01
