# Aperture radius = 15.5 pixels (Full_aperture_diameter = 2 * Aperture_radius)
#            BJD_TDB               F_sci             e_F_sci               F_ref             e_F_ref               Pos_X               Pos_Y              FWHM_X              FWHM_Y                Airm              RotAng
    2456855.48725549        3.414184E+06        1.901925E+03        5.515052E+06        2.414649E+03       -2.981455E-03        6.892090E-01       -4.229131E-01        2.848071E+00        1.400347E+00        4.380043E+01
    2456855.48754409        3.412347E+06        1.900962E+03        5.515282E+06        2.434892E+03       -1.977094E-01        1.627502E-01        4.271412E-02        2.905759E+00        1.398628E+00        4.379170E+01
    2456855.48810391        3.414373E+06        1.901987E+03        5.529447E+06        2.434590E+03        4.723140E-02        4.562988E-01       -5.041647E-01        2.993408E+00        1.395355E+00        4.377359E+01
    2456855.48838755        3.416957E+06        1.902228E+03        5.544069E+06        2.436026E+03       -1.187652E-01        1.890564E-01       -2.550626E-01        2.901387E+00        1.393731E+00        4.376384E+01
    2456855.48867106        3.418035E+06        1.902626E+03        5.523928E+06        2.420261E+03       -4.879445E-02        5.336914E-01        8.329153E-02        2.962680E+00        1.392048E+00        4.375367E+01
    2456855.48895482        3.409187E+06        1.898440E+03        5.542513E+06        2.520757E+03       -4.592729E-01        1.448975E-01       -8.151627E-02        3.337861E+00        1.390440E+00        4.374319E+01
    2456855.48923878        3.415651E+06        1.901959E+03        5.508021E+06        2.412747E+03        1.647378E-02        3.402710E-01        1.748776E-01        3.248840E+00        1.388775E+00        4.373224E+01
    2456855.48952217        3.415587E+06        1.901908E+03        5.531724E+06        2.421858E+03       -1.616632E-01        7.089233E-02        6.928396E-02        2.977368E+00        1.387183E+00        4.372092E+01
    2456855.48980593        3.413222E+06        1.901258E+03        5.531849E+06        2.438098E+03       -1.485130E-01        1.844788E-01       -8.160114E-03        3.222686E+00        1.385534E+00        4.370921E+01
    2456855.49008949        3.424533E+06        1.904558E+03        5.537771E+06        2.491781E+03       -9.552002E-02        6.619873E-01       -2.019229E-01        2.900764E+00        1.383962E+00        4.369704E+01
    2456855.49037327        3.419426E+06        1.903188E+03        5.535501E+06        2.440069E+03       -1.977069E-01        5.449829E-01        1.110512E+00        3.163377E+00        1.382330E+00        4.368453E+01
    2456855.49065704        3.421069E+06        1.903836E+03        5.537168E+06        2.436248E+03       -1.498997E-02        6.556702E-01        9.895349E-01        2.848869E+00        1.380706E+00        4.367154E+01
    2456855.49094234        3.421207E+06        1.903427E+03        5.542954E+06        2.437542E+03        1.755375E-02        3.384705E-01        4.925079E-01        2.824097E+00        1.379155E+00        4.365818E+01
    2456855.49122611        3.422167E+06        1.904423E+03        5.562827E+06        2.450806E+03       -1.649773E-02        4.979858E-01        9.400692E-01        2.851728E+00        1.377548E+00        4.364440E+01
    2456855.49150952        3.420189E+06        1.903181E+03        5.533718E+06        2.418374E+03        1.082586E-02        2.076416E-01       -1.646104E-01        2.659028E+00        1.376012E+00        4.363030E+01
    2456855.49179309        3.422560E+06        1.904152E+03        5.523987E+06        2.416530E+03       -2.408340E-02        4.017944E-01       -4.583430E-01        2.831161E+00        1.374421E+00        4.361582E+01
    2456855.49207663        3.419553E+06        1.902679E+03        5.527087E+06        2.417411E+03       -3.126330E-01        4.972229E-01       -4.464035E-01        2.961305E+00        1.372901E+00        4.360087E+01
    2456855.49236040        3.421102E+06        1.903826E+03        5.542165E+06        2.420789E+03       -1.061930E-01        3.632202E-01        1.268306E+00        3.184640E+00        1.371327E+00        4.358539E+01
    2456855.49264379        3.424771E+06        1.904403E+03        5.551166E+06        2.445597E+03        6.386384E-02        1.952820E-01       -6.614223E-01        3.036334E+00        1.369823E+00        4.356969E+01
    2456855.49292755        3.423452E+06        1.904095E+03        5.536275E+06        2.419165E+03       -2.056197E-01        2.993469E-01       -2.395482E-01        2.892091E+00        1.368264E+00        4.355342E+01
    2456855.49321095        3.428208E+06        1.905075E+03        5.517105E+06        2.418396E+03        4.144069E-02        3.420105E-01       -1.996818E-01        2.968055E+00        1.366776E+00        4.353686E+01
    2456855.49349452        3.422668E+06        1.904165E+03        5.536054E+06        2.418884E+03       -2.227045E-02        5.147095E-01        1.225479E+00        3.052414E+00        1.365234E+00        4.351990E+01
    2456855.49377789        3.430983E+06        1.906236E+03        5.532679E+06        2.418485E+03       -2.978637E-01        2.589722E-01        1.010111E+00        3.161695E+00        1.363760E+00        4.350243E+01
    2456855.49406146        3.425604E+06        1.904780E+03        5.556928E+06        2.449194E+03        2.337543E-01        4.292603E-01       -7.242346E-02        2.917086E+00        1.362234E+00        4.348456E+01
    2456855.49434508        3.425878E+06        1.904436E+03        5.540921E+06        2.419725E+03       -5.524070E-01        4.500732E-01        1.089043E+00        3.062734E+00        1.360775E+00        4.346630E+01
    2456855.49462883        3.428322E+06        1.905057E+03        5.559628E+06        2.424244E+03        1.612104E-01        6.646423E-01        5.185671E-01        3.175239E+00        1.359264E+00        4.344765E+01
    2456855.49491026        3.430915E+06        1.906089E+03        5.545516E+06        2.427012E+03       -2.149058E-03        1.109619E-01        1.793971E-01        3.071418E+00        1.357821E+00        4.342857E+01
    2456855.49519402        3.429058E+06        1.905617E+03        5.564801E+06        2.481854E+03       -2.510664E-01        2.162476E-01       -5.542006E-01        3.062840E+00        1.356385E+00        4.340898E+01
    2456855.49547933        3.430672E+06        1.905657E+03        5.554737E+06        2.467959E+03       -5.153668E-01        6.822205E-01       -1.642427E-01        3.256170E+00        1.354897E+00        4.338890E+01
    2456855.49576291        3.429244E+06        1.905344E+03        5.533159E+06        2.418797E+03        1.423525E-01        6.756592E-02       -1.743350E-01        3.079005E+00        1.353417E+00        4.336852E+01
    2456855.49604647        3.424555E+06        1.903987E+03        5.534638E+06        2.419151E+03       -8.650456E-02        5.378418E-01       -5.512333E-02        2.953054E+00        1.352003E+00        4.334764E+01
    2456855.49633005        3.431344E+06        1.906337E+03        5.559699E+06        2.431144E+03        7.869482E-02        5.461121E-01       -2.795935E-02        3.228958E+00        1.350538E+00        4.332649E+01
    2456855.49661364        3.429254E+06        1.905278E+03        5.546501E+06        2.431900E+03        3.227402E-02        5.013428E-01        8.413081E-01        2.851245E+00        1.349139E+00        4.330463E+01
    2456855.49689722        3.428990E+06        1.905510E+03        5.550489E+06        2.422162E+03       -1.404771E-01        4.919128E-01        9.530687E-02        3.036900E+00        1.347689E+00        4.328265E+01
    2456855.49717888        3.432521E+06        1.906559E+03        5.558525E+06        2.424131E+03       -1.467055E-01        1.904602E-01        1.547275E-01        2.929172E+00        1.346304E+00        4.326016E+01
    2456855.49746245        3.432889E+06        1.906719E+03        5.555795E+06        2.423047E+03       -8.072161E-02        3.753357E-01        1.923170E-01        3.133518E+00        1.344927E+00        4.323699E+01
    2456855.49774619        3.433677E+06        1.906579E+03        5.559907E+06        2.446885E+03        3.240835E-01        5.946350E-01        9.073973E-02        3.050544E+00        1.343499E+00        4.321366E+01
    2456855.49802977        3.436439E+06        1.907978E+03        5.548061E+06        2.447184E+03       -2.959404E-01        4.844055E-01       -1.770287E-01        3.283922E+00        1.342079E+00        4.318972E+01
    2456855.49831488        3.433806E+06        1.907063E+03        5.544259E+06        2.421794E+03       -3.101455E-01        6.782227E-01       -1.093919E+00        2.903397E+00        1.340723E+00        4.316530E+01
    2456855.49859865        3.429875E+06        1.904052E+03        5.574118E+06        2.427054E+03       -2.704008E-01        8.181763E-02        1.105583E+00        3.172205E+00        1.339318E+00        4.314056E+01
    2456855.49888030        3.434570E+06        1.907119E+03        5.542602E+06        2.420468E+03       -2.839073E-01        5.038452E-01       -4.503870E-02        3.283961E+00        1.337976E+00        4.311546E+01
    2456855.49916406        3.432792E+06        1.906340E+03        5.561921E+06        2.506169E+03       -4.321219E-02        5.435486E-01       -3.024125E-01        3.036734E+00        1.336586E+00        4.308969E+01
    2456855.49945150        3.434831E+06        1.906901E+03        5.548508E+06        2.421022E+03       -4.026712E-01        7.252197E-01       -6.057262E-02        3.617836E+00        1.335257E+00        4.306327E+01
    2456855.49973527        3.436947E+06        1.907515E+03        5.556156E+06        2.422984E+03       -2.403770E-01        2.151489E-02        1.092203E+00        3.264808E+00        1.333882E+00        4.303677E+01
    2456855.50001884        3.432543E+06        1.906544E+03        5.575885E+06        2.505805E+03       -3.537621E-02        3.693542E-01        4.800129E-02        3.046640E+00        1.332567E+00        4.300969E+01
    2456855.50030282        3.431353E+06        1.905941E+03        5.556436E+06        2.422284E+03       -3.438350E-01        4.033203E-01       -1.323314E-01        3.469014E+00        1.331205E+00        4.298220E+01
    2456855.50058657        3.440356E+06        1.908412E+03        5.559883E+06        2.422893E+03        8.331066E-02        9.954224E-01       -4.379482E-01        3.728051E+00        1.329905E+00        4.295434E+01
    2456855.50087014        3.435112E+06        1.906955E+03        5.550081E+06        2.421643E+03       -8.083132E-01        6.486511E-01       -4.556074E-01        3.816454E+00        1.328556E+00        4.292590E+01
    2456855.50115371        3.431748E+06        1.906051E+03        5.563180E+06        2.424391E+03        2.976094E-01        3.283997E-01       -3.552904E-01        4.247337E+00        1.327270E+00        4.289712E+01
    2456855.50143767        3.435403E+06        1.907328E+03        5.560799E+06        2.442746E+03       -2.996558E-01        2.756348E-01       -4.587297E-01        3.629315E+00        1.325937E+00        4.286771E+01
    2456855.50172163        3.435505E+06        1.907418E+03        5.574232E+06        2.429886E+03       -1.138470E-01        5.389404E-01       -1.516051E-01        3.411543E+00        1.324664E+00        4.283776E+01
    2456855.50200540        3.431551E+06        1.906022E+03        5.572683E+06        2.426657E+03       -1.634664E-01        3.657532E-01        3.325176E-02        3.639084E+00        1.323344E+00        4.280768E+01
    2456855.50228917        3.440724E+06        1.908596E+03        5.572377E+06        2.426918E+03       -1.290172E-01        5.456848E-01        2.060139E+00        2.924583E+00        1.322032E+00        4.277686E+01
    2456855.50257447        3.442288E+06        1.908902E+03        5.577148E+06        2.425925E+03        5.381243E-01        7.358398E-01        5.284152E-01        3.238446E+00        1.320782E+00        4.274556E+01
    2456855.50285824        3.441890E+06        1.909151E+03        5.584010E+06        2.448694E+03        1.331615E-01        5.034790E-01        2.082356E+00        3.007969E+00        1.319483E+00        4.271385E+01
    2456855.50314165        3.438340E+06        1.907785E+03        5.591422E+06        2.545809E+03        6.264000E-02        5.380554E-01        7.932043E-02        2.809867E+00        1.318242E+00        4.268189E+01
    2456855.50342523        3.441927E+06        1.908923E+03        5.585060E+06        2.430185E+03       -5.509911E-02        3.774719E-01        1.706697E+00        2.741372E+00        1.316957E+00        4.264950E+01
    2456855.50370877        3.442357E+06        1.908936E+03        5.585961E+06        2.437811E+03        8.976224E-03        1.779785E-01        7.162576E-01        3.040619E+00        1.315730E+00        4.261637E+01
    2456855.50399234        3.440027E+06        1.908330E+03        5.582230E+06        2.429212E+03        2.684493E-01        4.488220E-01        1.603597E+00        3.192774E+00        1.314458E+00        4.258303E+01
    2456855.50427593        3.444664E+06        1.909541E+03        5.579720E+06        2.434259E+03       -2.479568E-01        7.331543E-01        2.896118E-02        3.472100E+00        1.313244E+00        4.254895E+01
