# Aperture radius = 15.5 pixels (Full_aperture_diameter = 2 * Aperture_radius)
#            BJD_TDB               F_sci             e_F_sci               F_ref             e_F_ref               Pos_X               Pos_Y              FWHM_X              FWHM_Y                Airm              RotAng
    2456855.48725549        2.934403E+06        1.760088E+03        4.710771E+06        2.228644E+03       -2.981455E-03        7.413940E-01       -4.229131E-01        2.923918E+00        1.400347E+00        4.380043E+01
    2456855.48754409        2.932266E+06        1.759586E+03        4.708107E+06        2.227982E+03       -1.977094E-01        2.175903E-01        4.271412E-02        2.958854E+00        1.398628E+00        4.379170E+01
    2456855.48810391        2.935556E+06        1.760484E+03        4.714119E+06        2.229469E+03        4.723140E-02        5.058594E-01       -5.041647E-01        3.081856E+00        1.395355E+00        4.377359E+01
    2456855.48838755        2.934751E+06        1.760257E+03        4.709401E+06        2.228352E+03       -1.187652E-01        2.352905E-01       -2.550626E-01        2.970731E+00        1.393731E+00        4.376384E+01
    2456855.48867106        2.931259E+06        1.759206E+03        4.709775E+06        2.228495E+03       -4.879445E-02        5.847168E-01        8.329153E-02        3.029558E+00        1.392048E+00        4.375367E+01
    2456855.48895482        2.933058E+06        1.760643E+03        4.708715E+06        2.228099E+03       -4.592729E-01        2.050781E-01       -8.151627E-02        3.414788E+00        1.390440E+00        4.374319E+01
    2456855.48923878        2.925737E+06        1.757607E+03        4.695693E+06        2.225196E+03        1.647378E-02        3.915405E-01        1.748776E-01        3.328208E+00        1.388775E+00        4.373224E+01
    2456855.48952217        2.927019E+06        1.757952E+03        4.709006E+06        2.228258E+03       -1.616632E-01        1.265259E-01        6.928396E-02        3.041917E+00        1.387183E+00        4.372092E+01
    2456855.48980593        2.925269E+06        1.757457E+03        4.702191E+06        2.226622E+03       -1.485130E-01        2.322388E-01       -8.160114E-03        3.298535E+00        1.385534E+00        4.370921E+01
    2456855.49008949        2.933572E+06        1.759843E+03        4.703275E+06        2.226708E+03       -9.552002E-02        7.100525E-01       -2.019229E-01        2.976376E+00        1.383962E+00        4.369704E+01
    2456855.49037327        2.930908E+06        1.759093E+03        4.701279E+06        2.226410E+03       -1.977069E-01        5.941162E-01        1.110512E+00        3.236470E+00        1.382330E+00        4.368453E+01
    2456855.49065704        2.930252E+06        1.758807E+03        4.708266E+06        2.227961E+03       -1.498997E-02        7.008972E-01        9.895349E-01        2.938133E+00        1.380706E+00        4.367154E+01
    2456855.49094234        2.931870E+06        1.759358E+03        4.711928E+06        2.228988E+03        1.755375E-02        3.861084E-01        4.925079E-01        2.919981E+00        1.379155E+00        4.365818E+01
    2456855.49122611        2.929819E+06        1.758691E+03        4.706549E+06        2.227710E+03       -1.649773E-02        5.434875E-01        9.400692E-01        2.944656E+00        1.377548E+00        4.364440E+01
    2456855.49150952        2.934943E+06        1.760240E+03        4.707274E+06        2.227885E+03        1.082586E-02        2.523804E-01       -1.646104E-01        2.737869E+00        1.376012E+00        4.363030E+01
    2456855.49179309        2.930146E+06        1.758871E+03        4.709636E+06        2.228454E+03       -2.408340E-02        4.498901E-01       -4.583430E-01        2.942958E+00        1.374421E+00        4.361582E+01
    2456855.49207663        2.933779E+06        1.759955E+03        4.712307E+06        2.229015E+03       -3.126330E-01        5.443726E-01       -4.464035E-01        3.041894E+00        1.372901E+00        4.360087E+01
    2456855.49236040        2.928589E+06        1.758389E+03        4.709797E+06        2.229217E+03       -1.061930E-01        4.152222E-01        1.268306E+00        3.272785E+00        1.371327E+00        4.358539E+01
    2456855.49264379        2.928329E+06        1.758333E+03        4.711343E+06        2.228816E+03        6.386384E-02        2.410583E-01       -6.614223E-01        3.105965E+00        1.369823E+00        4.356969E+01
    2456855.49292755        2.927685E+06        1.758061E+03        4.708411E+06        2.228123E+03       -2.056197E-01        3.502502E-01       -2.395482E-01        2.984952E+00        1.368264E+00        4.355342E+01
    2456855.49321095        2.929248E+06        1.758625E+03        4.710013E+06        2.228548E+03        4.144069E-02        3.871460E-01       -1.996818E-01        3.044609E+00        1.366776E+00        4.353686E+01
    2456855.49349452        2.925598E+06        1.757456E+03        4.705753E+06        2.227419E+03       -2.227045E-02        5.635071E-01        1.225479E+00        3.102781E+00        1.365234E+00        4.351990E+01
    2456855.49377789        2.926239E+06        1.757781E+03        4.708139E+06        2.228113E+03       -2.978637E-01        3.056946E-01        1.010111E+00        3.230064E+00        1.363760E+00        4.350243E+01
    2456855.49406146        2.927890E+06        1.758183E+03        4.706516E+06        2.227636E+03        2.337543E-01        4.745483E-01       -7.242346E-02        2.973106E+00        1.362234E+00        4.348456E+01
    2456855.49434508        2.931613E+06        1.759278E+03        4.702189E+06        2.226717E+03       -5.524070E-01        4.990540E-01        1.089043E+00        3.125092E+00        1.360775E+00        4.346630E+01
    2456855.49462883        2.925943E+06        1.757638E+03        4.708120E+06        2.227968E+03        1.612104E-01        7.132263E-01        5.185671E-01        3.282418E+00        1.359264E+00        4.344765E+01
    2456855.49491026        2.931452E+06        1.759304E+03        4.698288E+06        2.225791E+03       -2.149058E-03        1.529846E-01        1.793971E-01        3.133112E+00        1.357821E+00        4.342857E+01
    2456855.49519402        2.926018E+06        1.757659E+03        4.702690E+06        2.226702E+03       -2.510664E-01        2.630615E-01       -5.542006E-01        3.135785E+00        1.356385E+00        4.340898E+01
    2456855.49547933        2.928009E+06        1.758201E+03        4.707064E+06        2.228458E+03       -5.153668E-01        7.251282E-01       -1.642427E-01        3.344030E+00        1.354897E+00        4.338890E+01
    2456855.49576291        2.928927E+06        1.758478E+03        4.708112E+06        2.228009E+03        1.423525E-01        1.178589E-01       -1.743350E-01        3.164459E+00        1.353417E+00        4.336852E+01
    2456855.49604647        2.927574E+06        1.758136E+03        4.705712E+06        2.227428E+03       -8.650456E-02        5.847168E-01       -5.512333E-02        3.014091E+00        1.352003E+00        4.334764E+01
