# Aperture radius =  9.0 pixels (Full_aperture_diameter = 2 * Aperture_radius)
#            BJD_TDB               F_sci             e_F_sci               F_ref             e_F_ref               Pos_X               Pos_Y              FWHM_X              FWHM_Y                Airm              RotAng
    2456895.36502830        1.544897E+06        1.276881E+03        2.526946E+06        1.631604E+03       -6.981971E-02        2.525635E-01       -3.913698E-01        4.535824E+00        1.483439E+00        4.379752E+01
    2456895.36626013        1.543418E+06        1.276269E+03        2.519953E+06        1.629537E+03       -1.086046E-01        2.050781E-02       -2.038021E-01        5.539144E+00        1.474317E+00        4.382612E+01
    2456895.36665386        1.545981E+06        1.277459E+03        2.522637E+06        1.630230E+03       -1.199396E-01       -7.019043E-04        1.884209E+00        5.222630E+00        1.471461E+00        4.383389E+01
    2456895.36699024        1.543343E+06        1.276250E+03        2.523759E+06        1.630790E+03       -1.789965E-02       -3.631592E-03        1.732995E+00        4.642055E+00        1.469041E+00        4.384003E+01
    2456895.36732106        1.543684E+06        1.276595E+03        2.514844E+06        1.627834E+03       -2.326096E-01        5.892944E-02       -6.247859E-01        4.435396E+00        1.466723E+00        4.384561E+01
    2456895.36765383        1.543182E+06        1.276263E+03        2.520935E+06        1.629812E+03       -6.923618E-02       -1.689453E-01        1.696269E+00        5.222910E+00        1.464331E+00        4.385075E+01
    2456895.36798675        1.540787E+06        1.275226E+03        2.518882E+06        1.629247E+03       -6.027971E-02        1.238098E-01        5.338192E-02        4.830371E+00        1.461955E+00        4.385542E+01
    2456895.36832141        1.541081E+06        1.275399E+03        2.525094E+06        1.631152E+03       -1.069260E-01        4.165649E-02        2.357918E+00        5.305728E+00        1.459592E+00        4.385966E+01
    2456895.36865418        1.543489E+06        1.276550E+03        2.520267E+06        1.629622E+03       -1.502821E-01        3.222656E-02        8.557377E-01        5.286542E+00        1.457324E+00        4.386339E+01
    2456895.36898673        1.541470E+06        1.275576E+03        2.525693E+06        1.631394E+03       -2.596158E-01        2.541809E-01        1.327295E+00        5.034154E+00        1.454989E+00        4.386668E+01
    2456895.36931987        1.545707E+06        1.277297E+03        2.524420E+06        1.631049E+03       -1.156197E-01        1.059875E-01        1.023698E-01        5.292829E+00        1.452669E+00        4.386946E+01
    2456895.36965221        1.541954E+06        1.275742E+03        2.520942E+06        1.629687E+03        2.977454E-02       -9.429932E-02       -3.027225E-01        5.080139E+00        1.450362E+00        4.387178E+01
    2456895.36998303        1.543997E+06        1.276627E+03        2.528169E+06        1.632185E+03       -3.482898E-01        2.310181E-01        1.282512E+00        5.290266E+00        1.448148E+00        4.387359E+01
    2456895.37031577        1.546306E+06        1.277634E+03        2.535968E+06        1.634795E+03       -1.399954E-01        4.794312E-02        6.857809E+00        4.809451E+00        1.445869E+00        4.387490E+01
    2456895.37064855        1.545908E+06        1.277528E+03        2.530325E+06        1.632960E+03       -1.209598E-01        3.967285E-02        1.997283E+00        5.291153E+00        1.443603E+00        4.387575E+01
    2456895.37098685        1.542716E+06        1.276121E+03        2.533222E+06        1.633917E+03       -8.078615E-02        2.841187E-01       -8.016896E-01        5.235292E+00        1.441351E+00        4.387614E+01
    2456895.37131978        1.544859E+06        1.276946E+03        2.532997E+06        1.633791E+03       -1.135270E-01        4.272461E-03        2.589566E+01        5.210903E+00        1.439112E+00        4.387601E+01
    2456895.37165446        1.545332E+06        1.277216E+03        2.530572E+06        1.633042E+03        9.962504E-02        3.215332E-01       -3.468328E-01        4.933500E+00        1.436887E+00        4.387536E+01
    2456895.37198509        1.545888E+06        1.277362E+03        2.532403E+06        1.633621E+03       -2.280880E-01        7.003784E-02        2.218342E-01        4.946695E+00        1.434751E+00        4.387425E+01
