# Aperture radius =  9.0 pixels (Full_aperture_diameter = 2 * Aperture_radius)
#            BJD_TDB               F_sci             e_F_sci               F_ref             e_F_ref               Pos_X               Pos_Y              FWHM_X              FWHM_Y                Airm              RotAng
    2456895.36502830        1.511846E+06        1.263225E+03        2.510819E+06        1.626264E+03       -6.981971E-02        2.364807E-01       -3.913698E-01        4.634131E+00        1.483439E+00        4.379752E+01
    2456895.36626013        1.511962E+06        1.263261E+03        2.505053E+06        1.624803E+03       -1.086046E-01       -3.753662E-03       -2.038021E-01        5.640265E+00        1.474317E+00        4.382612E+01
    2456895.36665386        1.511085E+06        1.263081E+03        2.507959E+06        1.625538E+03       -1.199396E-01       -2.322388E-02        1.884209E+00        5.321618E+00        1.471461E+00        4.383389E+01
    2456895.36699024        1.512470E+06        1.263463E+03        2.508781E+06        1.626029E+03       -1.789965E-02       -2.139282E-02        1.732995E+00        4.781980E+00        1.469041E+00        4.384003E+01
    2456895.36732106        1.512795E+06        1.263833E+03        2.510129E+06        1.626303E+03       -2.326096E-01        3.488159E-02       -6.247859E-01        4.552799E+00        1.466723E+00        4.384561E+01
    2456895.36765383        1.512024E+06        1.263299E+03        2.510457E+06        1.626523E+03       -6.923618E-02       -1.973877E-01        1.696269E+00        5.333615E+00        1.464331E+00        4.385075E+01
    2456895.36798675        1.510381E+06        1.262675E+03        2.508425E+06        1.625947E+03       -6.027971E-02        9.628296E-02        5.338192E-02        4.972945E+00        1.461955E+00        4.385542E+01
    2456895.36832141        1.509801E+06        1.262426E+03        2.508387E+06        1.625823E+03       -1.069260E-01        1.119995E-02        2.357918E+00        5.407243E+00        1.459592E+00        4.385966E+01
    2456895.36865418        1.511313E+06        1.263217E+03        2.510098E+06        1.626453E+03       -1.502821E-01        1.770020E-03        8.557377E-01        5.380776E+00        1.457324E+00        4.386339E+01
    2456895.36898673        1.509504E+06        1.262318E+03        2.508906E+06        1.625924E+03       -2.596158E-01        2.257996E-01        1.327295E+00        5.147577E+00        1.454989E+00        4.386668E+01
    2456895.36931987        1.510381E+06        1.262684E+03        2.508216E+06        1.625784E+03       -1.156197E-01        7.965088E-02        1.023698E-01        5.378859E+00        1.452669E+00        4.386946E+01
    2456895.36965221        1.507738E+06        1.261544E+03        2.505692E+06        1.624947E+03        2.977454E-02       -1.190796E-01       -3.027225E-01        5.194100E+00        1.450362E+00        4.387178E+01
    2456895.36998303        1.512773E+06        1.263694E+03        2.507429E+06        1.625496E+03       -3.482898E-01        2.077637E-01        1.282512E+00        5.369710E+00        1.448148E+00        4.387359E+01
    2456895.37031577        1.515232E+06        1.264720E+03        2.514048E+06        1.627755E+03       -1.399954E-01        2.478027E-02        6.857809E+00        4.952903E+00        1.445869E+00        4.387490E+01
    2456895.37064855        1.511450E+06        1.263292E+03        2.512567E+06        1.627233E+03       -1.209598E-01        1.562500E-02        1.997283E+00        5.387171E+00        1.443603E+00        4.387575E+01
    2456895.37098685        1.513168E+06        1.263891E+03        2.511436E+06        1.626806E+03       -8.078615E-02        2.672729E-01       -8.016896E-01        5.313797E+00        1.441351E+00        4.387614E+01
    2456895.37131978        1.509795E+06        1.262436E+03        2.514462E+06        1.627817E+03       -1.135270E-01       -1.565552E-02        2.589566E+01        5.309033E+00        1.439112E+00        4.387601E+01
    2456895.37165446        1.512283E+06        1.263498E+03        2.514271E+06        1.627744E+03        9.962504E-02        3.018494E-01       -3.468328E-01        5.040208E+00        1.436887E+00        4.387536E+01
    2456895.37198509        1.513895E+06        1.264149E+03        2.513261E+06        1.627448E+03       -2.280880E-01        5.450439E-02        2.218342E-01        5.039437E+00        1.434751E+00        4.387425E+01
    2456895.37231784        1.512742E+06        1.263619E+03        2.516414E+06        1.628497E+03        4.693517E-02       -1.039734E-01        2.130559E+00        5.109976E+00        1.432553E+00        4.387260E+01
    2456895.37265096        1.512859E+06        1.263705E+03        2.518249E+06        1.628998E+03       -1.894097E-01        3.015137E-02        4.636354E-01        5.193951E+00        1.430367E+00        4.387051E+01
    2456895.37298545        1.514414E+06        1.264370E+03        2.512248E+06        1.627121E+03        2.293296E-02       -1.585083E-01        4.966394E+00        5.010159E+00        1.428195E+00        4.386789E+01
    2456895.37331838        1.509767E+06        1.262432E+03        2.518353E+06        1.629040E+03       -7.180522E-02        2.754211E-01        1.601629E+00        5.104890E+00        1.426109E+00        4.386480E+01
    2456895.37365132        1.512845E+06        1.263686E+03        2.510508E+06        1.626540E+03       -1.401384E-02       -2.285767E-02       -1.300457E+00        5.479729E+00        1.423963E+00        4.386117E+01
    2456895.37417448        1.511733E+06        1.263213E+03        2.517698E+06        1.628868E+03       -1.046335E-01        8.193970E-02       -5.271769E-02        5.000719E+00        1.420657E+00        4.385445E+01
    2456895.37472903        1.512941E+06        1.263766E+03        2.513584E+06        1.627549E+03       -8.801278E-02       -2.670288E-02        3.399501E+00        5.264551E+00        1.417165E+00        4.384596E+01
    2456895.37507972        1.508692E+06        1.261999E+03        2.516117E+06        1.628389E+03       -1.889741E-01        1.113892E-01        1.418770E+00        4.855175E+00        1.414928E+00        4.383983E+01
    2456895.37541188        1.513348E+06        1.263931E+03        2.511737E+06        1.626886E+03       -2.062516E-01       -3.051758E-04        6.670680E+00        4.948179E+00        1.412920E+00        4.383357E+01
    2456895.37568446        1.513816E+06        1.264092E+03        2.514624E+06        1.627877E+03       -2.601689E-01       -7.019043E-02       -3.440328E-01        4.569732E+00        1.411210E+00        4.382802E+01
    2456895.37595643        1.513175E+06        1.263910E+03        2.512962E+06        1.627295E+03       -6.651378E-02        1.261902E-01        3.104831E+00        5.310765E+00        1.409577E+00        4.382206E+01
    2456895.37622821        1.513423E+06        1.263919E+03        2.513297E+06        1.627481E+03        6.214126E-02        7.211304E-02       -3.335528E-01        5.611135E+00        1.407881E+00        4.381583E+01
    2456895.37650019        1.510331E+06        1.262670E+03        2.514039E+06        1.627712E+03        1.257964E-01        1.457520E-01        4.941345E+00        5.633961E+00        1.406264E+00        4.380927E+01
    2456895.37677219        1.514187E+06        1.264264E+03        2.508068E+06        1.625656E+03        9.818917E-06        1.286316E-01        3.091984E-01        5.079976E+00        1.404585E+00        4.380231E+01
    2456895.37704417        1.510254E+06        1.262600E+03        2.512258E+06        1.627083E+03        5.832003E-02        1.524658E-01       -1.443224E-01        5.477882E+00        1.402984E+00        4.379503E+01
    2456895.37731615        1.511086E+06        1.262968E+03        2.511348E+06        1.626793E+03       -1.411206E-01       -7.794189E-02        8.626089E-01        5.392619E+00        1.401322E+00        4.378737E+01
    2456895.37758813        1.507166E+06        1.261291E+03        2.509600E+06        1.626269E+03       -2.189951E-01       -9.368896E-03       -7.184186E-01        5.078384E+00        1.399736E+00        4.377938E+01
    2456895.37786108        1.508151E+06        1.261756E+03        2.507956E+06        1.625652E+03        1.644913E-01        3.793945E-01       -9.915733E-01        4.728693E+00        1.398091E+00        4.377097E+01
    2456895.37813306        1.510197E+06        1.262625E+03        2.504189E+06        1.624512E+03       -1.222729E-01        3.036499E-02        5.974216E-01        5.054555E+00        1.396520E+00        4.376222E+01
    2456895.37840506        1.509316E+06        1.262280E+03        2.507372E+06        1.625562E+03       -6.361788E-02       -6.713867E-04        1.347775E-01        4.832671E+00        1.394890E+00        4.375316E+01
    2456895.37867703        1.506913E+06        1.261193E+03        2.501578E+06        1.623587E+03       -1.349628E-01        1.980896E-01        6.060700E-01        5.245422E+00        1.393336E+00        4.374367E+01
    2456895.37894902        1.508294E+06        1.261819E+03        2.504782E+06        1.624705E+03       -7.630767E-02        3.359985E-02        1.378098E-01        4.901996E+00        1.391722E+00        4.373390E+01
    2456895.37922100        1.506119E+06        1.260918E+03        2.510326E+06        1.626544E+03       -6.594793E-02        2.739258E-01        3.278061E+00        5.095416E+00        1.390185E+00        4.372372E+01
    2456895.37949299        1.508728E+06        1.262021E+03        2.512126E+06        1.627022E+03       -9.427012E-02        1.752625E-01       -2.574897E-01        4.737559E+00        1.388587E+00        4.371320E+01
    2456895.37976497        1.507469E+06        1.261491E+03        2.509344E+06        1.626058E+03       -1.421400E-01        1.884460E-01        1.883433E+00        5.099894E+00        1.387062E+00        4.370228E+01
    2456895.38003695        1.512742E+06        1.263647E+03        2.508752E+06        1.625980E+03       -1.083419E-02        1.122742E-01        1.907284E+00        5.019599E+00        1.385480E+00        4.369105E+01
    2456895.38030896        1.509038E+06        1.262187E+03        2.507274E+06        1.625470E+03       -1.375430E-01        1.007080E-02       -6.900420E-01        4.946199E+00        1.383970E+00        4.367938E+01
    2456895.38058090        1.513556E+06        1.263987E+03        2.515137E+06        1.628129E+03       -2.086339E-01       -1.793823E-01       -3.717613E-02        5.109221E+00        1.382402E+00        4.366743E+01
    2456895.38085288        1.510116E+06        1.262648E+03        2.508421E+06        1.625892E+03       -4.472479E-02        1.158752E-01       -2.848992E-01        4.912902E+00        1.380908E+00        4.365502E+01
    2456895.38112490        1.510135E+06        1.262558E+03        2.507980E+06        1.625619E+03       -1.702600E-01        1.556091E-01        1.372387E+00        4.631042E+00        1.379356E+00        4.364236E+01
    2456895.38139686        1.508506E+06        1.261917E+03        2.512161E+06        1.627098E+03       -1.179498E-01        1.150513E-02       -3.093591E-01        4.667890E+00        1.377876E+00        4.362919E+01
