# Aperture radius =  9.0 pixels (Full_aperture_diameter = 2 * Aperture_radius)
#            BJD_TDB               F_sci             e_F_sci               F_ref             e_F_ref               Pos_X               Pos_Y              FWHM_X              FWHM_Y                Airm              RotAng
    2456895.36502830        1.463072E+06        1.242692E+03        2.502343E+06        1.623621E+03       -6.981971E-02        2.410278E-01       -3.913698E-01        4.574247E+00        1.483439E+00        4.379752E+01
    2456895.36626013        1.462968E+06        1.242673E+03        2.496898E+06        1.621952E+03       -1.086046E-01        2.078247E-02       -2.038021E-01        5.569018E+00        1.474317E+00        4.382612E+01
    2456895.36665386        1.460974E+06        1.241867E+03        2.495470E+06        1.621432E+03       -1.199396E-01       -2.868652E-03        1.884209E+00        5.254607E+00        1.471461E+00        4.383389E+01
    2456895.36699024        1.459505E+06        1.241231E+03        2.495887E+06        1.621771E+03       -1.789965E-02       -1.055908E-02        1.732995E+00        4.656913E+00        1.469041E+00        4.384003E+01
    2456895.36732106        1.459259E+06        1.241223E+03        2.492444E+06        1.620477E+03       -2.326096E-01        5.194092E-02       -6.247859E-01        4.489429E+00        1.466723E+00        4.384561E+01
    2456895.36765383        1.459407E+06        1.241156E+03        2.498927E+06        1.622672E+03       -6.923618E-02       -1.766968E-01        1.696269E+00        5.272076E+00        1.464331E+00        4.385075E+01
    2456895.36798675        1.459161E+06        1.241119E+03        2.499860E+06        1.623008E+03       -6.027971E-02        1.184692E-01        5.338192E-02        4.876451E+00        1.461955E+00        4.385542E+01
    2456895.36832141        1.458672E+06        1.240916E+03        2.499973E+06        1.622967E+03       -1.069260E-01        3.686523E-02        2.357918E+00        5.338316E+00        1.459592E+00        4.385966E+01
    2456895.36865418        1.460591E+06        1.241801E+03        2.495072E+06        1.621330E+03       -1.502821E-01        3.063965E-02        8.557377E-01        5.287303E+00        1.457324E+00        4.386339E+01
    2456895.36898673        1.458426E+06        1.240874E+03        2.501103E+06        1.623345E+03       -2.596158E-01        2.421875E-01        1.327295E+00        5.068898E+00        1.454989E+00        4.386668E+01
    2456895.36931987        1.460568E+06        1.241806E+03        2.501039E+06        1.623319E+03       -1.156197E-01        9.307861E-02        1.023698E-01        5.329377E+00        1.452669E+00        4.386946E+01
